Date,Dividend,Split,DividendRaw
2011-03-23,0.0025,,
2011-09-21,0.0075,,
2012-05-11,,2,
2012-06-20,0.01,,
2014-03-26,0.767,,
2014-06-25,0.175,,
2014-09-24,1.202,,
2014-12-22,0.58,,
2015-03-25,0.146,,
2015-06-24,0.114,,
2015-09-23,0.036,,
2015-12-22,0.127,,
2016-06-22,0.078,,
2016-09-21,0.07,,
2016-12-21,0.125,,
2017-03-22,0.055,,
2017-06-21,0.129,,
2017-09-27,0.128,,
2017-12-26,0.169,,
2018-03-21,0.155,,
2018-06-20,0.191,,
2018-09-26,0.255,,
2018-12-26,0.351,,
2019-03-20,0.288,,
2019-06-25,0.173,,
2019-09-25,0.147,,
2019-12-24,0.277,,
2020-03-25,0.11,,
2020-06-24,0.112,,
2020-09-23,0.09,,
2020-12-23,0.08,,
2021-03-23,0.05,,
2021-06-22,0.068,,
2021-09-22,0.023,,
2021-12-23,0.045,,
2022-12-22,0.221,,
2023-03-22,0.203,,
2023-06-21,0.595,,
2023-09-20,0.387,,
2023-12-20,0.404,,
2024-03-20,0.426,,
2024-06-26,0.375,,
2024-09-25,0.291,,
2024-12-23,0.588,,
2025-03-26,0.314,,
2025-06-25,0.303,,
2025-09-24,0.405,,
2025-12-24,0.57,,
2026-03-25,0.194,,
2026-06-24,0.321,,
2026-09-23,0.312,,
