Date,Shares
2015-11-04,37289400
2016-02-23,37426600
2016-04-01,37196800
2016-07-28,37128500
2016-10-27,37083100
2017-02-23,37083100
2017-04-10,37041400
2018-11-13,36956200
2018-11-14,36956200
2018-11-15,36956200
2018-11-19,36956200
2018-11-21,36956200
2018-11-22,36956200
2018-11-26,36956200
2018-11-28,36956200
2018-11-29,36956200
2018-12-02,36956200
2018-12-03,36956200
2018-12-04,36956200
2018-12-06,36956200
2018-12-07,36956200
2018-12-09,36956200
2018-12-10,36956200
2018-12-11,36956200
2018-12-12,36956200
2018-12-14,36956200
2018-12-16,36956200
2018-12-17,36956200
2018-12-19,36956200
2018-12-21,36956200
2018-12-30,36956200
2019-01-05,36956200
2019-01-07,36956200
2019-01-09,36956200
2019-01-10,36956200
2019-01-12,36956200
2019-01-14,36956200
2019-01-16,36956200
2019-01-17,36956200
2019-01-20,36956200
2019-01-24,36956200
2019-01-25,36956200
2019-01-26,36956200
2019-01-28,36956200
2019-01-29,36956200
2019-01-30,36956200
2019-02-04,36956200
2019-02-07,36956200
2019-02-11,36956200
2019-02-13,36956200
2019-02-14,36956200
2019-02-15,36956200
2019-02-16,36956200
2019-02-17,36956200
2019-02-19,36956200
2019-02-20,36956200
2019-02-26,36956200
2019-02-28,36869700
2019-03-02,36869700
2019-03-07,36869700
2019-03-08,36869700
2019-03-10,36869700
2019-03-12,36869700
2019-03-14,36869700
2019-03-15,36869700
2019-03-17,36869700
2019-03-18,36869700
2019-03-26,36869700
2019-03-27,36869700
2019-03-29,36869700
2019-03-30,36869700
2019-04-01,36869700
2019-04-03,36869700
2019-04-05,36869700
2019-04-06,36869700
2019-04-09,36869700
2019-04-14,36901200
2019-04-15,36901200
2019-04-17,36901200
2019-04-19,36901200
2019-04-21,36901200
2019-04-29,36904500
2019-05-02,36904500
2019-05-03,36904500
2019-05-05,36904500
2019-05-06,36904500
2019-05-09,36904500
2019-05-12,36904500
2019-05-13,36904500
2019-05-19,36904500
2019-05-20,36904500
2019-05-22,36904500
2019-05-24,36904500
2019-05-28,36901200
2019-06-01,36901200
2019-06-03,36901200
2019-06-05,36901200
2019-06-07,36901200
2019-06-10,36901200
2019-06-11,36901200
2019-06-13,36901200
2019-06-17,36904500
2019-06-18,36904500
2019-06-19,36904500
2019-06-20,36904500
2019-06-21,36904500
2019-06-22,36904500
2019-06-23,36904500
2019-06-24,36904500
2019-06-27,36904500
2019-07-03,36832400
2019-07-04,36904500
2019-07-05,36440900
2019-07-06,36904500
2019-07-10,37254000
2019-07-11,36961100
2019-07-12,36805700
2019-07-13,36904500
2019-07-22,36429900
