Date,Dividend,Split
1995-02-06,0.029707,
1995-05-03,0.029707,
1995-08-04,0.029707,
1995-11-06,0.029707,
1996-02-07,0.029707,
1996-05-08,0.029707,
1996-08-07,0.029707,
1996-11-06,0.029707,
1997-02-06,0.029707,
1997-05-01,0.029707,
1997-08-01,3.142139,
1997-08-14,0.018282,
1997-11-06,0.018282,
1998-02-06,0.018282,
1998-05-07,0.018282,
1998-08-06,0.018282,
1998-11-05,0.018282,
1999-02-05,0.018282,
1999-05-07,0.018282,
1999-08-09,0.018282,
1999-11-05,0.018282,
2000-02-14,0.018282,
2000-05-25,0.018282,
2000-08-14,0.018282,
2000-11-13,0.018282,
2001-02-12,0.018282,
2001-05-24,0.018282,
2001-08-13,0.018282,
2001-11-09,0.022852,
2002-02-11,0.022852,
2002-05-23,0.022852,
2002-08-12,0.022852,
2002-11-08,0.022852,
2003-02-10,0.022852,
2003-05-22,0.022852,
2003-08-11,0.022852,
2003-11-07,0.027422,
2004-02-09,0.027422,
2004-05-17,0.034278,
2004-08-09,0.034278,
2004-10-08,,2
2004-11-08,0.036563,
2005-02-14,0.036563,
2005-05-16,0.045704,
2005-08-08,0.045704,
2005-11-07,0.045704,
2005-12-16,,2
2006-02-13,0.054845,
2006-05-15,0.073126,
2006-08-14,0.073126,
2006-11-06,0.073126,
2007-02-12,0.109689,
2007-05-14,0.109689,
2007-08-06,0.109689,
2007-11-05,0.109689,
2008-02-11,0.109689,
2008-05-23,0.137112,
2008-08-04,0.137112,
2008-11-07,0.137112,
2009-02-09,0.137112,
2009-05-22,0.137112,
2009-08-10,0.137112,
2009-11-06,0.137112,
2010-02-12,0.045704,
2010-05-17,0.045704,
2010-08-16,0.045704,
2010-11-15,0.045704,
2011-02-14,0.045704,
2011-05-16,0.045704,
2011-08-15,0.045704,
2011-11-14,0.137112,
2012-02-13,0.137112,
2012-05-21,0.137112,
2012-08-13,0.159963,
2012-11-19,0.159963,
2013-02-11,0.182815,
2013-05-02,,1.094
2013-05-20,0.2,
2013-08-12,0.225,
2013-11-25,0.225,
2014-02-10,0.25,
2014-05-19,0.25,
2014-08-18,0.275,
2014-11-17,0.275,
2015-02-09,0.4,
2015-05-11,0.4,
2015-07-31,0.4,
2015-11-19,0.5,
2016-02-05,0.6,
2016-05-23,0.6,
2016-08-09,0.6,
2016-11-18,0.6,
2017-02-13,0.7,
2017-05-15,0.7,
2017-08-07,0.7,
2017-11-20,0.7,
2018-02-12,0.8,
2018-05-16,0.8,
2018-08-06,0.8,
2018-11-19,0.8,
2019-02-12,0.9,
2019-05-14,0.9,
2019-08-05,0.9,
2019-11-19,0.9,
2020-02-11,0.98,
2020-05-13,0.98,
2020-08-03,0.98,
2020-11-17,0.98,
2021-02-10,0.98,
2021-05-14,0.98,
2021-08-04,0.98,
2021-11-17,0.98,
2022-02-02,0.98,
2022-05-11,0.98,
2022-08-03,0.98,
2022-11-16,0.98,
2023-02-13,1.02,
2023-05-22,1.02,
2023-08-02,1.02,
2023-11-16,1.02,
2024-01-31,1.07,
2024-05-30,1.07,
2024-08-01,1.07,
2024-11-20,1.07,
2025-01-30,1.13,
2025-05-20,1.13,
2025-07-31,1.13,
2025-11-20,1.13,
2026-02-05,1.2,
2026-05-21,1.2,
2026-07-31,1.2,
