Date,Shares
2015-11-05,158328000
2016-02-23,149150000
2016-04-18,149329000
2016-05-06,148493000
2016-08-03,154734000
2016-11-02,154487000
2017-02-24,154487008
2017-04-19,152447008
2017-05-01,152447008
2017-08-07,151778000
2018-11-13,151420992
2018-11-14,151420992
2018-11-15,151420992
2018-11-19,151420992
2018-11-21,151420992
2018-11-22,151420992
2018-11-26,151570000
2018-11-28,151570000
2018-11-29,151570000
2018-12-02,151570000
2018-12-03,151570000
2018-12-04,151570000
2018-12-06,151570000
2018-12-07,151570000
2018-12-10,151570000
2018-12-11,151570000
2018-12-12,151570000
2018-12-14,151570000
2018-12-16,151570000
2018-12-17,151570000
2018-12-19,151570000
2018-12-21,151570000
2018-12-30,151570000
2019-01-05,151570000
2019-01-07,151570000
2019-01-09,151570000
2019-01-10,151570000
2019-01-12,151570000
2019-01-14,151570000
2019-01-16,151570000
2019-01-20,151570000
2019-01-24,151570000
2019-01-25,151570000
2019-01-26,151570000
2019-01-28,151570000
2019-01-30,151570000
2019-02-04,151570000
2019-02-07,151570000
2019-02-10,151655008
2019-02-13,151655008
2019-02-15,151655008
2019-02-17,151655008
2019-02-18,151655008
2019-02-20,151655008
2019-02-28,151595008
2019-03-01,151595008
2019-03-07,151595008
2019-03-09,151595008
2019-03-10,151595008
2019-03-11,151595008
2019-03-14,151595008
2019-03-17,151595008
2019-03-26,151595008
2019-03-29,151595008
2019-04-01,151595008
2019-04-05,151595008
2019-04-09,151595008
2019-04-10,151595008
2019-04-14,151595008
2019-04-17,151595008
2019-04-18,151595008
2019-04-21,151595008
2019-04-22,151595008
2019-04-29,151667008
2019-04-30,151667008
2019-05-02,151667008
2019-05-05,151748000
2019-05-06,151748000
2019-05-09,151748000
2019-05-10,151748000
2019-05-12,151654000
2019-05-19,151654000
2019-05-22,151654000
2019-05-23,151654000
2019-05-28,151654000
2019-06-03,151654000
2019-06-04,151654000
2019-06-05,151654000
2019-06-06,151654000
2019-06-10,151654000
2019-06-11,151654000
2019-06-12,151654000
2019-06-17,151654000
2019-06-19,151654000
2019-06-21,151654000
2019-06-23,151654000
2019-06-24,151654000
2019-06-26,141239008
2019-07-03,144635008
2019-07-04,141239008
2019-07-05,141026000
2019-07-06,141239008
2019-07-11,142454000
2019-07-12,138412992
2019-07-13,141239008
2019-07-24,144766000
2019-07-25,141239008
2019-08-05,140759008
2019-08-06,141364992
2019-08-07,146431008
2019-08-08,140542000
2019-08-09,141494000
2019-08-11,141264992
2019-08-23,147340992
2019-08-25,141264992
2019-08-30,141666000
2019-09-02,140028000
2019-09-04,141264992
2019-09-06,135244992
2019-09-09,133454000
2019-09-11,119736000
2019-09-12,142231008
