Date,Dividend,Split,DividendRaw
1995-03-01,0.27,,
1995-06-01,0.27,,
1995-09-06,0.27,,
1995-12-05,0.27,,
1996-03-06,0.27,,
1996-06-05,0.27,,
1996-09-05,0.27,,
1996-12-06,0.27,,
1997-03-06,0.27,,
1997-06-05,0.27,,
1997-09-05,0.27,,
1997-12-08,0.27,,
1998-03-06,0.27,,
1998-06-05,0.27,,
1998-09-04,0.27,,
1998-12-08,0.27,,
1999-03-08,0.27,,
1999-06-07,0.27,,
1999-09-07,0.27,,
1999-12-08,0.27,,
2000-03-08,0.27,,
2000-06-07,0.27,,
2000-09-06,0.27,,
2000-12-06,0.27,,
2001-03-07,0.27,,
2001-06-06,0.27,,
2001-09-05,0.27,,
2001-12-05,0.27,,
2002-03-06,0.27,,
2002-06-05,0.27,,
2002-09-05,0.27,,
2002-12-05,0.27,,
2003-03-06,0.27,,
2003-06-05,0.27,,
2003-09-04,0.27,,
2003-12-04,0.27,,
2004-03-04,0.275,,
2004-06-04,0.275,,
2004-09-07,0.275,,
2004-12-07,0.275,,
2005-03-07,0.28,,
2005-06-06,0.28,,
2005-09-06,0.28,,
2005-12-06,0.28,,
2006-03-06,0.285,,
2006-06-06,0.285,,
2006-09-06,0.285,,
2006-12-06,0.285,,
2007-03-07,0.2925,,
2007-06-06,0.2925,,
2007-09-06,0.2925,,
2007-12-05,0.2925,,
2008-02-05,,2,
2008-03-06,0.323,,
2008-06-05,0.323,,
2008-09-04,0.323,,
2008-12-04,0.323,,
2009-03-06,0.333,,
2009-06-05,0.333,,
2009-09-04,0.333,,
2009-12-07,0.333,,
2010-03-08,0.343,,
2010-06-07,0.343,,
2010-09-07,0.343,,
2010-12-06,0.343,,
2011-03-08,0.343,,
2011-06-07,0.343,,
2011-09-07,0.343,,
2011-12-07,0.343,,
2012-03-07,0.355,,
2012-06-06,0.355,,
2012-09-05,0.355,,
2012-12-05,0.355,,
2013-03-06,0.36,,
2013-06-05,0.36,,
2013-09-04,0.36,,
2013-12-04,0.36,,
2014-03-05,0.37,,
2014-06-04,0.37,,
2014-09-03,0.37,,
2014-12-08,0.37,,
2015-03-06,0.39,,
2015-06-05,0.39,,
2015-09-04,0.39,,
2015-12-07,0.39,,
2016-03-08,0.41,,
2016-06-07,0.41,,
2016-09-07,0.41,,
2016-12-07,0.41,,
2017-03-08,0.43,,
2017-06-07,0.43,,
2017-09-07,0.43,,
2017-12-07,0.43,,
2018-03-07,0.45,,
2018-06-07,0.45,,
2018-09-06,0.45,,
2018-12-06,0.45,,
2019-03-07,0.47,,
2019-06-06,0.47,,
2019-09-06,0.47,,
2019-12-09,0.47,,
2020-03-09,0.49,,
2020-06-08,0.49,,
2020-09-08,0.49,,
2020-12-09,0.49,,
2021-03-08,0.51,,
2021-06-07,0.51,,
2021-09-07,0.51,,
2021-12-08,0.51,,
2022-03-09,0.54,,
2022-06-08,0.54,,
2022-09-08,0.54,,
2022-12-08,0.54,,
2023-03-09,0.57,,
2023-06-08,0.57,,
2023-09-07,0.57,,
2023-12-07,0.57,,
2024-03-07,0.6,,
2024-06-07,0.6,,
2024-09-09,0.6,,
2024-12-10,0.6,,
2025-03-10,0.63,,
2025-06-09,0.63,,
2025-09-09,0.63,,
2025-12-10,0.63,,
2026-03-10,0.67,,
2026-06-09,0.67,,
2026-09-09,0.67,,
