Date,Shares
2015-12-04,966000000
2015-12-17,974723000
2016-03-04,967000000
2016-03-29,962480000
2016-05-13,953787000
2016-06-17,941000000
2016-06-28,948992000
2016-09-20,944173000
2016-12-02,934000000
2016-12-13,938125000
2017-03-03,924000000
2017-03-28,912603008
2017-05-11,897345984
2017-06-27,897345984
2017-09-11,865976000
2018-11-12,797419008
2018-11-14,797419008
2018-11-15,797419008
2018-11-19,797419008
2018-11-21,797419008
2018-11-22,797419008
2018-11-26,797419008
2018-11-28,797419008
2018-11-29,797419008
2018-12-02,797419008
2018-12-03,797419008
2018-12-04,797419008
2018-12-06,797419008
2018-12-07,797419008
2018-12-19,798000000
2018-12-21,797742976
2018-12-31,797742976
2019-01-05,797742976
2019-01-07,797742976
2019-01-09,797742976
2019-01-10,797742976
2019-01-12,797742976
2019-01-14,797742976
2019-01-16,797742976
2019-01-17,797742976
2019-01-20,797742976
2019-01-22,797742976
2019-01-23,797742976
2019-01-25,797742976
2019-01-26,797742976
2019-01-28,797742976
2019-01-30,797742976
2019-02-04,797742976
2019-02-07,797742976
2019-02-10,797742976
2019-02-13,797742976
2019-02-15,797742976
2019-02-17,797742976
2019-02-18,797742976
2019-02-20,797742976
2019-02-28,797742976
2019-03-01,797742976
2019-03-07,797742976
2019-03-09,797742976
2019-03-10,797742976
2019-03-11,797742976
2019-03-14,797742976
2019-03-17,797742976
2019-03-26,797742976
2019-03-29,797742976
2019-04-01,797742976
2019-04-05,798326976
2019-04-09,798326976
2019-04-10,798326976
2019-04-14,798326976
2019-04-17,798326976
2019-04-18,798326976
2019-04-21,798326976
2019-04-22,798326976
2019-04-29,798326976
2019-04-30,798326976
2019-05-02,798428992
2019-05-05,798428992
2019-05-06,798428992
2019-05-09,798428992
2019-05-10,798428992
2019-05-12,798428992
2019-05-19,798428992
2019-05-22,798428992
2019-05-23,798428992
2019-05-28,798428992
2019-06-03,798428992
2019-06-04,798428992
2019-06-05,798428992
2019-06-06,798428992
2019-06-10,798428992
2019-06-11,798428992
2019-06-12,798428992
2019-06-17,798428992
2019-06-19,798428992
2019-06-21,798428992
2019-06-23,798428992
2019-06-24,798428992
2019-06-26,806681984
2019-07-02,798798976
2019-07-03,792881984
2019-07-04,798798976
2019-07-05,794721024
2019-07-06,798798976
2019-07-11,796590976
2019-07-12,802857024
2019-07-13,798798976
2019-07-24,797267008
2019-07-25,798798976
2019-08-05,772937984
2019-08-06,798798976
2019-08-07,810460032
2019-08-08,870953024
2019-08-09,837161024
2019-08-10,798798976
2019-08-23,810092992
2019-08-24,798798976
2019-08-30,793398976
2019-09-02,793064000
2019-09-04,798798976
2019-09-06,761801984
2019-09-09,765811968
2019-09-11,732593024
2019-09-12,791064000
2019-09-13,798798976
2019-09-20,817801984
2019-09-21,798798976
2019-09-26,801620992
2019-10-04,816617024
2019-10-08,801620992
2019-10-21,785542976
2019-10-22,801620992
2019-11-05,790393984
2019-11-07,801620992
2019-11-08,866097984
2019-11-09,801620992
2019-11-14,803403008
2019-11-15,797177984
2019-11-16,801620992
2019-11-20,797465984
2019-12-18,811616000
2019-12-19,800587008
2020-01-08,796696000
2020-01-09,794750016
2020-01-10,790024000
2020-01-11,795827008
2020-01-12,800587008
2020-01-13,798897024
2020-01-14,800587008
2020-02-07,799731968
2020-02-08,800587008
2020-02-12,809121984
2020-02-13,807625024
2020-02-14,800587008
2020-03-10,788000000
2020-04-03,777891968
2020-05-14,786188032
2020-05-21,773043968
2020-06-30,777926016
2020-08-28,777926016
2020-09-05,788481984
2020-09-06,777926016
2020-09-15,775000000
2020-09-21,758665024
2020-09-22,775000000
2020-09-24,774324992
2020-10-05,775462976
2020-11-26,774324992
2020-12-05,766000000
2020-12-07,766000000
2020-12-16,761347008
2021-03-06,757000000
2021-03-08,757000000
2021-03-17,757000000
2021-03-18,757000000
2021-04-02,751993984
2021-04-23,761636992
2021-04-24,763268992
2021-04-27,751993984
2021-05-18,757100992
2021-06-22,748000000
2021-07-01,747238016
2021-08-20,747238016
2021-09-14,744000000
2021-09-21,743638016
2021-10-27,750524032
2021-10-28,743638016
2021-11-20,752913984
2021-12-04,764528000
2021-12-05,743638016
2021-12-07,738000000
2021-12-14,735256000
2022-02-12,735256000
2022-03-08,726000000
2022-03-15,732156992
2022-03-16,726000000
2022-03-17,737881984
2022-03-19,726000000
2022-04-01,723308032
2022-04-15,723555968
2022-04-21,723308032
2022-05-04,720937984
2022-05-17,723513024
2022-05-18,720937984
2022-06-14,731825024
2022-06-16,720937984
2022-06-20,720000000
2022-06-29,715560000
2022-07-09,726289024
2022-07-10,715560000
2022-07-28,716806016
2022-07-29,717118016
2022-07-30,715560000
2022-09-01,715560000
2022-09-03,715560000
2022-09-12,715560000
2022-09-17,715806016
2022-09-20,713241984
2022-09-21,715806016
2022-10-21,728876992
2022-10-22,715806016
2022-11-05,728456000
2022-11-06,715806016
2022-12-13,715822016
2023-03-11,715822016
2023-03-18,721177984
2023-03-22,715822016
2023-03-30,719227008
2023-04-01,717468032
2023-04-06,738368000
2023-04-07,717468032
2023-04-25,722259008
2023-04-26,717468032
2023-05-04,724798016
2023-05-05,717468032
2023-05-11,718051968
2023-05-12,717468032
2023-05-17,717648000
2023-06-27,717745984
2023-07-12,728310016
2023-07-13,717745984
2023-08-22,717745984
2023-08-23,723547008
2023-08-24,717745984
2023-09-14,719000000
2023-09-18,719315968
2023-09-19,719315968
2023-10-10,719315968
2023-10-11,719315968
2023-10-12,719315968
2023-10-13,719315968
2023-10-14,720945024
2023-10-15,719315968
2023-10-17,719315968
2023-10-19,723544000
2023-10-20,719315968
2023-10-24,719315968
2023-11-04,719315968
2023-11-08,720113024
2023-11-09,719315968
2023-12-06,721902016
2023-12-12,719422976
2023-12-15,738073024
2023-12-16,719422976
2023-12-22,719422976
2024-01-05,729140992
2024-01-06,721774976
2024-02-10,719899008
2024-02-13,719422976
2024-03-08,720000000
2024-03-12,732830976
2024-04-04,721688000
2024-04-09,746974016
2024-04-17,721688000
2024-05-04,721688000
2024-05-10,726673984
2024-05-17,727595008
2024-05-21,730713984
2024-05-22,727595008
2024-05-24,735920000
2024-05-25,727595008
2024-06-12,727595008
2024-06-13,727595008
2024-06-15,727595008
2024-06-21,752195008
2024-06-28,722145984
2024-07-02,721790976
2024-07-03,723651008
2024-07-10,722904000
2024-07-24,735465024
2024-08-10,727145024
2024-08-13,731009984
2024-08-20,727673984
2024-09-05,721790976
2024-09-07,736980992
2024-09-12,733003008
2024-09-13,723000000
2024-09-18,723000000
2024-09-21,723486016
2024-09-24,723486016
2024-10-04,723486016
2024-10-15,724664000
2024-10-25,726638976
2024-10-29,737958976
2024-10-30,723486016
2024-10-31,723486016
2024-11-08,729462976
2024-11-16,723486016
2024-12-04,723486016
2024-12-06,724000000
2024-12-17,724467008
2025-01-07,733633024
2025-01-18,726830016
2025-02-04,723606016
2025-02-15,729161024
2025-02-27,742547008
2025-03-04,745812992
2025-03-07,658000000
2025-03-26,668841024
2025-04-03,660894016
2025-04-23,669889024
2025-04-24,660894016
2025-04-26,673638976
2025-04-29,660894016
2025-05-16,665852992
2025-05-17,665852992
2025-05-27,673313984
2025-05-28,665852992
2025-05-29,673212992
2025-05-30,665852992
2025-06-04,665852992
2025-06-05,665852992
2025-06-06,665852992
2025-06-10,672563008
2025-06-11,665852992
2025-06-17,666459008
2025-06-18,665852992
2025-06-19,665852992
2025-06-21,661000000
2025-06-26,661000000
2025-06-27,661000000
2025-07-01,661155968
2025-07-08,677366976
2025-07-09,661155968
2025-07-11,665390016
2025-07-12,661155968
2025-09-05,664664000
2025-09-15,669787008
2025-09-16,661155968
2025-09-17,661155838
2025-09-20,661155838
2025-09-23,662678212
2025-09-26,663285338
2025-10-06,663277921
2025-10-07,662678212
2025-10-22,676304288
2025-10-23,662678212
2025-10-24,677983699
2025-10-25,662678212
2025-11-01,662678212
2025-11-17,662678212
2025-12-09,642000000
2025-12-16,662678213
2026-03-11,614000000
2026-04-06,632849161
2026-05-14,616560677
2026-06-20,613000000
2026-06-30,612647282
2026-08-28,612647282
2026-09-12,596000000
2026-09-22,590588700
