Date,Shares
2015-10-27,1182980000
2016-03-16,1099740000
2016-04-29,1075350000
2016-07-27,1036880000
2016-10-28,928094000
2017-02-08,927046000
2017-03-20,927046000
2017-04-25,920232000
2017-07-26,857452992
2018-11-13,800398976
2018-11-14,800398976
2018-11-15,800398976
2018-11-19,800398976
2018-11-21,800398976
2018-11-22,800398976
2018-11-26,800398976
2018-11-28,800398976
2018-11-29,800398976
2018-12-02,800398976
2018-12-03,800398976
2018-12-04,800398976
2018-12-06,800398976
2018-12-07,800398976
2018-12-09,800398976
2018-12-10,800398976
2018-12-11,800398976
2018-12-12,800398976
2018-12-14,800398976
2018-12-16,800398976
2018-12-17,800398976
2018-12-19,800398976
2018-12-21,800398976
2018-12-30,800398976
2018-12-31,800398976
2019-01-05,800398976
2019-01-07,800398976
2019-01-09,800398976
2019-01-10,800398976
2019-01-12,800398976
2019-01-14,800398976
2019-01-16,800398976
2019-01-17,800398976
2019-01-20,800398976
2019-01-22,800398976
2019-01-24,800398976
2019-01-25,800398976
2019-01-26,800398976
2019-01-28,800398976
2019-01-30,800398976
2019-02-04,788000000
2019-02-07,788000000
2019-02-10,788000000
2019-02-13,788000000
2019-02-15,786761024
2019-02-17,786761024
2019-02-18,786761024
2019-02-20,786761024
2019-02-28,786761024
2019-03-01,786761024
2019-03-07,786761024
2019-03-09,786761024
2019-03-10,786761024
2019-03-11,786761024
2019-03-14,786761024
2019-03-15,786761024
2019-03-17,786761024
2019-03-18,786761024
2019-03-26,785219008
2019-03-27,785219008
2019-03-29,785219008
2019-03-30,785219008
2019-04-01,785219008
2019-04-02,785219008
2019-04-05,785219008
2019-04-09,785219008
2019-04-11,785219008
2019-04-14,785219008
2019-04-15,785219008
2019-04-17,785219008
2019-04-19,785219008
2019-04-21,785219008
2019-04-23,785219008
2019-04-29,785219008
2019-05-01,785219008
2019-05-02,782000000
2019-05-05,784753984
2019-05-07,784753984
2019-05-09,784753984
2019-05-11,784753984
2019-05-12,784753984
2019-05-13,784753984
2019-05-19,784753984
2019-05-20,784753984
2019-05-22,784753984
2019-05-23,784753984
2019-05-28,784753984
2019-06-01,784753984
2019-06-03,784753984
2019-06-04,784753984
2019-06-05,784753984
2019-06-06,784753984
2019-06-10,784753984
2019-06-11,784753984
2019-06-12,784753984
2019-06-17,784753984
2019-06-19,784753984
2019-06-21,784753984
2019-06-23,784753984
2019-06-24,784753984
2019-06-26,784753984
2019-07-05,783824000
2019-07-06,784753984
2019-07-10,767548032
2019-07-11,777864000
2019-07-12,780200000
2019-07-13,784753984
2019-08-01,779000000
2019-08-02,780865984
2019-08-07,811624000
2019-08-08,790009984
2019-08-09,798395008
2019-08-10,780865984
2019-08-30,771288000
2019-09-02,767688000
2019-09-04,780865984
2019-09-06,760921024
2019-09-09,767635968
2019-09-11,745020032
2019-09-12,780865984
2019-09-20,772470016
2019-09-21,780865984
2019-10-04,772944000
2019-10-08,780865984
2019-10-21,780334016
2019-10-22,780865984
2019-10-31,768000000
2019-11-01,769110016
2019-11-05,770409984
2019-11-06,758108032
2019-11-07,769110016
2019-11-08,772435968
2019-11-09,769110016
2019-11-14,761059968
2019-11-15,759662976
2019-11-16,769110016
2019-11-20,767254976
2019-12-18,766153984
2019-12-19,769110016
2020-01-07,779243008
2020-01-08,777142976
2020-01-09,778438976
2020-01-11,772710976
2020-01-12,769110016
2020-01-31,762000000
2020-02-07,758768000
2020-02-08,762000000
2020-02-12,774990016
2020-02-13,762000000
2020-02-20,763628032
2020-03-09,772320000
2020-03-10,763628032
2020-03-24,762620032
2020-04-30,759000000
2020-05-07,760947968
2020-08-03,761776000
2020-08-04,759318976
2020-08-28,761776000
2020-09-05,761776000
2020-09-06,761776000
2020-09-21,770700032
2020-09-22,761776000
2020-10-05,768332992
2020-10-29,761000000
2020-10-31,761000000
2020-11-03,764009984
2020-11-26,764009984
2021-01-29,765000000
2021-02-17,768368000
2021-03-17,763868992
2021-03-19,769164032
2021-04-14,770190016
2021-04-23,780299008
2021-04-25,769164032
2021-04-29,768000000
2021-05-04,851356992
2021-07-29,854032000
2021-07-30,854032000
2021-08-31,868742016
2021-09-01,855526976
2021-09-02,854032000
2021-10-27,901425984
2021-10-28,837000000
2021-11-02,853408000
2021-11-16,862670016
2021-12-04,862601984
2021-12-05,853408000
2022-01-28,830000000
2022-02-12,830000000
2022-02-16,845849024
2022-03-15,851222016
2022-03-16,845849024
