Date,Dividend,Split
1995-01-09,0.35,
1995-04-10,0.35,
1995-07-13,0.35,
1995-10-12,0.35,
1996-01-11,0.35,
1996-04-11,0.35,
1996-07-11,0.35,
1996-10-10,0.37,
1997-01-09,0.365,
1997-04-10,0.365,
1997-07-10,0.365,
1997-10-09,0.39,
1998-01-14,0.39,
1998-04-09,0.39,
1998-07-09,0.39,
1998-10-08,0.41,
1999-01-13,0.41,
1999-04-12,0.41,
1999-07-08,0.41,
1999-10-13,0.45,
2000-01-12,0.45,
2000-04-12,0.45,
2000-07-12,0.45,
2000-10-11,0.48,
2001-01-10,0.48,
2001-04-10,0.48,
2001-07-11,0.48,
2001-10-10,0.48,
2002-01-09,0.48,
2002-04-10,0.48,
2002-07-10,0.48,
2002-10-09,0.48,
2003-01-09,0.48,
2003-04-09,0.48,
2003-07-09,0.48,
2003-10-08,0.5,
2004-01-12,0.5,
2004-04-12,0.5,
2004-07-12,0.5,
2004-10-13,0.5,
2005-01-12,0.5,
2005-04-12,0.5,
2005-07-13,0.5,
2005-10-12,0.5,
2006-01-11,0.5,
2006-04-11,0.55,
2006-07-12,0.55,
2006-10-11,0.55,
2007-01-10,0.55,
2007-04-11,0.63,
2007-07-11,0.63,
2007-10-10,0.63,
2008-01-09,0.63,
2008-04-10,0.66,
2008-07-09,0.66,
2008-10-08,0.66,
2009-01-14,0.66,
2009-04-08,0.1,
2009-07-09,0.1,
2009-10-08,0.1,
2010-01-13,0.1,
2010-04-09,0.1,
2010-07-12,0.1,
2010-10-13,0.1,
2011-01-12,0.1,
2011-04-14,0.35,
2011-07-14,0.35,
2011-10-17,0.35,
2012-01-12,0.35,
2012-04-13,0.4,
2012-07-13,0.4,
2012-10-12,0.4,
2013-01-11,0.4,
2013-04-12,0.44,
2013-07-11,0.44,
2013-10-10,0.44,
2014-01-13,0.44,
2014-04-11,0.48,
2014-07-11,0.48,
2014-10-10,0.48,
2015-01-13,0.48,
2015-04-13,0.51,
2015-07-13,0.51,
2015-10-13,0.51,
2016-01-14,0.51,
2016-04-13,0.51,
2016-07-14,0.55,
2016-10-13,0.55,
2017-01-12,0.55,
2017-04-12,0.55,
2017-07-13,0.75,
2017-10-16,0.75,
2018-01-16,0.75,
2018-04-13,0.75,
2018-07-16,0.95,
2018-10-16,0.95,
2019-01-16,0.95,
2019-04-15,0.95,
2019-07-18,1.15,
2019-10-16,1.15,
2020-01-16,1.15,
2020-04-15,1.15,
2020-07-16,1.15,
2020-10-15,1.15,
2021-01-15,1.15,
2021-04-15,1.15,
2021-07-15,1.25,
2021-10-14,1.25,
2022-01-14,1.25,
2022-04-12,1.5,
2022-07-12,1.5,
2022-10-14,1.5,
2023-01-13,1.5,
2023-04-17,1.5,
2023-07-14,1.55,
2023-10-16,1.55,
2024-01-12,1.55,
2024-04-12,1.55,
2024-07-15,1.6,
2024-10-16,1.6,
2025-01-15,1.6,
2025-04-16,1.6,
2025-07-15,1.7,
2025-10-14,1.7,
2026-01-20,1.7,
2026-04-14,1.7,
2026-07-20,2,
