Date,Dividend,Split
1997-05-12,,2
1998-05-08,,2
2000-04-17,,3
2007-10-01,3.688312,0.888889
2008-04-07,0.481818,
2009-03-30,0.350649,
2010-03-26,0.367532,
2011-04-26,0.7,
2012-04-30,0.77013,
2012-11-29,11.87,
2013-04-26,0.706,
2014-04-25,0.835,
2015-04-24,0.811,
2016-05-03,1.145,
2017-04-28,1.307,
2018-04-27,1.718,
2019-04-26,2.386,
2019-11-04,1.17,
2020-04-24,1.458,
2020-11-02,1.396,
2021-05-03,1.87,
2021-11-02,2.084,
2022-05-03,3.898,
2022-08-04,1.396,
2022-11-03,1.34,
2023-02-06,1.472,
2023-05-01,1.858,
2023-08-01,1.593,
2023-11-01,1.53,
2024-02-05,1.556,
2024-04-26,1.873,
2024-07-29,1.643,
2024-10-29,1.641,
2025-02-11,1.57,
2025-04-28,2.091,
2025-07-29,1.847,
2025-10-29,1.864,
2026-02-10,1.883,
2026-04-27,3.177,
2026-07-28,2.138,
