Date,Shares
2015-12-08,104670000
2016-06-07,103952000
2016-09-07,103982000
2016-12-06,101875000
2016-12-10,101870000
2017-03-27,101211000
2017-04-28,101260000
2017-05-12,101260000
2017-05-17,101260000
2017-06-06,101307000
2017-09-06,101947000
2018-11-14,101947000
2018-11-16,101947000
2018-11-19,101947000
2018-11-21,101947000
2018-11-22,101947000
2018-11-26,101947000
2018-11-28,101947000
2018-11-29,101947000
2018-12-05,101947000
2018-12-06,101947000
2018-12-07,101947000
2018-12-09,101947000
2018-12-10,101947000
2018-12-11,101947000
2018-12-12,101947000
2018-12-14,101947000
2018-12-16,101947000
2018-12-17,101968000
2018-12-19,101968000
2018-12-21,101968000
2018-12-30,101968000
2019-01-05,101968000
2019-01-07,101968000
2019-01-09,101968000
2019-01-10,101968000
2019-01-12,101968000
2019-01-14,101968000
2019-01-16,101968000
2019-01-17,101968000
2019-01-20,101968000
2019-01-22,101968000
2019-01-24,101968000
2019-01-25,101968000
2019-01-28,101968000
2019-01-29,101968000
2019-01-30,101968000
2019-02-04,101968000
2019-02-07,101968000
2019-02-10,101968000
2019-02-11,101968000
2019-02-13,101968000
2019-02-14,101968000
2019-02-15,101968000
2019-02-16,101968000
2019-02-17,101968000
2019-02-19,101968000
2019-02-20,101968000
2019-02-27,101968000
2019-02-28,101968000
2019-03-07,101968000
2019-03-08,101968000
2019-03-10,101968000
2019-03-12,101968000
2019-03-14,101968000
2019-03-17,101968000
2019-03-18,101968000
2019-03-26,101968000
2019-03-29,101968000
2019-04-01,101968000
2019-04-05,102267000
2019-04-06,102267000
2019-04-09,102267000
2019-04-10,102267000
2019-04-14,102267000
2019-04-16,102267000
2019-04-17,102267000
2019-04-18,102267000
2019-04-21,102267000
2019-04-29,102267000
2019-04-30,102267000
2019-05-02,102267000
2019-05-04,102267000
2019-05-05,102267000
2019-05-09,102267000
2019-05-10,102267000
2019-05-12,102267000
2019-05-14,102267000
2019-05-19,102269000
2019-05-21,102269000
2019-05-22,102269000
2019-05-24,102269000
2019-05-28,102269000
2019-06-02,102269000
2019-06-03,102269000
2019-06-05,102269000
2019-06-10,102269000
2019-06-11,102269000
2019-06-13,102269000
2019-06-17,102349000
2019-06-18,102349000
2019-06-19,102349000
2019-06-20,102349000
2019-06-21,102349000
2019-06-22,102349000
2019-06-23,102349000
2019-06-24,102349000
2019-06-27,102269000
2019-07-16,102269000
2019-07-17,102269000
2019-07-19,102269000
2019-07-22,102269000
2019-08-13,99990000
2019-08-16,98880496
2019-08-17,102269000
2019-08-27,102269000
2019-08-30,93807000
2019-09-03,99950496
2019-09-04,102269000
2019-09-07,95982896
2019-09-10,94201296
2019-09-11,85295696
2019-09-12,102269000
2019-09-15,90457600
2019-09-20,87311200
2019-09-21,90457600
2019-10-24,91023800
2019-10-25,90457600
2019-11-05,84261904
2019-11-07,91385400
2019-11-09,96178800
2019-11-14,90763200
2019-11-15,91066704
2019-11-16,90457600
2019-12-09,94415104
2019-12-10,90457600
2019-12-13,65922300
2019-12-18,72634400
2019-12-19,65922300
2020-02-07,65291400
2020-02-09,65922300
2020-02-12,67260800
2020-02-13,70105200
2020-02-16,65922300
2020-03-06,62759300
2020-03-07,65922300
2020-03-31,64458000
2020-04-15,64458000
2020-04-29,64582000
2020-06-11,64758900
2020-08-01,64758900
2020-08-03,64758900
2020-08-28,64758900
2020-09-05,64758900
2020-09-09,64758900
2020-09-10,64758900
2020-09-11,64758900
2020-11-26,65161600
2020-12-10,69747000
2021-03-17,69747000
2021-03-25,69935800
2021-04-07,70031600
2021-04-23,73432000
2021-04-24,73427200
2021-04-27,73427200
2021-04-28,70771800
2021-05-25,70771800
2021-06-11,71815104
2021-06-14,71815104
2021-06-16,69379200
2021-06-24,70800000
2021-06-26,71746200
2021-06-28,70800000
2021-07-01,74379200
2021-09-10,76491504
2021-09-14,76491504
2021-10-21,77432496
2021-10-22,76491504
2021-12-02,83454200
2021-12-03,76491504
2021-12-10,76350800
2022-02-12,76350800
2022-03-15,90602400
2022-03-16,85635904
2022-03-18,80695000
2022-03-20,76350800
2022-03-21,76339200
2022-04-23,78183904
2022-04-26,76339000
2022-06-03,76129000
2022-07-22,304516000
2022-07-29,305056992
2022-07-30,304516000
2022-09-14,304529984
2022-10-21,306152000
2022-10-22,304529984
2022-12-09,304577984
2023-03-08,314528000
2023-03-10,304577984
2023-03-18,307513984
2023-03-22,304577984
2023-03-24,321979008
2023-03-25,304577984
2023-03-28,304577984
2023-03-30,304675008
2023-04-06,308540992
2023-04-07,304675008
2023-05-05,304716992
2023-05-15,305748000
2023-05-17,304716992
2023-06-09,304751008
2023-07-12,309540992
2023-07-13,304751008
2023-07-19,308223008
2023-07-20,304751008
2023-08-22,304751008
2023-08-23,326292000
2023-08-24,333440000
2023-08-25,304751008
2023-09-11,305240992
2023-09-29,310860000
2023-09-30,305240992
2023-10-23,305240992
2023-10-25,305240992
2023-10-27,305240992
2023-11-02,305240992
2023-11-03,305240992
2023-11-04,305240992
2023-11-08,305240992
2023-11-09,310988000
2023-11-10,305240992
2023-11-14,305240992
2023-11-15,305240992
2023-11-16,305240992
2023-11-17,305240992
2023-11-21,305240992
2023-11-22,305240992
2023-11-23,305240992
2023-11-25,305240992
2023-11-29,305240992
2023-11-30,305240992
2023-12-02,305240992
2023-12-06,347619008
2023-12-07,305240992
2023-12-08,305240992
2023-12-09,305513984
2023-12-16,305513984
2023-12-22,305513984
2023-12-23,305694016
2023-12-26,305513984
2023-12-27,305513984
2023-12-28,305513984
2023-12-29,305513984
2023-12-30,305513984
2024-01-03,305513984
2024-01-05,311676992
2024-01-09,305513984
2024-01-10,305513984
2024-01-11,305513984
2024-01-13,305513984
2024-01-17,305513984
2024-01-18,305513984
2024-01-20,305513984
2024-01-25,305513984
2024-01-26,305513984
2024-01-27,305513984
2024-01-30,305513984
2024-01-31,305513984
2024-02-03,305513984
2024-02-08,305513984
2024-02-13,305513984
2024-02-15,305513984
2024-02-16,305513984
2024-02-21,305513984
2024-02-24,305513984
2024-02-27,305513984
2024-02-29,305513984
2024-03-01,305513984
2024-03-07,305513984
2024-03-12,310172000
2024-03-13,305513984
2024-03-14,305513984
2024-03-16,313881984
2024-03-20,305513984
2024-03-22,305513984
2024-03-26,305513984
2024-03-27,305513984
2024-03-28,305872992
2024-03-29,305872992
2024-04-09,305872992
2024-04-16,305872992
2024-04-30,305872992
2024-05-02,306184992
2024-05-03,306184992
2024-05-04,306184992
2024-05-06,309188992
2024-05-07,306184992
2024-05-09,306184992
2024-05-10,306184992
2024-05-11,306184992
2024-05-14,306184992
2024-05-16,306184992
2024-05-17,437644000
2024-05-21,320305984
2024-05-22,306187008
2024-05-23,320684000
2024-05-24,352984000
2024-05-25,306187008
2024-05-28,351187008
2024-05-30,351187008
2024-05-31,351187008
2024-06-04,351187008
2024-06-05,351187008
2024-06-07,351187008
2024-06-11,351217984
2024-06-13,420606016
2024-06-14,426217984
2024-06-15,426217984
2024-06-21,426217984
2024-06-22,426217984
2024-06-25,426217984
2024-06-26,426217984
2024-06-27,426217984
2024-06-28,426217984
2024-07-03,426217984
2024-07-04,426217984
2024-07-09,426217984
2024-07-10,426217984
2024-07-12,426217984
2024-07-13,426217984
2024-07-16,426217984
2024-07-18,434748000
2024-07-20,426217984
2024-07-23,426217984
2024-07-24,426217984
2024-07-25,427284992
2024-07-26,426217984
2024-07-31,426217984
2024-08-01,426217984
2024-08-07,426217984
2024-08-08,426217984
2024-08-09,426217984
2024-08-10,426217984
2024-08-13,427192000
2024-08-16,426217984
2024-08-17,428691008
2024-08-20,426217984
2024-08-21,426217984
2024-08-22,426217984
2024-08-24,426217984
2024-08-27,443177984
2024-08-28,426217984
2024-08-29,444208992
2024-08-30,426217984
2024-08-31,426217984
2024-09-06,426217984
2024-09-07,426217984
2024-09-10,426217984
2024-09-11,440758016
2024-09-12,426510016
2024-09-16,438398016
2024-09-17,426510016
2024-09-18,426510016
2024-09-21,426510016
2024-09-24,426510016
2024-09-25,446510016
2024-09-28,446510016
2024-10-01,446510016
2024-10-02,446510016
2024-10-05,446510016
2024-10-09,446510016
2024-10-11,446510016
2024-10-12,446510016
2024-10-16,446510016
2024-10-18,446510016
2024-10-19,446510016
2024-10-23,446510016
2024-10-24,446510016
2024-10-29,447494016
2024-10-30,446510016
2024-10-31,446510016
2024-11-05,446510016
2024-11-09,446510016
2024-11-13,446510016
2024-11-14,446510016
2024-11-16,446510016
2024-11-19,449043008
2024-11-20,446510016
2024-11-23,446510016
2024-11-27,446510016
2024-11-28,446510016
2024-11-30,474791008
2024-12-03,446510016
2024-12-04,446510016
2024-12-05,446510016
2024-12-06,446510016
2024-12-11,446510016
2024-12-12,446800000
2024-12-13,450219008
2024-12-14,446800000
2024-12-17,446800000
2024-12-20,446800000
2024-12-24,446800000
2024-12-25,446800000
2024-12-31,446800000
2025-01-01,446800000
2025-01-03,446800000
2025-01-04,446800000
2025-01-11,455788992
2025-01-17,446800000
2025-01-18,450211008
2025-01-22,446800000
2025-01-23,446800000
2025-01-29,446800000
2025-01-30,446800000
2025-02-01,446800000
2025-02-06,446800000
2025-02-08,448064992
2025-02-11,446800000
2025-02-12,446800000
2025-02-13,456599008
2025-02-21,446800000
2025-02-22,446800000
2025-02-27,446800000
2025-02-28,446800000
2025-03-01,446800000
2025-03-04,458520000
2025-03-05,446800000
2025-03-07,446800000
2025-03-11,446800000
2025-03-12,446800000
2025-03-13,446800000
2025-03-14,446800000
2025-03-15,446800000
2025-03-18,446800000
2025-03-20,446800000
2025-03-22,446800000
2025-03-26,450494016
2025-03-27,447084000
2025-03-28,447084000
2025-04-01,447084000
2025-04-02,447084000
2025-04-03,447084000
2025-04-04,447084000
2025-04-05,447084000
2025-04-08,447084000
2025-04-09,447084000
2025-04-10,447084000
2025-04-11,447084000
2025-04-12,447084000
2025-04-16,447084000
2025-04-17,447084000
2025-04-22,447251008
2025-04-23,447084000
2025-04-24,447084000
2025-04-25,447084000
2025-04-29,447300992
2025-04-30,452715008
2025-05-01,447300992
2025-05-03,447300992
2025-05-06,447300992
2025-05-07,456920000
2025-05-08,447300992
2025-05-09,447300992
2025-05-10,447300992
2025-05-14,447300992
2025-05-15,448863008
2025-05-16,450131008
2025-05-17,447300992
2025-05-22,447300992
2025-05-23,447300992
2025-05-29,501761984
2025-05-30,472108992
2025-06-03,447300992
2025-06-04,447300992
2025-06-05,449540992
2025-06-06,454895008
2025-06-10,447300992
2025-06-11,450119008
2025-06-12,447336000
2025-06-13,447336000
2025-06-17,447336000
2025-06-18,447336000
2025-06-19,447336000
2025-06-26,447336000
2025-06-28,447336000
2025-07-01,447336000
2025-07-03,447336000
2025-07-08,466519008
2025-07-09,447336000
2025-07-10,447336000
2025-07-11,447336000
2025-07-15,447336000
2025-07-19,447336000
2025-07-22,447336000
2025-07-23,447336000
2025-07-25,447336000
2025-07-26,447336000
2025-07-30,447336000
2025-07-31,447336000
2025-08-02,447336000
2025-08-07,450496000
2025-08-08,447336000
2025-08-12,447336000
2025-08-13,447336000
2025-08-14,447336000
2025-08-16,447336000
2025-08-22,447336000
2025-08-27,447336000
2025-08-28,447336000
2025-08-29,447336000
2025-08-30,447336000
2025-09-05,447336000
2025-09-06,447336000
2025-09-09,447336000
2025-09-10,447336000
2025-09-17,447336306
2025-09-18,447666484
2025-09-19,447666484
2025-09-20,447666484
2025-09-23,447666484
2025-09-24,447666484
2025-09-26,465027511
2025-09-27,447666484
2025-10-02,447666484
2025-10-03,447666484
2025-10-06,480121422
2025-10-07,447666484
2025-10-08,460535746
2025-10-09,447908690
2025-10-10,447908690
2025-10-15,455241965
2025-10-16,447908690
2025-10-17,447908690
2025-10-18,447908690
2025-10-22,453212872
2025-10-23,447908690
2025-10-24,447908690
2025-10-25,447908690
2025-10-28,447908690
2025-10-29,447908690
2025-11-01,447908690
2025-11-04,447908690
2025-11-06,447908690
2025-11-08,447908690
2025-11-12,447908690
2025-11-13,447908690
2025-11-15,454412688
2025-11-17,447908690
2025-12-11,448009480
2026-03-27,448375157
2026-05-23,448691227
2026-06-12,448691257
2026-09-11,504500990
