Date,Dividend,Split,DividendRaw
2001-03-27,1,,
2001-09-25,0.5,,
2002-03-26,0.5,,
2002-09-25,0.5,,
2003-03-26,0.5,,
2005-03-28,1.4,,
2005-09-27,0.8,,
2006-03-28,1,,
2006-09-26,1,,
2007-03-27,1.8,,
2007-09-25,1.7,,
2008-03-26,1.9,,
2008-09-25,2.1,,
2009-03-26,1.6,,
2009-09-25,1.5,,
2010-03-29,1.5,,
2010-09-28,1.8,,
2011-03-29,1.8,,
2011-09-28,3.3,,
2012-03-28,5.5,,
2012-09-26,4,,
2013-03-27,4,,
2013-09-26,4.2,,
2014-03-27,5,,
2014-09-26,4.6,,
2015-03-27,4.6,,
2015-09-28,5,,
2016-03-29,5,,
2016-09-28,5.5,,
2017-03-29,5.5,,
2017-09-27,6.4,,
2018-03-28,7.6,,
2018-09-26,7.4,,
2019-03-27,9.2,,
2019-09-27,8.5,,
2020-03-30,8.5,,
2020-09-29,8.8,,
2021-03-30,8.8,,
2021-09-29,9.4,,
2022-03-30,12.6,,
2022-09-29,13,,
2023-03-30,15,,
2023-09-28,16,,
2024-03-28,16,,
2024-09-27,20,,
2025-03-28,20,,
2025-09-29,20,,
2025-12-29,,5,
2026-03-30,22,,
