Date,Shares
2024-04-03,272084000
2024-04-04,272084000
2024-04-06,272084000
2024-04-09,272084000
2024-04-11,272084000
2024-04-16,272084000
2024-04-19,272084000
2024-04-23,272084000
2024-04-25,275155008
2024-04-27,272084000
2024-05-02,274086016
2024-05-04,274086016
2024-05-06,274086016
2024-05-17,274086016
2024-05-21,274086016
2024-05-22,274219008
2024-05-23,274086016
2024-05-24,274086016
2024-05-25,274086016
2024-05-29,274086016
2024-05-30,277592000
2024-05-31,274086016
2024-06-06,274086016
2024-06-07,279521984
2024-06-08,274086016
2024-06-12,274086016
2024-06-13,274086016
2024-06-18,274086016
2024-06-21,277783008
2024-06-22,274086016
2024-06-25,274086016
2024-06-28,279870016
2024-06-29,274086016
2024-07-03,274086016
2024-07-06,274086016
2024-07-09,274086016
2024-07-10,274086016
2024-07-11,274086016
2024-07-12,274086016
2024-07-18,302035008
2024-07-20,274086016
2024-07-23,274086016
2024-07-25,274801984
2024-07-26,274801984
2024-07-27,274801984
2024-07-31,290593984
2024-08-01,274801984
2024-08-03,274801984
2024-08-06,274801984
2024-08-07,274801984
2024-08-08,274801984
2024-08-10,274801984
2024-08-12,278960992
2024-08-13,274801984
2024-08-14,274801984
2024-08-16,274801984
2024-08-17,274801984
2024-08-20,274801984
2024-08-21,274801984
2024-08-22,274801984
2024-08-23,274801984
2024-08-24,274801984
2024-08-26,276552000
2024-08-27,274801984
2024-08-28,274801984
2024-08-29,277116992
2024-09-04,286862016
2024-09-05,274801984
2024-09-06,274801984
2024-09-07,274801984
2024-09-10,274801984
2024-09-11,274801984
2024-09-17,274801984
2024-09-18,274801984
2024-09-19,274801984
2024-09-20,274801984
2024-09-21,274801984
2024-09-24,274801984
2024-09-26,274801984
2024-09-27,274801984
2024-09-28,274801984
2024-10-03,279420000
2024-10-04,274801984
2024-10-08,277993984
2024-10-09,274801984
2024-10-22,274801984
2024-10-23,274801984
2024-10-24,275652992
2024-10-25,275652992
2024-10-30,276736992
2024-10-31,275652992
2024-11-02,276175008
2024-11-06,275652992
2024-11-07,275652992
2024-11-08,275652992
2024-11-09,275652992
2024-11-14,275652992
2024-11-15,281756992
2024-11-16,275652992
2024-11-19,279372000
2024-11-20,275652992
2024-11-21,275652992
2024-11-23,275652992
2024-11-26,275652992
2024-11-27,275652992
2024-11-28,278579008
2024-11-30,276651008
2024-12-03,275652992
2024-12-04,275652992
2024-12-05,275652992
2024-12-06,275652992
2024-12-07,275652992
2024-12-10,275652992
2024-12-11,282271008
2024-12-13,287259008
2024-12-14,275652992
2024-12-19,275652992
2024-12-27,275652992
2024-12-28,275652992
2025-01-03,275652992
2025-01-04,275652992
2025-01-09,275652992
2025-01-11,275652992
2025-01-14,275871008
2025-01-15,275652992
2025-01-18,275652992
2025-01-22,275652992
2025-01-23,275654016
2025-01-25,275654016
2025-01-28,275654016
2025-01-29,275654016
2025-01-30,275654016
2025-01-31,275654016
2025-02-01,275654016
2025-02-05,275654016
2025-02-06,275654016
2025-02-07,275900992
2025-02-08,275900992
2025-02-12,275900992
2025-02-13,275900992
2025-02-14,275900992
2025-02-25,275900992
2025-02-27,275900992
2025-02-28,275900992
2025-03-01,275900992
2025-03-04,275900992
2025-03-06,275900992
2025-03-10,295480000
2025-03-11,275900992
2025-03-13,275900992
2025-03-15,275900992
2025-03-18,275900992
2025-03-19,275900992
2025-03-21,275900992
2025-03-22,275900992
2025-03-26,281948992
2025-03-27,275900992
2025-03-28,275900992
2025-04-01,273776992
2025-04-18,273345984
2025-04-22,282487008
2025-04-23,273345984
2025-04-24,272935008
2025-04-26,272935008
2025-04-29,272935008
2025-04-30,272935008
2025-05-02,272935008
2025-05-03,272935008
2025-05-08,272935008
2025-05-09,272935008
2025-05-13,272935008
2025-05-16,272935008
2025-05-17,272935008
2025-05-20,272935008
2025-05-21,272935008
2025-05-22,272935008
2025-05-30,272935008
2025-06-04,272935008
2025-06-05,272935008
2025-06-06,272935008
2025-06-10,272935008
2025-06-11,272935008
2025-06-13,272935008
2025-06-14,272935008
2025-06-17,272935008
2025-06-18,272935008
2025-06-24,272935008
2025-06-26,272935008
2025-06-27,272935008
2025-06-28,272935008
2025-07-01,272935008
2025-07-02,272935008
2025-07-04,272935008
2025-07-08,272935008
2025-07-09,272935008
2025-07-10,272935008
2025-07-11,272935008
2025-07-12,273036000
2025-07-15,272935008
2025-07-17,272935008
2025-07-23,272935008
2025-07-25,272224000
2025-07-29,272224000
2025-07-30,272224000
2025-07-31,272224000
2025-08-01,272224000
2025-08-02,272224000
2025-08-05,272224000
2025-08-07,272224000
2025-08-08,272224000
2025-08-09,272224000
2025-08-12,272224000
2025-08-13,272224000
2025-08-14,272224000
2025-08-15,272224000
2025-08-16,272224000
2025-08-19,272224000
2025-08-20,272224000
2025-08-21,272224000
2025-08-22,272224000
2025-08-23,272224000
2025-08-26,272224000
2025-08-28,272224000
2025-09-03,272224000
2025-09-04,272224000
2025-09-05,272224000
2025-09-06,280048000
2025-09-17,272223940
2025-09-18,272223940
2025-09-19,272223940
2025-09-20,272223940
2025-09-24,272223940
2025-09-25,272223940
2025-09-26,281835481
2025-09-27,272223940
2025-09-30,273462082
2025-10-01,272223940
2025-10-06,277366543
2025-10-07,272223940
2025-10-09,272223940
2025-10-10,272223940
2025-10-11,272223940
2025-10-15,273846106
2025-10-21,274941276
2025-10-22,279046630
2025-10-23,271320459
2025-10-24,271320459
2025-10-25,276316109
2025-10-28,277692674
2025-10-29,271320459
2025-10-30,271320459
2025-11-05,271320459
2025-11-06,271320459
2025-11-08,271320459
2025-11-11,271320459
2025-11-12,271320459
2025-11-14,271320459
2025-11-17,272223940
2026-01-30,271320460
2026-04-07,269529465
2026-04-23,268719995
2026-07-23,266333581
