Date,Dividend,Split,DividendRaw
2000-06-27,4,,
2000-12-26,4,,
2001-06-26,4,,
2001-12-25,4,,
2002-06-25,4,,
2002-12-25,4,,
2003-06-25,4,,
2003-12-25,4,,
2004-06-25,4,,
2004-12-27,5.5,,
2005-06-27,5,,
2005-12-27,7,,
2006-06-27,6,,
2006-12-26,6,,
2007-06-26,6.5,,
2007-12-25,6.5,,
2008-06-25,6.5,,
2008-12-25,5.5,,
2009-06-25,4,,
2009-12-28,4,,
2010-06-28,5,,
2010-12-28,5,,
2011-06-28,5,,
2011-12-28,6,,
2012-06-27,8,,
2012-12-26,8,,
2013-06-26,13.5,,
2013-12-26,15,,
2014-06-26,20,,
2014-12-26,30,,
2015-06-26,30,,
2015-12-28,35,,
2016-06-28,35,,
2016-12-28,35,,
2017-06-28,35,,
2017-12-27,40,,
2018-06-27,40,,
2018-12-26,40,,
2019-06-26,40,,
2019-12-27,40,,
2020-06-29,25,,
2020-12-29,30,,
2021-06-29,42.5,,
2021-12-29,42.5,,
2022-06-29,42.5,,
2022-12-29,45,,
2023-06-29,50,,
2023-12-28,50,,
2024-06-27,52.5,,
2024-12-27,52.5,,
2025-06-27,57.5,,
2025-12-29,57.5,2,
2026-06-29,60,,
