Date,Shares
2015-11-05,140965000
2016-11-10,140209000
2017-01-24,140104000
2017-02-27,139986000
2017-03-23,140269000
2017-04-20,140268992
2017-05-08,140268992
2017-07-18,139999008
2017-08-18,276144992
2018-11-13,279209984
2018-11-14,279209984
2018-11-15,279209984
2018-11-19,279209984
2018-11-21,279209984
2018-11-22,279209984
2018-11-26,282585984
2018-11-28,282585984
2018-11-29,282585984
2018-12-02,282585984
2018-12-03,282585984
2018-12-04,282585984
2018-12-06,282585984
2018-12-07,282585984
2018-12-10,282585984
2018-12-11,282585984
2018-12-12,282585984
2018-12-14,282585984
2018-12-16,282585984
2018-12-17,282585984
2018-12-19,282585984
2018-12-21,282585984
2018-12-30,282585984
2019-01-05,282585984
2019-01-07,282585984
2019-01-09,282585984
2019-01-10,282585984
2019-01-12,282585984
2019-01-14,282585984
2019-01-16,282585984
2019-01-20,282585984
2019-01-24,282585984
2019-01-25,282585984
2019-01-26,282585984
2019-01-29,282585984
2019-01-30,282585984
2019-02-07,279583008
2019-02-13,279583008
2019-02-15,279583008
2019-02-17,279583008
2019-02-20,279583008
2019-02-28,279702016
2019-03-02,279702016
2019-03-07,279702016
2019-03-08,279702016
2019-03-10,279702016
2019-03-12,279702016
2019-03-14,279702016
2019-03-15,279702016
2019-03-17,279702016
2019-03-18,279702016
2019-03-26,281828992
2019-03-27,281828992
2019-03-29,281828992
2019-03-30,281828992
2019-04-01,281828992
2019-04-05,281828992
2019-04-06,281828992
2019-04-09,281828992
2019-04-14,281828992
2019-04-15,281828992
2019-04-17,281828992
2019-04-19,281828992
2019-04-21,281828992
2019-04-29,282048000
2019-05-02,282048000
2019-05-05,282048000
2019-05-09,282048000
2019-05-12,282041984
2019-05-13,282041984
2019-05-19,282041984
2019-05-21,282041984
2019-05-22,282041984
2019-05-24,282041984
2019-05-28,282041984
2019-06-01,282041984
2019-06-03,282041984
2019-06-05,282041984
2019-06-07,282041984
2019-06-10,282041984
2019-06-11,282041984
2019-06-17,282041984
2019-06-18,282041984
2019-06-20,282041984
2019-06-21,282041984
2019-06-22,282041984
2019-06-23,282041984
2019-06-24,282041984
2019-06-27,282041984
2019-07-04,278793984
2019-07-06,282041984
2019-07-24,281456000
2019-08-01,281275008
2019-08-09,287684000
2019-08-10,281275008
2019-08-21,276945984
2019-08-22,282923008
2019-08-23,281275008
2019-08-30,276771008
2019-09-02,271744000
2019-09-03,281275008
2019-09-07,281656992
2019-09-09,281886016
2019-09-11,294664992
2019-09-12,281275008
2019-09-13,284279008
2019-09-14,281275008
2019-09-20,282435008
2019-09-21,281275008
2019-09-25,278793984
2019-09-26,281275008
2019-09-27,280964000
2019-09-28,281275008
2019-10-04,277327008
2019-10-09,281275008
2019-10-23,279432000
2019-10-30,282497984
2019-11-01,281745984
2019-11-05,282120992
2019-11-07,281745984
2019-11-08,285308992
2019-11-09,281745984
2019-11-14,283384000
2019-11-15,280488000
2019-11-16,281745984
2019-11-21,282636992
2019-12-11,279830016
2019-12-12,281745984
2019-12-18,285793984
2019-12-19,281745984
2020-01-07,281462016
2020-01-09,281960000
2020-01-10,282955008
2020-01-12,283815008
2020-01-13,285569984
2020-01-29,281655008
2020-02-07,283412992
2020-02-08,281655008
2020-02-12,281179008
2020-02-13,281655008
2020-02-26,281552992
2020-03-06,281552992
2020-03-27,283526016
2020-04-29,283440992
2020-04-30,283440992
2020-05-01,283404000
2020-07-29,283657984
2020-08-03,282814016
2020-08-28,282814016
2020-09-05,282814016
2020-10-05,285456992
2020-10-28,283744992
2020-10-29,284059008
2020-11-26,284059008
2021-01-27,283004000
2021-02-25,282088992
2021-03-17,282088992
2021-03-25,283486016
2021-04-23,282521984
2021-04-24,279668000
2021-04-28,281980000
2021-04-29,281848000
2021-07-29,281607008
2021-09-21,284956000
2021-09-22,281607008
2021-10-27,282432000
2021-10-29,282427008
2021-11-05,283758016
2021-11-06,282427008
2022-01-26,282496000
2022-02-11,282496000
2022-02-26,282216000
2022-03-24,284392992
2022-03-25,283121984
2022-03-29,283121984
2022-04-27,295062016
2022-04-28,283121984
2022-04-29,283100000
2022-05-04,283667008
2022-05-06,283100000
2022-05-12,282272992
2022-06-03,290057984
2022-06-04,282272992
2022-07-28,282454016
2022-09-02,282454016
2022-09-22,287318016
2022-09-23,282454016
2022-10-04,275352000
2022-10-05,282454016
2022-10-18,274112992
2022-10-19,282454016
2022-10-21,291777984
2022-10-22,282454016
2022-11-02,283128992
2022-11-04,285452000
2022-11-05,286353984
2022-11-09,283222016
2022-12-07,288499008
2022-12-08,283222016
2023-01-26,283200000
2023-02-04,284510016
2023-02-05,283200000
2023-03-01,284294016
2023-03-18,291216992
2023-03-21,284294016
2023-03-23,289008992
2023-03-24,283697984
2023-04-01,283697984
2023-04-05,284387008
2023-04-07,283697984
2023-04-21,285859008
2023-04-22,283697984
2023-04-29,283600000
2023-05-02,283644000
2023-05-04,284608992
2023-05-06,283644000
2023-06-23,283816000
2023-06-24,283644000
2023-07-06,289617984
2023-07-07,283644000
2023-07-12,286824992
2023-07-13,283644000
2023-08-22,283612992
2023-10-04,284596000
2023-10-05,283612992
2023-10-23,283612992
2023-10-24,284300000
2023-10-25,284300000
2023-10-27,284598016
2023-10-28,284598016
2023-11-01,284598016
2023-11-04,286131008
2023-11-09,284598016
2023-11-11,284598016
2023-11-16,284598016
2023-11-17,284598016
2023-11-21,284598016
2023-11-22,284598016
2023-11-23,284598016
2023-11-25,284598016
2023-12-01,284598016
2023-12-02,284598016
2023-12-05,284598016
2023-12-06,286327008
2023-12-08,284598016
2023-12-09,284598016
2023-12-13,284598016
2023-12-14,284598016
2023-12-15,299665984
2023-12-16,284598016
2023-12-22,284598016
2023-12-23,284598016
2023-12-26,284598016
2023-12-27,284598016
2023-12-28,284598016
2023-12-30,284598016
2024-01-04,284598016
2024-01-05,284598016
2024-01-06,284598016
2024-01-11,284598016
2024-01-12,284948992
2024-01-13,284598016
2024-01-17,284598016
2024-01-18,284598016
2024-01-23,284598016
2024-02-24,285801984
2024-02-28,285801984
2024-02-29,285801984
2024-03-02,285801984
2024-03-05,285801984
2024-03-06,285801984
2024-03-07,285801984
2024-03-12,286846016
2024-03-13,285801984
2024-03-14,285801984
2024-03-16,285969984
2024-03-19,285801984
2024-03-20,285801984
2024-03-22,285801984
2024-03-23,285801984
2024-03-26,285801984
2024-03-28,285340992
2024-04-16,285340992
2024-04-17,285728992
2024-04-23,285801984
2024-04-24,285340992
2024-04-25,285248992
2024-04-27,285248992
2024-04-30,285248992
2024-05-03,285248992
2024-05-04,285248992
2024-05-08,285248992
2024-05-09,285248992
2024-05-10,285248992
2024-05-11,285248992
2024-05-17,285248992
2024-05-18,285248992
2024-05-21,285280992
2024-05-22,285248992
2024-05-23,285248992
2024-05-24,285248992
2024-05-25,285248992
2024-05-29,285248992
2024-05-31,285248992
2024-06-04,285248992
2024-06-05,285248992
2024-06-06,285248992
2024-06-07,285248992
2024-06-08,285248992
2024-06-11,285248992
2024-06-12,285248992
2024-06-15,285248992
2024-06-18,285248992
2024-06-26,285248992
2024-06-28,285248992
2024-06-29,285248992
2024-07-02,285248992
2024-07-03,285248992
2024-07-10,286800992
2024-07-11,285248992
2024-07-12,285248992
2024-07-13,285248992
2024-07-16,285248992
2024-07-20,285248992
2024-07-23,285260992
2024-07-24,285248992
2024-07-25,285641984
2024-07-26,285260992
2024-07-31,285260992
2024-08-01,285260992
2024-08-02,285260992
2024-08-03,285260992
2024-08-07,285260992
2024-08-10,285260992
2024-08-13,285260992
2024-08-14,285260992
2024-08-15,285260992
2024-08-16,285260992
2024-08-17,285260992
2024-08-20,285260992
2024-08-21,285260992
2024-09-05,285260992
2024-09-06,285260992
2024-09-07,285260992
2024-09-12,292144992
2024-09-17,285260992
2024-09-18,285260992
2024-09-19,285260992
2024-09-20,285260992
2024-09-21,285260992
2024-09-24,285260992
2024-09-25,285260992
2024-09-28,285260992
2024-10-01,285260992
2024-10-04,285260992
2024-10-10,285260992
2024-10-11,285260992
2024-10-16,285260992
2024-10-18,286871008
2024-10-22,285260992
2024-10-23,285260992
2024-10-24,285260992
2024-10-26,290857984
2024-10-29,292631008
2024-10-30,285260992
2024-10-31,285958016
2024-11-02,285958016
2024-11-05,285958016
2024-11-06,285958016
2024-11-07,285958016
2024-11-08,287150016
2024-11-14,287262016
2024-11-16,285958016
2024-11-19,286662016
2024-11-20,285958016
2024-11-28,285958016
2024-11-30,286211008
2024-12-03,285958016
2024-12-04,286600000
2024-12-05,285958016
2024-12-06,287484992
2024-12-07,285958016
2024-12-11,293598016
2024-12-13,287200000
2024-12-14,285958016
2024-12-19,285958016
2024-12-20,285958016
2024-12-21,285958016
2024-12-24,285958016
2024-12-25,285958016
2024-12-28,285958016
2025-01-01,285958016
2025-01-04,285958016
2025-01-07,287856992
2025-01-08,285958016
2025-01-09,285958016
2025-01-11,287584992
2025-01-14,285958016
2025-01-16,285958016
2025-01-17,285958016
2025-01-18,287041984
2025-01-22,285958016
2025-01-24,285958016
