Date,Shares
2015-10-16,289695000
2016-01-19,289582000
2016-02-05,288404000
2016-02-25,288522000
2016-04-13,288873000
2016-04-15,288883000
2016-07-13,288946000
2016-07-15,288966000
2016-10-14,289032000
2017-01-19,289582000
2017-02-08,289247000
2017-02-28,289261000
2017-04-13,289264000
2017-04-17,289264000
2017-07-13,287390016
2017-10-12,287390016
2017-10-16,287056992
2018-11-13,287056992
2018-11-14,287056992
2018-11-15,287056992
2018-11-19,287056992
2018-11-21,287056992
2018-11-22,287056992
2018-11-26,287056992
2018-11-28,287056992
2018-11-29,287056992
2018-12-02,287056992
2018-12-03,287056992
2018-12-04,287056992
2018-12-06,287056992
2018-12-07,287056992
2018-12-09,287056992
2018-12-11,287056992
2018-12-12,287056992
2018-12-14,287056992
2018-12-16,287056992
2018-12-17,287056992
2018-12-19,287056992
2018-12-21,287056992
2018-12-30,287056992
2019-01-05,287056992
2019-01-07,287056992
2019-01-09,287056992
2019-01-10,287056992
2019-01-12,287056992
2019-01-14,287056992
2019-01-16,287056992
2019-01-20,287056992
2019-01-24,285902016
2019-01-25,285902016
2019-01-26,285902016
2019-01-29,285902016
2019-01-30,285902016
2019-02-04,285902016
2019-02-07,285902016
2019-02-11,285932000
2019-02-13,285932000
2019-02-14,285932000
2019-02-15,285932000
2019-02-16,285932000
2019-02-17,285932000
2019-02-19,285932000
2019-02-20,285932000
2019-02-27,285932000
2019-02-28,286158016
2019-03-07,286158016
2019-03-08,286158016
2019-03-10,286158016
2019-03-12,286158016
2019-03-14,286158016
2019-03-17,286158016
2019-03-18,286158016
2019-03-26,286158016
2019-03-29,286158016
2019-04-01,286158016
2019-04-05,286158016
2019-04-06,286158016
2019-04-09,286158016
2019-04-10,286158016
2019-04-14,286265984
2019-04-16,286265984
2019-04-17,286265984
2019-04-21,286315008
2019-04-29,286315008
2019-04-30,286315008
2019-05-02,286315008
2019-05-04,286315008
2019-05-05,286315008
2019-05-06,286315008
2019-05-09,286315008
2019-05-10,286315008
2019-05-12,286315008
2019-05-14,286315008
2019-05-19,286315008
2019-05-21,286315008
2019-05-22,286315008
2019-05-24,286315008
2019-05-28,572630016
2019-06-01,572630016
2019-06-03,572630016
2019-06-05,572630016
2019-06-08,572630016
2019-06-10,572630016
2019-06-11,572630016
2019-06-12,572630016
2019-06-17,572630016
2019-06-18,572630016
2019-06-19,572630016
2019-06-20,572630016
2019-06-21,572630016
2019-06-22,572630016
2019-06-23,572630016
2019-06-24,572630016
2019-06-27,572630016
2019-07-05,570145024
2019-07-13,572630016
2019-07-15,573396992
2019-07-18,573430016
2019-08-20,586436992
2019-08-24,573430016
2019-08-28,572851968
2019-08-29,573430016
2019-08-30,560849984
2019-09-02,559385024
2019-09-04,573430016
2019-09-07,565307008
2019-09-09,556350976
2019-09-10,547504000
2019-09-12,573430016
2019-09-20,565230976
2019-09-21,573430016
2019-09-24,580990016
2019-09-28,573430016
2019-10-03,569566976
2019-10-04,573430016
2019-10-16,579633984
2019-10-17,573561984
2019-10-22,588894016
2019-10-24,578054976
2019-10-25,566217024
2019-10-26,573526976
2019-11-05,554846976
2019-11-07,573219968
2019-11-09,573526976
2019-11-15,576393024
2019-11-16,573526976
2019-12-18,565249024
2019-12-19,573526976
2020-01-08,593123008
2020-01-09,572412032
2020-01-10,576713024
2020-01-11,577836992
2020-01-12,573526976
2020-01-13,575587008
2020-01-14,573526976
2020-01-21,573526976
