Date,Shares
2015-11-03,919564000
2016-03-17,921695000
2016-05-14,887310000
2016-08-09,922872000
2016-08-12,922870000
2016-11-01,923270000
2017-02-17,926590000
2017-03-18,925760000
2017-05-06,960088000
2017-08-02,967009984
2018-11-14,967009984
2018-11-15,967009984
2018-11-19,967009984
2018-11-21,967009984
2018-11-22,967009984
2018-11-26,967009984
2018-11-28,967009984
2018-11-29,967009984
2018-12-02,967009984
2018-12-03,967009984
2018-12-04,967009984
2018-12-06,967009984
2018-12-07,967009984
2018-12-10,967009984
2018-12-11,967009984
2018-12-12,967009984
2018-12-14,967009984
2018-12-16,967009984
2018-12-17,967009984
2018-12-19,967009984
2018-12-21,967009984
2018-12-30,967009984
2019-01-05,967009984
2019-01-07,967009984
2019-01-09,967009984
2019-01-10,967009984
2019-01-12,967009984
2019-01-14,967009984
2019-01-16,967009984
2019-01-20,967009984
2019-01-24,967009984
2019-01-25,967009984
2019-01-26,967009984
2019-01-28,967009984
2019-01-30,967009984
2019-02-04,967009984
2019-02-07,967009984
2019-02-10,967009984
2019-02-13,969745984
2019-02-15,969745984
2019-02-17,969745984
2019-02-18,969745984
2019-02-20,969745984
2019-02-28,969745984
2019-03-01,969745984
2019-03-07,969745984
2019-03-08,969745984
2019-03-10,969745984
2019-03-11,969745984
2019-03-14,969745984
2019-03-17,969745984
2019-03-26,969952000
2019-03-29,969952000
2019-04-01,969952000
2019-04-05,969952000
2019-04-09,969952000
2019-04-10,969952000
2019-04-14,969952000
2019-04-16,969952000
2019-04-17,969952000
2019-04-18,969952000
2019-04-21,969952000
2019-04-22,969952000
2019-04-29,969952000
2019-04-30,969952000
2019-05-02,969952000
2019-05-05,970955008
2019-05-06,970955008
2019-05-09,970955008
2019-05-10,970955008
2019-05-12,970955008
2019-05-19,970955008
2019-05-22,970955008
2019-05-23,970955008
2019-05-28,970955008
2019-06-03,970955008
2019-06-04,970955008
2019-06-05,970955008
2019-06-06,970955008
2019-06-10,970955008
2019-06-11,970955008
2019-06-12,970955008
2019-06-17,970955008
2019-06-19,970955008
2019-06-21,970955008
2019-06-23,970955008
2019-06-24,970955008
2019-06-26,970955008
2019-07-03,986716032
2019-07-04,970955008
2019-07-05,966993984
2019-07-06,970955008
2019-07-11,978686016
2019-07-12,974297984
2019-07-13,970955008
2019-07-24,952062016
2019-07-25,970955008
2019-08-05,963361024
2019-08-06,971585024
2019-08-07,978801984
2019-08-08,984489024
2019-08-09,976097024
2019-08-10,971585024
2019-08-23,973294976
2019-08-24,971585024
2019-08-30,964934016
2019-09-02,954521024
2019-09-04,971585024
2019-09-06,954220032
2019-09-11,949681024
2019-09-12,979220992
2019-09-13,971585024
2019-09-20,968747008
2019-09-21,971585024
2019-10-04,969548032
2019-10-08,971585024
2019-10-21,984926016
2019-10-22,971585024
2019-11-05,974798976
2019-11-06,993200000
2019-11-07,990459008
2019-11-08,979099008
2019-11-09,972108992
2019-11-14,976057024
2019-11-15,974948992
2019-11-16,972108992
2019-12-18,978198016
2019-12-19,972108992
2020-01-08,967742016
2020-01-09,973067008
2020-01-10,979990976
2020-01-11,979025024
2020-01-12,972108992
2020-01-13,977497024
2020-01-14,972108992
2020-02-07,970700992
2020-02-08,972108992
2020-02-12,992835008
2020-02-13,972739968
2020-02-14,974320000
2020-03-20,973929984
2020-05-09,973929984
2020-05-12,974408000
2020-05-21,967555008
2020-08-04,974408000
2020-08-06,974504000
2020-08-28,974504000
2020-09-05,974504000
2020-09-06,974504000
2020-09-21,998401024
2020-09-22,974504000
2020-11-05,975571968
2020-11-26,975571968
2021-02-26,976337984
2021-03-17,976337984
2021-03-19,976760000
2021-04-23,989760000
2021-04-24,993507008
2021-04-27,976760000
2021-05-07,977174976
2021-08-06,977833024
2021-10-28,978585024
2021-10-29,977833024
2021-11-05,978318016
2021-12-09,987289984
2021-12-10,978318016
2022-02-02,979500032
2022-02-11,979500032
2022-03-02,980137024
2022-03-15,981262016
2022-03-16,980137024
2022-03-18,984196992
2022-03-20,980137024
2022-04-23,980137024
2022-05-11,980209984
2022-05-15,980209984
2022-07-29,1020110016
2022-07-30,980209984
2022-08-07,980472000
2022-08-12,989772032
2022-08-17,991772032
2022-08-30,993467008
2022-09-01,993467008
2022-09-03,1001809984
2022-09-10,983281024
2022-09-12,993467008
2022-10-04,967132992
2022-10-07,1018200000
2022-10-09,993467008
2022-10-21,1030089984
2022-10-23,993467008
2022-11-09,993742016
2023-02-16,994126976
2023-03-15,995569984
2023-03-17,994299008
2023-03-18,994534976
2023-03-20,994534976
2023-03-21,994299008
2023-04-04,995964032
2023-04-07,994299008
2023-04-25,999590016
2023-04-26,994299008
2023-04-27,1013350016
2023-04-30,994299008
2023-05-05,994569024
2023-05-06,994299008
2023-05-08,994569024
2023-05-12,997846976
2023-05-15,1022440000
2023-05-17,994569024
2023-07-12,1012289984
2023-07-13,994569024
2023-08-22,995219008
2023-09-01,995219008
2023-09-20,1005400000
2023-10-03,1027009984
2023-10-04,995219008
2023-10-11,995219008
2023-10-13,995219008
2023-10-14,995219008
2023-10-15,995219008
2023-10-17,995219008
2023-10-18,995219008
2023-10-19,995219008
2023-10-20,995219008
2023-10-21,995219008
2023-10-24,995219008
2023-10-25,995219008
2023-10-26,995219008
2023-10-28,995219008
2023-11-01,995219008
2023-11-04,999145024
2023-11-07,995436992
2023-11-08,1002449984
2023-11-09,995436992
2023-11-11,995436992
2023-11-15,995436992
2023-11-16,995436992
2023-11-18,995436992
2023-11-22,995436992
2023-11-25,995436992
2023-11-29,995436992
2023-11-30,995436992
2023-12-02,995436992
2023-12-06,995436992
2023-12-07,995436992
2023-12-08,995436992
2023-12-15,1076290048
2023-12-16,995436992
2023-12-19,995436992
2023-12-20,995436992
2023-12-21,995436992
2023-12-22,995436992
2023-12-28,995436992
2024-01-02,995436992
2024-01-04,995436992
2024-01-05,995436992
2024-01-06,995436992
2024-01-10,995436992
2024-01-12,995436992
2024-01-13,995436992
2024-01-19,995436992
2024-01-23,1000579968
2024-01-24,995436992
2024-01-30,995436992
2024-02-02,995436992
2024-02-06,995436992
2024-02-08,995436992
2024-02-09,995436992
2024-02-15,995436992
2024-02-22,995436992
2024-02-23,999539008
2024-02-28,999539008
2024-03-01,999539008
2024-03-02,999539008
2024-03-05,999539008
2024-03-07,999539008
2024-03-09,999539008
2024-03-12,999539008
2024-03-13,999539008
2024-03-14,999539008
2024-03-16,999539008
2024-03-21,999539008
2024-03-22,999734976
2024-03-26,999734976
2024-03-27,999734976
2024-03-28,999734976
2024-03-30,999734976
2024-04-04,999734976
2024-04-09,999734976
2024-04-16,999734976
2024-04-17,999734976
2024-04-26,999734976
2024-04-30,999734976
2024-05-01,999734976
2024-05-02,999734976
2024-05-04,1000030016
2024-05-06,1000030016
2024-05-07,1000030016
2024-05-10,1000030016
2024-05-11,1000030016
2024-05-16,1000030016
2024-05-17,1000030016
2024-05-21,1000030016
2024-05-23,1000030016
2024-05-24,1000030016
2024-05-25,1000030016
2024-05-30,1000030016
2024-05-31,1000030016
2024-06-04,1000030016
2024-06-05,1000030016
2024-06-07,1000030016
2024-06-13,1000030016
2024-06-14,1000030016
2024-06-15,1000030016
2024-06-18,1000030016
2024-06-21,1000030016
2024-06-28,1000030016
2024-07-02,1000030016
2024-07-03,1000030016
2024-07-06,1000030016
2024-07-09,1000030016
2024-07-10,1000030016
2024-07-11,1000030016
2024-07-16,1000030016
2024-07-19,1000030016
2024-07-20,1000030016
2024-07-24,1000030016
2024-07-27,1000030016
2024-07-31,1000030016
2024-08-02,1000499968
2024-08-03,1000499968
2024-08-06,1000499968
2024-08-07,1000499968
2024-08-08,1000499968
2024-08-09,1000499968
2024-08-10,1001569984
2024-08-13,1000499968
2024-08-14,1000499968
2024-08-15,1000499968
2024-08-16,1000499968
2024-08-17,1000499968
2024-08-21,1000499968
2024-08-22,1000499968
2024-08-24,1000499968
2024-08-27,1000499968
2024-08-29,1000499968
2024-08-31,1000499968
2024-09-04,1000499968
2024-09-06,1012870016
2024-09-07,1005600000
2024-09-10,1000499968
2024-09-13,1000499968
2024-09-16,1000499968
2024-09-18,1006220032
2024-09-19,1000499968
2024-09-20,1000499968
2024-09-21,1000499968
2024-09-28,1000499968
2024-10-02,1000499968
2024-10-03,1000499968
2024-10-04,1000499968
2024-10-05,1014560000
2024-10-08,1000499968
2024-10-09,1000499968
2024-10-11,1000499968
2024-10-12,1000499968
2024-10-16,1000499968
2024-10-17,1000499968
2024-10-18,1000499968
2024-10-19,1000499968
2024-10-24,1000499968
2024-10-25,1001240000
2024-10-29,1000499968
2024-10-30,1000750016
2024-10-31,1005470016
2024-11-01,1004830016
2024-11-02,1004830016
2024-11-06,1004830016
2024-11-07,1004830016
2024-11-08,1004830016
2024-11-09,1004830016
2024-11-13,1004830016
2024-11-16,1004830016
2024-11-20,1004830016
2024-11-21,1004830016
2024-11-27,1004830016
2024-11-28,1004830016
2024-12-04,1004830016
2024-12-06,1004830016
2024-12-10,1004830016
2024-12-11,1004830016
2024-12-13,1004830016
2024-12-14,1004830016
2024-12-17,1004830016
2024-12-18,1004830016
2024-12-20,1004830016
2024-12-21,1004830016
2024-12-25,1004830016
2025-01-01,1004830016
2025-01-04,1004830016
2025-01-07,1004830016
2025-01-08,1004830016
2025-01-11,1004830016
2025-01-14,1004830016
2025-01-16,1004830016
2025-01-17,1004830016
2025-01-18,1004830016
2025-01-25,1004830016
2025-01-30,1004830016
2025-02-04,1019150016
2025-02-05,1004830016
2025-02-06,1004830016
2025-02-07,1004830016
2025-02-08,1004830016
2025-02-11,1004830016
2025-02-13,1005219968
2025-02-14,1005219968
2025-02-15,1008030016
2025-02-19,1005219968
2025-02-20,1005219968
2025-02-21,1005219968
2025-02-22,1005219968
2025-02-25,1005219968
2025-02-26,1005219968
2025-03-05,1005219968
2025-03-07,1005219968
2025-03-12,1005219968
2025-03-18,1005219968
2025-03-19,1005219968
2025-03-20,1005219968
2025-03-21,1009539968
2025-03-22,1009539968
2025-03-26,1009539968
2025-03-27,1009539968
2025-03-29,1009539968
2025-04-01,1009539968
2025-04-02,1009539968
2025-04-09,1009539968
2025-04-10,1009539968
2025-04-11,1009539968
2025-04-12,1009539968
2025-04-15,1009539968
2025-04-17,1009539968
2025-04-22,1032030016
2025-04-23,1021830016
2025-04-24,1009539968
2025-04-26,1011939968
2025-04-29,1009539968
2025-05-01,1009539968
2025-05-02,1009539968
2025-05-03,1009539968
2025-05-06,1009539968
2025-05-07,1009539968
2025-05-09,1009539968
2025-05-16,1009539968
2025-05-22,1009539968
2025-05-23,1009539968
2025-05-27,1009539968
2025-05-29,1009539968
2025-05-30,1009539968
2025-06-03,1009539968
2025-06-04,1017200000
2025-06-05,1009539968
2025-06-07,1009539968
2025-06-10,1009539968
2025-06-11,1009539968
2025-06-12,1009539968
2025-06-13,1009539968
2025-06-14,1018640000
2025-06-16,1023020032
2025-06-17,1016440000
2025-06-18,1009539968
2025-06-19,1009539968
2025-06-21,1009539968
2025-06-24,1009539968
2025-06-25,1009539968
2025-06-26,1009539968
2025-06-27,1009539968
2025-06-28,1009539968
2025-07-01,1009539968
2025-07-02,1009539968
2025-07-03,1009539968
2025-07-04,1009539968
2025-07-08,1013529984
2025-07-09,1009539968
2025-07-10,1009539968
2025-07-11,1021000000
2025-07-12,1009539968
2025-07-17,1009539968
2025-07-18,1009539968
2025-07-24,1009539968
2025-07-31,1009539968
2025-08-01,1009539968
2025-08-02,1015640000
2025-08-07,1009990016
2025-08-08,1009990016
2025-08-09,1009990016
2025-08-12,1009990016
2025-08-13,1009990016
2025-08-14,1009990016
2025-08-15,1009990016
2025-08-16,1009990016
2025-08-19,1009990016
2025-08-20,1009990016
2025-08-22,1009990016
2025-08-28,1009990016
2025-08-29,1024529984
2025-08-30,1009990016
2025-09-05,1010920000
2025-09-06,1009990016
2025-09-09,1009990016
2025-09-10,1009990016
2025-09-13,1009990016
2025-09-17,1009987294
2025-09-18,1009987294
2025-09-20,1009987294
2025-09-23,1010220010
2025-09-26,1020368616
2025-10-02,1009987294
2025-10-03,1009987294
2025-10-07,1009987294
2025-10-08,1009987294
2025-10-11,1009987294
2025-10-15,1009987294
2025-10-16,1009987294
2025-10-17,1009987294
2025-10-18,1009987294
2025-10-24,1009987294
2025-10-28,1009987294
2025-11-01,1009987294
2025-11-04,1009987294
2025-11-06,1008290316
2025-11-17,1009987295
