Date,Shares
2015-11-05,82856600
2016-02-24,82340000
2016-05-05,82501800
2016-08-04,82621700
2016-11-03,82609900
2017-02-22,82652900
2017-03-09,90456400
2017-04-10,90456400
2017-05-04,90430000
2017-05-10,90430000
2017-08-08,90818000
2018-11-14,90893200
2018-11-15,90893200
2018-11-19,90893200
2018-11-21,90893200
2018-11-22,90893200
2018-11-26,90893200
2018-11-28,90893200
2018-11-29,90893200
2018-12-02,90893200
2018-12-03,90893200
2018-12-04,90893200
2018-12-06,90893200
2018-12-07,90893200
2018-12-10,90893200
2018-12-11,90893200
2018-12-12,90893200
2018-12-14,90893200
2018-12-16,90893200
2018-12-17,90893200
2018-12-19,90893200
2018-12-21,90893200
2018-12-30,90893200
2019-01-05,90893200
2019-01-07,90893200
2019-01-09,90893200
2019-01-10,90893200
2019-01-12,90893200
2019-01-14,90893200
2019-01-16,90893200
2019-01-17,90893200
2019-01-20,90893200
2019-01-23,90893200
2019-01-25,90893200
2019-01-26,90893200
2019-01-28,90893200
2019-01-30,90893200
2019-02-04,90893200
2019-02-07,90893200
2019-02-10,90893200
2019-02-13,90893200
2019-02-15,90893200
2019-02-17,90893200
2019-02-18,90893200
2019-02-20,90893200
2019-02-28,89711696
2019-03-01,89711696
2019-03-07,89711696
2019-03-08,89711696
2019-03-10,89711696
2019-03-11,89711696
2019-03-14,89711696
2019-03-17,89711696
2019-03-26,89711696
2019-03-29,89711696
2019-04-01,89711696
2019-04-05,89711696
2019-04-09,89711696
2019-04-10,89711696
2019-04-14,89711696
2019-04-16,89711696
2019-04-17,89711696
2019-04-18,89711696
2019-04-21,89948600
2019-04-22,89948600
2019-04-29,89948600
2019-04-30,89948600
2019-05-02,89948600
2019-05-05,89948600
2019-05-06,89948600
2019-05-09,90090400
2019-05-10,90090400
2019-05-12,90090400
2019-05-19,90090400
2019-05-22,90090400
2019-05-23,90090400
2019-05-28,90090400
2019-06-03,90090400
2019-06-04,90090400
2019-06-05,90090400
2019-06-06,90090400
2019-06-10,90090400
2019-06-11,90090400
2019-06-12,90090400
2019-06-17,90090400
2019-06-19,90090400
2019-06-21,90090400
2019-06-23,90090400
2019-06-24,90090400
2019-06-26,90090400
2019-07-03,90872096
2019-07-04,90090400
2019-07-05,88603600
2019-07-06,90090400
2019-07-11,90509696
2019-07-12,90700400
2019-07-13,90090400
2019-07-24,90966000
2019-07-25,90090400
2019-08-01,90137200
2019-08-05,91671600
2019-08-06,90137200
2019-08-07,95129200
2019-08-08,91066600
2019-08-09,92965400
2019-08-10,90137200
2019-08-23,90082896
2019-08-24,90137200
2019-08-30,89276704
2019-09-02,88147904
2019-09-04,90137200
2019-09-06,88074896
2019-09-09,87824496
2019-09-11,89487800
2019-09-12,91563200
2019-09-13,90137200
2019-09-20,90759000
2019-09-21,90137200
2019-10-04,88945000
2019-10-08,90137200
2019-10-21,89975296
2019-10-22,90137200
2019-11-05,88976496
2019-11-06,87945400
2019-11-07,88416400
2019-11-08,89736200
2019-11-09,89453000
2019-11-14,89397296
2019-11-15,88360704
2019-11-16,89453000
2019-12-18,86932600
2019-12-19,89453000
2020-01-08,87865000
2020-01-09,88169104
2020-01-10,89334704
2020-01-11,90635504
2020-01-12,89453000
2020-01-13,89870200
2020-01-14,89453000
2020-02-07,89441400
2020-02-08,89453000
2020-02-12,91198000
2020-02-13,89141200
2020-02-14,89453000
2020-02-21,89101600
2020-04-24,89174400
2020-05-09,89175104
2020-05-11,89175104
2020-05-21,87055296
2020-05-22,89175104
2020-08-04,89175104
2020-08-06,89232600
2020-08-28,89232600
2020-09-05,90873696
2020-09-06,90873696
2020-09-21,90042400
2020-09-22,89232600
2020-11-04,89286896
2020-11-05,89286896
2020-11-26,89286896
2021-02-26,88721504
2021-03-17,87921504
2021-03-18,88721600
2021-03-19,88721504
2021-04-21,86964496
2021-04-23,85995296
2021-04-24,84348000
2021-04-27,86964496
2021-05-06,86076496
2021-08-04,83648800
2021-08-31,83809400
2021-09-01,83648800
2021-10-21,84922800
2021-10-22,83648800
2021-11-04,82239000
2022-02-12,82239000
2022-02-26,82287400
2022-03-15,84050496
2022-03-16,82358000
2022-03-17,82287400
2022-04-21,81164800
2022-05-05,80539000
2022-05-17,80539000
2022-06-01,81825104
2022-06-02,80539000
2022-06-14,85695200
2022-06-15,80539000
2022-07-29,81817296
2022-07-30,80539000
2022-08-07,79093904
2022-09-02,79093904
2022-09-20,78357504
2022-09-21,79093904
2022-10-04,76960496
2022-10-07,79093904
2022-10-21,80706496
2022-10-22,79093904
2022-11-02,79024400
2023-02-18,79060600
2023-03-08,80672000
2023-03-09,79060600
2023-03-18,79964896
2023-03-22,79060600
2023-03-24,79972800
2023-03-25,79060600
2023-03-30,79972496
2023-04-01,79060600
2023-04-06,79292896
2023-04-07,79060600
2023-04-19,79167000
2023-04-25,79125104
