Date,Dividend,Split,DividendRaw
1995-02-14,0.091882,,
1995-05-15,0.091882,,
1995-08-16,0.091882,,
1995-11-15,0.091882,,
1996-02-15,0.106018,,
1996-05-16,0.106018,,
1996-08-15,0.106018,,
1996-11-15,0.106018,,
1997-02-19,0.122509,,
1997-05-16,0.122509,,
1997-08-19,0.122509,,
1997-09-16,,2,
1997-11-18,0.122509,,
1998-02-18,0.141357,,
1998-05-18,0.141357,,
1998-08-18,0.141357,,
1998-11-18,0.141357,,
1999-02-17,0.160204,,
1999-05-18,0.160204,,
1999-08-18,0.160204,,
1999-11-17,0.160204,,
2000-02-16,0.177167,,
2000-05-17,0.177167,,
2000-08-16,0.177167,,
2000-11-16,0.177167,,
2001-02-15,0.177167,,
2001-07-05,0.177167,,
2001-08-16,0.177167,,
2001-11-16,0.177167,,
2002-02-15,0.177167,,
2002-05-16,0.177167,,
2002-08-16,0.177167,,
2002-11-18,0.177167,,
2003-02-18,0.177167,,
2003-05-16,0.177167,,
2003-08-18,0.177167,,
2003-11-18,0.177167,,
2004-02-18,0.177167,,
2004-05-18,0.177167,,
2004-08-18,0.177167,,
2004-11-17,0.177167,,
2005-02-16,0.19413,,
2005-05-18,0.19413,,
2005-08-17,0.19413,,
2005-11-16,0.19413,,
2006-02-23,0.21392,,
2006-05-17,0.21392,,
2006-08-16,0.21392,,
2006-11-16,0.21392,,
2007-02-23,0.235595,,
2007-05-16,0.235595,,
2007-08-16,0.235595,,
2007-11-16,0.235595,,
2008-02-25,0.259154,,
2008-05-16,0.259154,,
2008-08-18,0.259154,,
2008-11-18,0.259154,,
2009-02-18,0.285541,,
2009-05-18,0.285541,,
2009-08-18,0.285541,,
2009-11-18,0.285541,,
2010-02-17,0.285541,,
2010-05-18,0.285541,,
2010-08-18,0.285541,,
2010-11-17,0.285541,,
2011-02-16,0.313812,,
2011-05-18,0.313812,,
2011-08-17,0.313812,,
2011-11-16,0.351507,,
2012-02-23,0.351507,,
2012-05-16,0.351507,,
2012-08-16,0.351507,,
2012-11-16,0.386375,,
2013-02-21,0.386375,,
2013-05-16,0.386375,,
2013-08-16,0.386375,,
2013-11-19,0.42407,,
2014-02-25,0.42407,,
2014-05-20,0.42407,,
2014-08-19,0.42407,,
2014-11-18,0.488152,,
2015-02-24,0.488152,,
2015-05-19,0.488152,,
2015-08-18,0.488152,,
2015-11-17,0.560715,,
2016-02-23,0.560715,,
2016-05-17,0.560715,,
2016-08-17,0.560715,,
2016-10-03,,1.00533,
2016-11-16,0.630021,,
2017-02-22,0.630021,,
2017-05-17,0.630021,,
2017-08-16,0.630021,,
2017-11-16,0.705812,,
2018-02-22,0.705812,,
2018-05-17,0.705812,,
2018-08-16,0.705812,,
2018-10-01,,1.011,
2018-10-29,,1.032,
2018-11-15,0.810546,,
2019-02-21,0.810546,,
2019-05-23,0.810546,,
2019-08-15,0.810546,,
2019-11-14,0.889624,,
2020-02-27,0.889624,,
2020-05-14,0.889624,,
2020-08-13,0.889624,,
2020-11-12,0.919278,,
2021-02-25,0.919278,,
2021-05-13,0.919278,,
2021-08-12,0.919278,,
2021-11-10,0.968702,,
2022-02-24,0.968702,,
2022-05-12,0.968702,,
2022-08-11,0.968702,,
2022-11-09,1.018125,,
2023-02-23,1.018125,,
2023-05-11,1.018125,,
2023-08-10,1.018125,,
2023-11-09,1.067549,,
2024-02-29,1.067549,,
2024-05-16,1.067549,,
2024-08-16,1.067549,,
2024-11-15,1.116972,,
2025-02-28,1.116972,,
2025-05-16,1.116972,,
2025-08-15,1.116972,,
2025-10-30,,1.061,
2025-11-14,1.248034,,
2026-02-27,1.248034,,
2026-05-15,1.248034,,
2026-06-29,,0.9535,
2026-08-14,0.7,,
