Date,Shares
2015-10-27,169428000
2016-02-24,168034000
2016-04-01,167837000
2016-05-03,168166000
2016-08-02,168970000
2016-11-01,167451000
2017-02-21,166341000
2017-03-31,165340000
2017-05-02,164556000
2017-08-01,164556000
2018-11-14,164620000
2018-11-15,164620000
2018-11-19,164620000
2018-11-21,164620000
2018-11-22,164620000
2018-11-26,164620000
2018-11-28,164620000
2018-11-29,164620000
2018-12-02,164620000
2018-12-03,164620000
2018-12-04,164620000
2018-12-06,164620000
2018-12-07,164620000
2018-12-09,164620000
2018-12-10,164620000
2018-12-11,164620000
2018-12-12,164620000
2018-12-14,164620000
2018-12-16,164620000
2018-12-17,164620000
2018-12-19,164620000
2018-12-21,164620000
2018-12-30,164620000
2019-01-05,164620000
2019-01-07,164620000
2019-01-09,164620000
2019-01-10,164620000
2019-01-12,164620000
2019-01-14,164620000
2019-01-16,164620000
2019-01-17,164620000
2019-01-20,164620000
2019-01-22,164620000
2019-01-24,164620000
2019-01-25,164620000
2019-01-26,164620000
2019-01-28,164620000
2019-01-30,164620000
2019-02-04,164620000
2019-02-07,164620000
2019-02-10,164620000
2019-02-13,164620000
2019-02-15,164620000
2019-02-17,164620000
2019-02-18,164620000
2019-02-20,164620000
2019-02-28,163510000
2019-03-01,163510000
2019-03-07,163510000
2019-03-09,163510000
2019-03-10,163510000
2019-03-11,163510000
2019-03-14,163510000
2019-03-17,163510000
2019-03-26,163510000
2019-03-29,163510000
2019-04-01,163510000
2019-04-05,163512000
2019-04-11,163512000
2019-04-14,163512000
2019-04-15,163512000
2019-04-17,163512000
2019-04-18,163512000
2019-04-21,163512000
2019-04-23,163512000
2019-04-29,163512000
2019-05-02,163666000
2019-05-05,163666000
2019-05-07,163666000
2019-05-09,163666000
2019-05-10,163666000
2019-05-12,163666000
2019-05-20,163666000
2019-05-22,163666000
2019-05-23,163666000
2019-05-28,163666000
2019-05-29,163666000
2019-06-03,163666000
2019-06-04,163666000
2019-06-05,163666000
2019-06-06,163666000
2019-06-10,163666000
2019-06-11,163666000
2019-06-12,163666000
2019-06-17,163666000
2019-06-19,163666000
2019-06-21,163666000
2019-06-23,163666000
2019-06-24,163666000
2019-06-26,164890000
2019-06-27,163666000
2019-07-03,164730000
2019-07-04,163666000
2019-07-05,161406000
2019-07-06,163666000
2019-07-10,161710000
2019-07-11,164092000
2019-07-12,164952992
2019-07-13,163666000
2019-08-01,163506000
2019-08-05,163175008
2019-08-06,163506000
2019-08-07,167686000
2019-08-08,168420000
2019-08-09,165918000
2019-08-10,163506000
2019-08-23,162856992
2019-08-24,163506000
2019-08-30,162488992
2019-09-02,161724992
2019-09-04,163506000
2019-09-06,161506000
2019-09-09,160486000
2019-09-11,170272992
2019-09-12,163506000
2019-09-13,163506000
2019-09-20,162860000
2019-09-21,163506000
2019-10-04,162478000
2019-10-08,163506000
2019-10-21,162663008
2019-10-22,163506000
2019-11-01,163870000
2019-11-05,163126000
2019-11-06,169008992
2019-11-07,169780000
2019-11-08,164430000
2019-11-09,163870000
2019-11-14,165880992
2019-11-15,165335008
2019-11-16,163870000
2019-12-18,165096000
2019-12-19,163870000
2020-01-08,161920000
2020-01-09,165240992
2020-01-10,166763008
2020-01-11,165379008
2020-01-12,163870000
2020-02-06,164288992
2020-02-07,164248992
2020-02-08,163870000
2020-02-12,161892992
2020-02-13,165227008
2020-02-14,163870000
2020-02-20,163076000
2020-03-09,163076000
2020-03-10,163076000
2020-04-07,162452000
2020-05-07,162259008
2020-05-21,160754000
2020-05-22,162259008
2020-08-06,162386000
2020-08-28,162386000
2020-09-05,167163008
2020-09-06,162386000
2020-09-21,165256992
2020-09-22,162386000
2020-11-06,162590000
2020-11-26,162590000
2021-02-25,162792000
2021-03-17,162792000
2021-04-06,162358000
2021-04-23,160728000
2021-04-24,159348992
2021-04-27,162358000
2021-04-28,162358000
2021-05-06,162091008
2021-06-17,163675008
2021-06-18,162091008
2021-06-19,163891008
2021-06-29,162762000
2021-07-13,163612992
2021-08-05,161350000
2021-10-05,161350000
2021-10-26,162827008
2021-10-27,161350000
2021-11-04,161160992
2021-11-06,162671008
2021-11-07,161160992
2021-12-02,164999008
2021-12-03,161160992
2021-12-04,164230000
2022-02-11,161160992
2022-02-24,161283008
2022-04-21,158758000
2022-05-04,160400000
2022-05-06,157902000
2022-05-10,157902000
2022-05-12,157902000
2022-05-14,157902000
2022-05-21,157902000
2022-05-25,157902000
2022-05-29,157902000
2022-06-02,157902000
2022-06-03,162300992
2022-06-04,157902000
2022-06-08,157902000
2022-06-10,157902000
2022-06-11,157902000
2022-06-14,157902000
2022-06-15,157902000
2022-06-22,157902000
2022-06-24,157902000
2022-07-02,157902000
2022-07-07,157902000
2022-07-08,157902000
2022-07-09,157902000
2022-07-23,157902000
2022-07-30,157902000
2022-08-02,157902000
2022-08-03,157902000
2022-08-04,156960000
2022-09-02,156960000
2022-09-17,156576992
2022-10-12,157116992
2022-10-14,156960000
2022-10-21,160436992
2022-10-23,156960000
2022-11-05,156388000
2023-03-02,154696000
2023-03-08,157678000
2023-03-09,154696000
2023-03-18,155323008
2023-03-21,154696000
2023-03-30,156806000
2023-03-31,154696000
2023-04-04,154890000
2023-04-05,154696000
2023-04-22,144456992
2023-05-06,144791008
2023-05-09,145315008
2023-05-11,144791008
2023-05-27,144791008
2023-07-08,144791008
2023-08-21,145027008
2023-10-19,145027008
2023-10-20,147303008
2023-10-21,145027008
2023-10-24,145027008
2023-10-25,145027008
2023-10-26,145027008
2023-10-28,145027008
2023-10-31,145027008
2023-11-03,144987008
2023-11-04,144987008
2023-11-08,144987008
2023-11-09,144987008
2023-11-10,144987008
2023-11-11,144987008
2023-11-15,144987008
2023-11-18,144987008
2023-11-21,144987008
2023-11-22,144987008
2023-11-25,144987008
2023-12-01,144987008
2023-12-03,144987008
2023-12-05,144987008
2023-12-06,145406000
2023-12-07,144987008
2023-12-08,144987008
2023-12-09,144987008
2023-12-12,144987008
2023-12-13,144987008
2023-12-15,152252992
2023-12-16,144987008
2023-12-19,144987008
2023-12-21,144987008
2023-12-22,144987008
2023-12-23,144987008
2023-12-26,144987008
2023-12-29,144987008
2023-12-30,145847008
2024-01-02,144987008
2024-01-03,144987008
2024-01-05,144987008
2024-01-06,144987008
2024-01-09,144987008
2024-01-10,144987008
2024-01-12,144987008
2024-01-16,145054000
2024-01-25,144987008
2024-01-26,144987008
2024-01-27,144987008
2024-02-03,144987008
2024-02-07,144987008
2024-02-09,145848000
2024-02-13,144987008
2024-02-15,144987008
2024-02-16,144987008
2024-02-21,144987008
2024-02-22,143390000
2024-02-23,143390000
2024-02-27,143390000
2024-02-29,143390000
2024-03-04,143436992
2024-03-05,144418000
2024-03-08,143390000
2024-03-12,143390000
2024-03-13,143390000
2024-03-14,143390000
2024-03-16,143390000
2024-03-20,143390000
2024-03-22,143390000
2024-03-26,143880000
2024-03-27,143390000
2024-03-28,143390000
2024-04-12,142742000
2024-04-16,142742000
2024-05-02,142675008
2024-05-07,142675008
2024-05-09,142675008
2024-05-14,142675008
2024-05-15,142675008
2024-05-17,142675008
2024-05-21,143191008
2024-05-22,142675008
2024-05-23,142675008
2024-05-24,142675008
2024-05-30,142675008
2024-05-31,142675008
2024-06-05,142675008
2024-06-07,143378000
2024-06-12,142675008
2024-06-13,143244000
2024-06-15,142675008
2024-06-21,143052992
2024-06-22,142675008
2024-06-26,142675008
2024-06-27,142675008
2024-06-28,142675008
2024-06-29,142675008
2024-07-02,142675008
2024-07-06,142675008
2024-07-09,142675008
2024-07-12,142675008
2024-07-13,142675008
2024-07-16,142675008
2024-07-17,142675008
2024-07-18,143687008
2024-07-19,142675008
2024-07-20,142675008
2024-07-24,142675008
2024-07-25,143027008
2024-07-26,142675008
2024-07-27,142675008
2024-07-31,142675008
2024-08-01,142424000
2024-08-03,142424000
2024-08-06,142424000
2024-08-07,142424000
2024-08-10,142424000
2024-08-13,142424000
2024-08-14,142424000
2024-08-20,142424000
2024-08-21,142424000
2024-08-27,142424000
2024-08-28,142424000
2024-08-29,142424000
2024-08-31,142424000
2024-09-03,142424000
2024-09-06,142424000
2024-09-07,142424000
2024-09-10,142424000
2024-09-11,142424000
2024-09-12,143462000
2024-09-16,142424000
2024-09-18,142424000
2024-09-21,142956000
2024-09-24,142424000
2024-09-26,142424000
2024-09-28,142823008
2024-10-02,142424000
2024-10-03,142424000
2024-10-04,142424000
2024-10-05,142424000
2024-10-08,142424000
2024-10-10,142424000
2024-10-11,142424000
2024-10-12,142450000
2024-10-15,142424000
2024-10-16,142424000
2024-10-17,142424000
2024-10-18,142424000
2024-10-19,142424000
2024-10-22,142424000
2024-10-25,143468000
2024-10-29,142424000
2024-10-31,141211008
2024-11-01,141647008
2024-11-02,141211008
2024-11-05,141211008
2024-11-06,141211008
2024-11-07,141432992
2024-11-08,141211008
2024-11-09,141211008
2024-11-13,141211008
2024-11-14,141211008
2024-11-16,143891008
2024-11-19,141211008
2024-11-20,141211008
2024-11-22,141211008
2024-11-23,141211008
2024-11-28,141211008
2024-11-30,141379008
2024-12-03,141211008
2024-12-04,142994000
2024-12-05,141211008
2024-12-06,142574000
2024-12-07,141211008
2024-12-10,141211008
2024-12-11,141211008
2024-12-12,141211008
2024-12-13,141211008
2024-12-14,141211008
2024-12-17,142208992
2024-12-20,141211008
2024-12-21,141211008
2024-12-24,141211008
2024-12-25,141211008
2024-12-28,141211008
2025-01-01,141211008
2025-01-03,141211008
2025-01-04,141211008
2025-01-07,141211008
2025-01-08,141211008
2025-01-09,141211008
2025-01-11,141211008
2025-01-14,141211008
2025-01-18,141211008
2025-01-22,141211008
2025-01-23,141211008
2025-01-24,141211008
2025-01-25,141211008
2025-01-30,141211008
2025-01-31,141211008
2025-02-04,142930000
2025-02-07,141211008
2025-02-08,141211008
2025-02-11,141211008
2025-02-15,142183008
2025-02-21,141211008
2025-02-26,141211008
2025-02-27,146892992
2025-02-28,140276000
2025-03-04,140276000
2025-03-05,140276000
2025-03-06,140276000
2025-03-07,140276000
2025-03-10,141372000
2025-03-11,140276000
2025-03-12,140276000
2025-03-13,140276000
2025-03-19,140276000
2025-03-22,141516000
2025-03-27,140276000
2025-03-28,140276000
2025-04-01,140276000
2025-04-03,140276000
2025-04-04,140276000
2025-04-05,140276000
2025-04-08,139944992
2025-04-09,139944992
2025-04-10,141688000
2025-04-11,139944992
2025-04-15,139944992
2025-04-18,139944992
2025-04-22,144212000
2025-04-23,140098000
2025-04-24,141223008
2025-04-26,141016000
2025-04-29,139944992
2025-04-30,139944992
2025-05-02,139944992
2025-05-09,139884000
2025-05-10,139884000
2025-05-13,139884000
2025-05-14,139884000
2025-05-22,139884000
2025-05-29,140614000
2025-05-30,139884000
2025-05-31,139884000
2025-06-03,139884000
2025-06-06,139884000
2025-06-10,139884000
2025-06-11,139884000
2025-06-13,139884000
2025-06-14,139884000
2025-06-16,140308992
2025-06-17,139884000
2025-06-18,139884000
2025-06-19,139884000
2025-06-26,139884000
2025-07-01,139884000
2025-07-02,139884000
2025-07-04,139884000
2025-07-08,139884000
2025-07-09,139884000
2025-07-10,139884000
2025-07-11,140996992
2025-07-12,139884000
2025-07-15,139884000
2025-07-18,139884000
2025-07-25,139884000
2025-07-29,139884000
2025-07-30,139884000
2025-07-31,139715008
2025-08-01,139715008
2025-08-02,143271008
2025-08-07,139958000
2025-08-08,139715008
2025-08-13,139715008
2025-08-15,139715008
2025-08-16,139715008
2025-08-19,139715008
2025-08-21,139715008
2025-08-22,139715008
2025-08-23,139715008
