Date,Dividend,Split
2000-03-28,6.25,
2000-09-26,6.25,
2001-03-27,6.25,
2001-09-25,6.25,
2002-03-26,3.75,
2002-09-25,6.25,
2003-03-26,6.25,
2003-09-25,6.25,
2004-03-26,6.25,
2004-09-27,7.5,
2005-03-28,7.5,
2005-09-27,10,
2006-03-28,10,
2006-09-26,15,
2007-03-27,15,
2007-09-25,17.5,
2008-03-26,17.5,
2008-09-25,22.5,
2009-03-26,7.5,
2009-09-25,5,
2010-03-29,5,
2010-09-28,5,
2011-03-29,5,
2011-09-28,5,
2012-03-28,5,
2013-09-26,5,
2014-03-27,8,
2014-09-26,8,
2015-03-27,10,
2015-09-28,10,
2016-03-29,15,
2016-09-28,10,
2017-03-29,15,
2017-09-27,10,
2018-03-28,20,
2018-09-26,15,
2019-03-27,15,
2019-09-27,15,
2020-03-30,15,
2020-09-29,10,
2021-03-30,10,
2021-09-29,15,
2022-03-30,15,
2022-09-29,15,
2023-03-30,15,
2023-09-28,17.5,
2024-03-28,17.5,
2024-09-27,20,
2025-03-28,28,
2025-09-29,20,
2026-03-30,20,
