Date,Dividend,Split,DividendRaw
2010-03-29,18,,
2010-09-28,10,,
2011-03-29,10,,
2011-09-28,10,,
2012-03-28,10,,
2012-09-26,10,,
2013-03-27,10,,
2013-09-26,10,,
2014-03-27,10,,
2014-09-26,10,,
2015-03-27,15,,
2015-09-28,13.75,2,
2016-03-29,31.25,,
2016-09-28,22.5,,
2017-03-29,32.5,,
2017-09-27,28.75,,
2018-03-28,36.25,,
2018-09-26,32.5,,
2019-03-27,37.5,,
2019-09-27,35,,
2020-03-30,40,,
2020-09-29,37.5,,
2021-03-30,37.5,,
2021-09-29,40,,
2022-03-30,45,,
2022-09-29,42.5,,
2023-03-30,47.5,2,
2023-09-28,47.5,,
2024-03-28,47.5,,
2024-09-27,50,,
2025-03-28,50,,
2025-09-29,52.5,,
2026-03-30,52.5,,
