Date,Dividend,Split,DividendRaw
1995-01-13,0.07,,
1995-02-14,0.07,,
1995-04-17,0.07,,
1995-07-19,0.07,,
1995-10-18,0.07,,
1996-01-17,0.07,,
1996-04-17,0.07,,
1996-07-17,0.07,,
1996-10-16,0.07,,
1997-01-15,0.07,,
1997-04-16,0.07,,
1997-07-16,0.07,,
1997-10-15,0.07,,
1998-01-14,0.07,,
1998-04-15,0.07,,
1998-07-22,0.07,,
1998-10-21,0.07,,
1999-01-20,0.07,,
1999-04-21,0.07,,
1999-07-21,0.07,,
1999-10-20,0.07,,
2000-01-19,0.07,,
2000-04-18,0.07,,
2000-07-19,0.07,,
2000-10-18,0.07,,
2001-01-17,0.07,,
2001-04-18,0.07,,
2001-06-04,,2,
2001-07-18,0.07,,
2001-10-17,0.07,,
2002-01-16,0.07,,
2002-04-17,0.07,,
2002-07-17,0.07,,
2002-10-16,0.07,,
2003-01-15,0.07,,
2003-04-15,0.07,,
2003-07-16,0.07,,
2003-10-15,0.07,,
2004-01-14,0.07,,
2004-04-21,0.07,,
2004-07-21,0.07,,
2004-10-20,0.07,,
2005-01-19,0.07,,
2005-04-20,0.07,,
2005-07-20,0.07,,
2005-10-19,0.07,,
2006-01-18,0.07,,
2006-04-19,0.07,,
2006-07-19,0.07,,
2006-10-18,0.07,,
2007-01-17,0.07,,
2007-04-18,0.07,,
2007-07-18,0.07,,
2007-10-17,0.07,,
2008-01-16,0.07,,
2008-04-16,0.07,,
2008-07-16,0.07,,
2008-10-15,0.07,,
2009-01-14,0.07,,
2009-04-15,0.07,,
2009-07-15,0.07,,
2009-10-21,0.07,,
2010-01-20,0.07,,
2010-04-14,0.07,,
2010-07-21,0.07,,
2010-10-20,0.07,,
2011-01-19,0.07,,
2011-04-19,0.07,,
2011-07-20,0.07,,
2011-10-19,0.07,,
2012-01-18,0.07,,
2012-04-18,0.07,,
2012-07-18,0.07,,
2012-10-17,0.07,,
2013-01-16,0.07,,
2013-04-17,0.07,,
2013-07-17,0.07,,
2013-10-16,0.07,,
2014-01-15,0.07,,
2014-04-15,0.07,,
2014-07-16,0.07,,
2014-10-15,0.07,,
2015-01-14,0.07,,
2015-04-15,0.07,,
2015-07-15,0.07,,
2015-10-14,0.07,,
2016-01-13,0.07,,
2016-04-13,0.07,,
2016-07-13,0.07,,
2016-10-12,0.07,,
2017-01-18,0.07,,
2017-04-11,0.07,,
2017-07-19,0.07,,
2017-10-19,0.07,,
2018-01-18,0.07,,
2018-04-12,0.07,,
2018-07-19,0.07,,
2018-10-18,0.07,,
2019-01-17,0.07,,
2019-04-17,0.07,,
2019-07-18,0.07,,
2019-10-17,0.07,,
2020-01-16,0.07,,
2020-04-16,0.07,,
2020-07-16,0.07,,
2020-10-15,0.07,,
2021-01-21,0.07,,
2021-04-15,0.07,,
2021-07-15,0.07,,
2021-10-21,0.07,,
2022-01-20,0.07,,
2022-04-21,0.07,,
2022-07-21,0.07,,
2022-10-20,0.07,,
2023-01-19,0.07,,
2023-04-20,0.07,,
2023-07-20,0.07,,
2023-10-19,0.07,,
2024-01-18,0.07,,
2024-04-18,0.07,,
2024-07-19,0.07,,
2024-10-18,0.07,,
2025-01-17,0.07,,
2025-04-17,0.07,,
2025-07-18,0.07,,
2025-10-17,0.07,,
2026-01-16,0.07,,
2026-04-17,0.07,,
2026-07-17,0.07,,
