Date,Dividend,Split,DividendRaw
2000-04-28,0.29,,
2000-09-29,0.2,,
2001-04-27,0.4,,
2001-09-27,0.21,,
2002-04-29,0.42,,
2002-09-24,0.215,,
2003-05-06,0.465,,
2003-09-23,0.215,,
2004-05-04,0.5,,
2004-09-21,0.22,,
2005-05-03,0.57,,
2005-09-20,0.24,,
2006-05-02,0.708,,
2006-09-19,0.25,,
2007-04-30,0.75,,
2007-09-18,0.27,,
2008-05-06,0.83,,
2008-09-16,0.297,,
2009-05-05,0.838,,
2009-09-08,0.321,,
2010-04-27,0.88,,
2010-08-31,0.33,,
2011-05-06,1,,
2011-08-30,0.365,,
2012-05-28,1.165,,
2012-08-21,0.4,,
2013-05-23,1.26,,
2013-08-27,0.5,,
2014-05-20,1.36,,
2014-08-26,0.525,,
2015-05-19,1.475,,
2015-08-24,0.6,,
2016-05-17,1.55,,
2016-08-30,0.63,,
2017-05-15,1.63,,
2017-08-21,0.67,,
2018-05-14,1.71,,
2018-08-27,0.68,,
2019-05-20,1.75,,
2019-08-30,0.68,,
2020-05-18,1.78,,
2020-09-04,0.68,,
2021-05-17,1.79,,
2021-09-03,0.69,,
2022-05-20,1.81,,
2022-09-02,0.7,,
2023-05-22,1.83,,
2023-09-04,0.71,,
2024-05-27,1.85,,
2024-09-12,0.72,,
2025-05-26,1.86,,
2025-09-10,0.73,,
2026-05-26,1.88,,
2026-09-09,0.75,,
