Date,Dividend,Split
1995-03-06,0.194663,
1995-06-06,0.194663,
1995-09-06,0.194663,
1995-12-06,0.194663,
1996-03-06,0.194663,
1996-06-06,0.194663,
1996-09-06,0.194663,
1996-12-06,0.194663,
1997-03-06,0.194663,
1997-06-06,0.194663,
1997-09-08,0.194663,
1997-12-08,0.194663,
1998-03-06,0.194663,
1998-06-08,0.51227,
1998-09-08,0.116425,
1998-12-08,0.51227,
1999-03-08,0.116425,
1999-06-08,0.116425,
1999-09-08,0.116425,
1999-12-08,0.116425,
2000-03-08,0.123411,
2000-06-07,0.123411,
2000-09-06,0.123411,
2000-12-06,0.123411,
2001-03-07,0.123411,
2001-06-06,0.123411,
2001-09-06,0.123411,
2001-12-06,0.123411,
2002-03-06,0.167652,
2002-06-06,0.167652,
2002-09-06,0.167652,
2002-12-06,0.167652,
2003-03-06,0.179295,
2003-06-06,0.179295,
2003-09-08,0.179295,
2003-12-08,0.179295,
2004-03-08,0.190937,
2004-06-08,0.190937,
2004-09-08,0.190937,
2004-12-08,0.190937,
2005-03-08,0.214222,
2005-06-08,0.214222,
2005-08-25,,2
2005-09-07,0.4657,
2005-12-07,0.23285,
2006-03-08,0.256135,
2006-06-07,0.256135,
2006-09-06,0.256135,
2006-12-06,0.256135,
2007-03-07,0.284077,
2007-06-06,0.284077,
2007-09-06,0.284077,
2007-12-06,0.284077,
2008-03-06,0.312019,
2008-06-06,0.312019,
2008-09-08,0.312019,
2008-12-08,0.312019,
2009-03-06,0.321333,
2009-06-08,0.321333,
2009-09-08,0.321333,
2009-12-08,0.321333,
2010-03-08,0.32599,
2010-06-08,0.32599,
2010-09-08,0.32599,
2010-12-08,0.32599,
2011-03-08,0.32599,
2011-06-08,0.32599,
2011-09-07,0.32599,
2011-12-07,0.32599,
2012-03-07,0.335304,
2012-06-06,0.335304,
2012-09-06,0.335304,
2012-12-06,0.335304,
2013-03-06,0.341824,
2013-06-06,0.341824,
2013-09-06,0.342755,
2013-12-06,0.342755,
2014-03-06,0.347412,
2014-06-06,0.347412,
2014-09-08,0.347412,
2014-12-08,0.347412,
2015-03-06,0.347412,
2015-06-02,,1.07365
2015-06-08,0.373,
2015-09-08,0.378,
2015-12-08,0.378,
2016-03-08,0.38,
2016-06-08,0.38,
2016-09-07,0.38,
2016-12-07,0.38,
2017-03-08,0.395,
2017-06-07,0.395,
2017-09-07,0.395,
2017-12-07,0.395,
2018-03-08,0.41,
2018-06-07,0.41,
2018-09-07,0.41,
2018-12-07,0.41,
2019-03-07,0.413,
2019-06-07,0.413,
2019-09-09,0.413,
2019-12-09,0.413,
2020-03-09,0.415,
2020-06-09,0.415,
2020-09-09,0.415,
2020-12-09,0.415,
2021-03-09,0.415,
2021-06-09,0.415,
2021-09-09,0.415,
2021-12-09,0.415,
2022-03-09,0.2,
2022-06-17,0.225,
2022-09-08,0.225,
2022-12-08,0.225,
2023-03-09,0.24,
2023-06-08,0.24,
2023-09-07,0.24,
2023-12-07,0.24,
2024-03-07,0.258,
2024-06-10,0.258,
2024-09-10,0.258,
2024-12-10,0.258,
2025-03-10,0.273,
2025-06-10,0.273,
2025-09-10,0.273,
2025-12-10,0.273,
2026-03-10,0.285,
2026-06-10,0.285,
2026-09-10,0.285,
