Date,Dividend,Split,DividendRaw
2009-10-14,7.65,,
2012-10-23,12.85,,
2013-07-11,22,,
2014-06-12,25,,
2016-10-20,24,,
2017-08-31,22,,
2019-08-15,30,,
2019-12-27,32.5,,
2022-08-18,18.5,,
2023-11-17,35,,
2024-10-04,75,,
2025-09-02,90,,
