Date,Shares
2015-10-30,2978990000
2016-01-15,2953300000
2016-03-14,3055730000
2016-03-20,2941220000
2016-04-15,2934900000
2016-05-02,2934930000
2016-07-15,2905400000
2016-08-01,2905370000
2016-09-30,2849700000
2016-10-14,2849700000
2016-11-03,2849730000
2017-01-18,2770710000
2017-03-02,2770710000
2017-03-18,2764870000
2017-04-13,2753300000
2017-05-04,2753260032
2017-07-19,2724559872
2017-08-01,2644000000
2017-12-06,2644000000
2017-12-30,2644000000
2018-01-06,2644000000
2018-01-28,2569799936
2018-01-29,2569799936
2018-01-31,2569799936
2018-02-07,2569799936
2018-02-08,2569799936
2018-02-27,2570070016
2018-03-06,2570070016
2018-03-09,2570070016
2018-03-19,2560329984
2018-03-23,2560329984
2018-04-03,2560329984
2018-04-23,2549900032
2018-04-30,2549900032
2018-05-03,2549929984
2018-05-07,2549929984
2018-05-14,2549929984
2018-05-21,2549929984
2018-06-04,2549929984
2018-06-07,2549929984
2018-06-08,2549929984
2018-06-11,2549929984
2018-06-13,2549929984
2018-06-14,2549929984
2018-06-18,2549929984
2018-06-25,2549929984
2018-07-02,2549929984
2018-07-05,2549929984
2018-07-08,2549929984
2018-07-09,2549929984
2018-07-16,2516600064
2018-07-23,2516600064
2018-07-27,2516600064
2018-07-28,2516600064
2018-07-31,2516600064
2018-08-07,2516600064
2018-08-08,2516600064
2018-08-13,2516600064
2018-08-17,2516600064
2018-08-24,2516600064
2018-08-27,2516600064
2018-08-30,2516600064
2018-09-05,2516600064
2018-09-06,2516600064
2018-09-07,2516600064
2018-09-17,2516600064
2018-09-18,2516600064
2018-09-19,2516600064
2018-09-24,2516600064
2018-09-25,2516600064
2018-09-27,2516600064
2018-10-08,2516600064
2018-10-12,2516600064
2018-10-14,2442099968
2018-10-16,2442099968
2018-10-20,2442099968
2018-10-22,2442099968
2018-10-29,2442099968
2018-11-01,2442099968
2018-11-04,2442139904
2018-11-05,2442139904
2018-11-06,2442139904
2018-11-07,2442139904
2018-11-09,2442139904
2018-11-13,2442139904
2018-11-14,2442139904
2018-11-16,2442139904
2018-11-19,2442139904
2018-11-21,2442139904
2018-11-22,2442139904
2018-11-28,2442139904
2018-11-29,2442139904
2018-12-05,2442139904
2018-12-06,2442139904
2018-12-07,2442139904
2018-12-10,2442139904
2018-12-11,2442139904
2018-12-12,2442139904
2018-12-14,2442139904
2018-12-16,2442139904
2018-12-17,2442139904
2018-12-19,2442139904
2018-12-21,2442139904
2018-12-30,2442139904
2018-12-31,2442139904
2019-01-05,2442139904
2019-01-07,2442139904
2019-01-09,2442139904
2019-01-10,2442139904
2019-01-12,2442139904
2019-01-14,2442139904
2019-01-16,2442139904
2019-01-17,2442139904
2019-01-20,2442139904
2019-01-22,2368499968
2019-01-25,2368499968
2019-01-30,2368499968
2019-02-04,2368499968
2019-02-07,2368499968
2019-02-15,2368499968
2019-02-17,2368499968
2019-02-20,2368499968
2019-02-28,2351520000
2019-03-01,2351520000
2019-03-07,2351520000
2019-03-09,2351520000
2019-03-10,2340489984
2019-03-11,2340489984
2019-03-14,2340489984
2019-03-15,2340489984
2019-03-17,2340489984
2019-03-18,2340489984
2019-03-26,2340489984
2019-03-27,2340489984
2019-03-29,2340489984
2019-03-30,2340489984
2019-04-01,2340489984
2019-04-02,2340489984
2019-04-05,2340489984
2019-04-09,2340489984
2019-04-11,2340489984
2019-04-14,2340489984
2019-04-15,2340489984
2019-04-17,2312499968
2019-04-21,2312499968
2019-04-29,2312499968
2019-05-02,2312470016
2019-05-03,2312470016
2019-05-05,2312470016
2019-05-07,2312470016
2019-05-09,2312470016
2019-05-11,2312470016
2019-05-12,2312470016
2019-05-13,2312470016
2019-05-19,2312470016
2019-05-20,2312470016
2019-05-22,2312470016
2019-05-23,2312470016
2019-05-28,2312470016
2019-06-01,2312470016
2019-06-03,2312470016
2019-06-04,2312470016
2019-06-05,2312470016
