Date,Dividend,Split
1995-02-13,0.020741,
1995-06-27,,2
1995-08-24,0.005926,
1995-11-29,0.005926,
1996-02-15,0.005926,
1996-06-06,0.005926,
1996-08-22,0.005926,
1996-11-27,0.005926,
1997-02-18,0.005926,
1997-06-02,0.005926,
1997-08-21,0.005926,
1997-12-03,0.005926,
1998-02-18,0.005926,
1998-06-10,0.005926,
1998-08-21,0.005926,
1998-12-03,0.005926,
1999-02-17,0.005926,
1999-05-27,0.005926,
1999-08-26,0.005926,
1999-12-01,0.005926,
2000-02-16,0.005926,
2000-05-22,0.005926,
2000-08-17,0.005926,
2000-11-30,0.005926,
2001-02-14,0.005926,
2001-05-10,0.005926,
2001-06-05,,1.5
2001-08-17,0.008889,
2001-11-29,0.008889,
2002-02-14,0.008889,
2002-06-06,,1.5
2002-06-13,0.013333,
2002-08-19,0.013333,
2002-11-29,0.013333,
2003-02-14,0.013333,
2003-05-12,0.013333,
2003-08-28,0.013333,
2003-11-26,0.013333,
2004-02-13,0.013333,
2004-03-11,,1.5
2004-05-24,0.02,
2004-09-07,0.02,
2004-12-01,0.02,
2005-02-14,0.02,
2005-05-23,0.02,
2005-09-07,0.02,
2005-12-01,0.02,
2006-02-15,0.02,
2006-05-11,0.02,
2006-09-06,0.02,
2006-12-13,0.02,
2007-02-22,0.02,
2007-05-25,0.02,
2007-09-06,0.02,
2007-12-03,0.02,
2008-02-15,0.02,
2008-05-12,0.02,
2008-09-08,0.02,
2008-12-01,0.02,
2009-02-13,0.02,
2009-05-22,0.02,
2009-09-04,0.02,
2009-12-02,0.02,
2010-02-17,0.02,
2010-05-19,0.02,
2010-09-08,0.02,
2010-12-01,0.02,
2011-02-14,0.02,
2011-05-23,0.02,
2011-09-07,0.02,
2011-12-12,0.02,
2012-02-16,0.02,
2012-05-10,0.02,
2012-09-06,0.02,
2012-12-03,0.02,
2013-02-21,0.02,
2013-05-23,0.02,
2013-09-05,0.02,
2013-12-02,0.02,
2014-02-20,0.02,
2014-05-23,0.02,
2014-09-08,0.02,
2014-12-01,0.02,
2015-03-05,0.02,
2015-05-22,0.02,
2015-09-14,0.02,
2015-11-30,0.02,
2016-03-07,0.02,
2016-05-23,0.02,
2016-09-12,0.02,
2016-11-30,0.02,
2017-03-01,0.02,
