Date,Dividend,Split,DividendRaw
2000-03-28,7.5,,
2001-03-27,7.5,,
2005-03-28,12.5,,
2006-03-28,5,,
2006-09-26,12.5,,
2007-03-27,25,,
2007-09-25,15,,
2008-03-26,27.5,,
2008-09-25,22.5,,
2009-03-26,5,,
2011-03-29,5,,
2011-09-28,7.5,,
2012-03-28,12.5,,
2012-09-26,12.5,,
2013-03-27,12.5,,
2013-09-26,12.5,,
2014-03-27,12.5,,
2014-09-26,15,,
2015-03-27,20,,
2015-09-28,20,,
2016-03-29,25,,
2016-09-28,22.5,,
2017-03-29,22.5,,
2017-09-27,4.5,0.2,
2018-03-28,30,,
2018-09-26,30,,
2019-03-27,32.5,,
2019-09-27,32.5,,
2020-03-30,32.5,,
2020-09-29,7.5,,
2021-03-30,10,,
2021-09-29,17.5,,
2022-03-30,27.5,,
2022-09-29,45,,
2023-03-30,45,,
2023-09-28,50,,
2024-03-28,50,,
2024-09-27,50,2,
2025-03-28,50,,
2025-09-29,50,,
2026-03-30,50,,
