Date,Dividend,Split
1995-02-06,0.059751,
1995-05-04,0.059751,
1995-08-08,0.059751,
1995-11-08,0.059751,
1996-02-07,0.059751,
1996-05-08,0.083652,
1996-08-07,0.083652,
1996-11-06,0.083652,
1997-02-06,0.083652,
1997-05-07,0.095602,
1997-05-28,,2
1997-08-07,0.095602,
1997-11-06,0.095602,
1998-02-06,0.095602,
1998-05-06,0.105163,
1998-08-06,0.105163,
1998-11-06,0.105163,
1999-02-08,0.105163,
1999-05-06,0.114723,
1999-05-27,,2
1999-08-06,0.114723,
1999-11-08,0.114723,
2000-02-08,0.114723,
2000-05-08,0.124283,
2000-08-08,0.124283,
2000-11-08,0.124283,
2001-02-07,0.124283,
2001-05-08,0.133843,
2001-08-08,0.133843,
2001-11-07,0.133843,
2002-02-06,0.133843,
2002-05-08,0.143403,
2002-08-07,0.143403,
2002-11-06,0.143403,
2003-02-06,0.143403,
2003-05-07,0.152964,
2003-08-06,0.152964,
2003-11-06,0.152964,
2004-02-06,0.152964,
2004-05-06,0.172084,
2004-08-06,0.172084,
2004-11-08,0.172084,
2005-02-08,0.172084,
2005-05-06,0.191205,
2005-08-08,0.191205,
2005-11-08,0.191205,
2006-02-08,0.191205,
2006-05-08,0.286807,
2006-08-08,0.286807,
2006-11-08,0.286807,
2007-02-07,0.286807,
2007-05-08,0.382409,
2007-08-08,0.382409,
2007-11-07,0.382409,
2008-02-06,0.382409,
2008-05-07,0.478011,
2008-08-06,0.478011,
2008-11-06,0.478011,
2009-02-06,0.478011,
2009-05-06,0.525813,
2009-08-06,0.525813,
2009-11-06,0.525813,
2010-02-08,0.525813,
2010-05-06,0.621415,
2010-08-06,0.621415,
2010-11-08,0.621415,
2011-02-08,0.621415,
2011-05-06,0.717017,
2011-08-08,0.717017,
2011-11-08,0.717017,
2012-02-08,0.717017,
2012-05-08,0.81262,
2012-08-08,0.81262,
2012-11-07,0.81262,
2013-02-06,0.81262,
2013-05-08,0.908222,
2013-08-07,0.908222,
2013-11-06,0.908222,
2014-02-06,0.908222,
2014-05-07,1.051625,
2014-08-06,1.051625,
2014-11-06,1.051625,
2015-02-06,1.051625,
2015-05-06,1.24283,
2015-08-06,1.24283,
2015-11-06,1.24283,
2016-02-08,1.24283,
2016-05-06,1.338432,
2016-08-08,1.338432,
2016-11-08,1.338432,
2017-02-08,1.338432,
2017-05-08,1.434034,
2017-08-08,1.434034,
2017-11-09,1.434034,
2018-02-08,1.434034,
2018-05-09,1.500956,
2018-08-09,1.500956,
2018-11-08,1.500956,
2019-02-07,1.500956,
2019-05-09,1.548757,
2019-08-08,1.548757,
2019-11-07,1.548757,
2020-02-07,1.548757,
2020-05-07,1.558317,
2020-08-07,1.558317,
2020-11-09,1.558317,
2021-02-09,1.558317,
2021-05-07,1.567878,
2021-08-09,1.567878,
2021-11-04,,1.046
2021-11-09,1.64,
2022-02-10,1.64,
2022-05-09,1.65,
2022-08-09,1.65,
2022-11-09,1.65,
2023-02-09,1.65,
2023-05-09,1.66,
2023-08-09,1.66,
2023-11-09,1.66,
2024-02-08,1.66,
2024-05-09,1.67,
2024-08-09,1.67,
2024-11-12,1.67,
2025-02-10,1.67,
2025-05-09,1.68,
2025-08-08,1.68,
2025-11-10,1.68,
2026-02-10,1.68,
2026-05-08,1.69,
2026-08-10,1.69,
