Date,Shares
2015-11-03,72088000
2016-02-29,72333500
2016-03-24,72712500
2016-05-06,73077600
2016-08-02,73218000
2016-10-31,73184100
2017-02-28,73260400
2017-03-23,73326800
2017-05-05,74002496
2017-08-01,73951200
2018-11-13,74079696
2018-11-14,74079696
2018-11-15,74079696
2018-11-19,74079696
2018-11-21,74079696
2018-11-22,74079696
2018-11-26,74079696
2018-11-28,74079696
2018-11-29,74079696
2018-12-02,74079696
2018-12-03,74079696
2018-12-04,74079696
2018-12-06,74079696
2018-12-07,74079696
2018-12-10,74079696
2018-12-11,74079696
2018-12-12,74079696
2018-12-14,74079696
2018-12-16,74079696
2018-12-17,74079696
2018-12-19,74079696
2018-12-21,74079696
2018-12-30,74079696
2019-01-05,74079696
2019-01-07,74079696
2019-01-09,74079696
2019-01-10,74079696
2019-01-12,74079696
2019-01-14,74079696
2019-01-16,74079696
2019-01-17,74079696
2019-01-20,74079696
2019-01-22,74079696
2019-01-24,74079696
2019-01-25,74079696
2019-01-26,74079696
2019-01-28,74079696
2019-01-29,74079696
2019-01-30,74079696
2019-02-04,74079696
2019-02-07,74079696
2019-02-10,74079696
2019-02-12,74079696
2019-02-13,74079696
2019-02-15,74079696
2019-02-17,74079696
2019-02-18,74079696
2019-02-20,74079696
2019-02-27,74079696
2019-02-28,74079696
2019-03-01,74079696
2019-03-07,74186200
2019-03-08,74186200
2019-03-10,74186200
2019-03-11,74186200
2019-03-14,74186200
2019-03-17,74186200
2019-03-19,74186200
2019-03-26,73737504
2019-03-29,73737504
2019-04-01,73737504
2019-04-05,73737504
2019-04-09,73737504
2019-04-10,73737504
2019-04-14,73737504
2019-04-16,73737504
2019-04-17,73737504
2019-04-18,73737504
2019-04-21,73737504
2019-04-22,73737504
2019-04-29,73737504
2019-04-30,73737504
2019-05-02,73737504
2019-05-04,73737504
2019-05-05,73737504
2019-05-08,73737504
2019-05-09,73737504
2019-05-10,73737504
2019-05-12,73483696
2019-05-14,73483696
2019-05-19,73483696
2019-05-22,73483696
2019-05-28,73483696
2019-06-03,73483696
2019-06-05,73483696
2019-06-10,73483696
2019-06-11,73483696
2019-06-17,73483696
2019-06-21,73483696
2019-06-23,73483696
2019-07-01,73483696
2019-07-31,73748600
2019-09-12,73748600
2019-09-13,74446800
2019-10-11,73748600
2019-10-28,74826800
2019-10-29,74586096
2019-10-30,73748600
2019-11-03,73990704
2019-11-04,72331200
2019-11-11,74020704
2019-11-12,74181504
2019-11-17,73990704
2019-11-18,74717200
2019-11-20,73990704
2019-12-02,72409800
2019-12-14,73990704
2019-12-16,73970496
2019-12-23,73990704
2019-12-27,73971000
2020-02-07,74366304
2020-03-22,73837400
2020-03-27,68230200
2020-03-29,73844600
2020-04-15,73844600
2020-04-16,74775400
2020-04-17,73844600
2020-04-28,73602200
2020-06-04,74287696
2020-06-05,73602200
2020-07-28,73840704
2020-08-04,76523904
2020-08-05,73840704
2020-08-28,73840704
2020-08-31,73212600
2020-09-01,73840704
2020-09-05,79564496
2020-09-06,73840704
2020-10-24,73840704
2020-10-25,73840704
2020-10-27,73927200
2020-11-19,75372704
2020-11-20,73927200
2020-11-26,73927200
2021-02-04,73294800
2021-02-05,73927200
2021-02-25,74103000
2021-03-17,74103000
2021-03-18,74103000
2021-03-25,73850304
2021-04-23,74307000
2021-04-24,73884600
2021-04-27,73850304
2021-04-29,73850304
2021-05-04,74129296
2021-05-05,73823696
2021-08-03,73979104
2021-09-11,73979104
2021-10-05,75768000
2021-10-06,73979104
2021-10-23,73979104
2021-10-26,74645504
2021-10-27,73979104
