Date,Dividend,Split,DividendRaw
2018-12-28,,1.806,
2021-11-02,,1.973,
2022-04-19,0.33,,
2022-07-19,0.33,,
2022-10-18,0.33,,
2023-01-24,0.33,,
2023-04-24,0.37,,
2023-07-24,0.37,,
2023-10-23,0.37,,
2024-01-22,0.37,,
2024-04-22,0.445,,
2024-07-23,0.445,,
2024-10-22,0.445,,
2025-01-22,0.445,,
2025-04-22,0.525,,
2025-07-22,0.525,,
2025-10-21,0.525,,
2026-01-20,0.525,,
2026-04-21,0.63,,
2026-07-21,0.63,,
