Date,Dividend,Split,DividendRaw
1995-01-26,0.01,,
1995-04-25,0.01,,
1995-07-28,0.0125,,
1995-10-30,0.0125,,
1996-01-30,0.0125,,
1996-04-29,0.0125,,
1996-07-30,0.0125,,
1996-10-30,0.0125,,
1997-01-30,0.0125,,
1997-04-29,0.0125,,
1997-07-30,0.015,,
1997-10-30,0.015,,
1998-01-29,0.015,,
1998-02-17,,2,
1998-04-29,0.015,,
1998-07-30,0.015,,
1998-10-29,0.015,,
1999-01-28,0.015,,
1999-04-29,0.015,,
1999-07-29,0.015,,
1999-10-28,0.015,,
2000-01-28,0.015,,
2000-04-27,0.015,,
2000-07-28,0.02,,
2000-10-30,0.02,,
2001-01-30,0.02,,
2001-04-27,0.02,,
2001-07-30,0.02,,
2001-10-30,0.02,,
2002-01-30,0.025,,
2002-04-29,0.025,,
2002-07-30,0.025,,
2002-10-30,0.025,,
2003-01-30,0.025,,
2003-04-29,0.025,,
2003-07-30,0.035,,
2003-10-30,0.035,,
2004-01-29,0.035,,
2004-04-29,0.035,,
2004-07-29,0.04,,
2004-10-28,0.04,,
2005-01-28,0.04,,
2005-04-28,0.04,,
2005-07-28,0.045,,
2005-10-28,0.045,,
2006-01-30,0.045,,
2006-04-27,0.045,,
2006-07-28,0.05,,
2006-10-30,0.05,,
2007-01-30,0.05,,
2007-04-27,0.05,,
2007-07-30,0.065,,
2007-10-30,0.065,,
2008-01-30,0.065,,
2008-04-29,0.065,,
2008-07-30,0.075,,
2008-10-30,0.075,,
2009-01-29,0.075,,
2009-04-29,0.075,,
2009-07-30,0.085,,
2009-10-29,0.085,,
2010-01-28,0.085,,
2010-04-29,0.085,,
2010-07-29,0.1,,
2010-10-28,0.135,,
2011-01-28,0.135,,
2011-04-28,0.135,,
2011-07-28,0.15,,
2011-10-28,0.15,,
2012-01-30,0.15,,
2012-04-27,0.15,,
2012-07-30,0.165,,
2012-10-31,0.165,,
2013-01-30,0.165,,
2013-04-29,0.165,,
2013-07-30,0.18,,
2013-10-30,0.18,,
2014-01-30,0.18,,
2014-04-29,0.18,,
2014-07-30,0.2,,
2014-10-30,0.2,,
2015-01-29,0.2,,
2015-04-29,0.2,,
2015-07-30,0.22,,
2015-10-29,0.22,,
2016-01-28,0.22,,
2016-04-28,0.22,,
2016-07-28,0.24,,
2016-10-28,0.24,,
2017-01-30,0.24,,
2017-04-27,0.24,,
2017-07-28,0.26,,
2017-10-31,0.26,,
2018-01-31,0.26,,
2018-04-30,0.26,,
2018-07-31,0.29,,
2018-10-31,0.29,,
2019-01-31,0.29,,
2019-04-30,0.29,,
2019-07-31,0.32,,
2019-10-31,0.32,,
2020-01-31,0.32,,
2020-04-30,0.32,,
2020-07-31,0.32,,
2020-10-30,0.32,,
2021-01-29,0.34,,
2021-04-30,0.34,,
2021-07-30,0.34,,
2021-10-29,0.35,,
2022-01-31,0.35,,
2022-04-29,0.35,,
2022-07-29,0.38,,
2022-10-31,0.38,,
2023-01-31,0.38,,
2023-04-28,0.38,,
2023-07-31,0.43,,
2023-10-31,0.43,,
2024-01-31,0.43,,
2024-04-30,0.43,,
2024-08-01,0.5,,
2024-11-01,0.5,,
2025-02-03,0.5,,
2025-05-01,0.5,,
2025-08-01,0.57,,
2025-10-31,0.57,,
2026-01-30,0.57,,
2026-05-01,0.57,,
2026-07-31,0.65,,
