Date,Value
1987-01-01,11.093
1987-02-01,11.362
1987-03-01,11.85
1987-04-01,11.532
1987-05-01,11.113
1987-06-01,10.7
1987-07-01,11.042
1987-08-01,10.897
1987-09-01,11.472
1987-10-01,11.837
1987-11-01,11.395
1987-12-01,11.119
1988-01-01,10.601
1988-02-01,9.94
1988-03-01,10.064
1988-04-01,10.486
1988-05-01,10.412
1988-06-01,9.781
1988-07-01,9.59
1988-08-01,9.788
1988-09-01,9.795
1988-10-01,9.65
1988-11-01,9.44
1988-12-01,9.058
1989-01-01,9.025
1989-02-01,9.443
1989-03-01,9.641
1989-04-01,9.675
1989-05-01,9.806
1989-06-01,9.874
1989-07-01,9.343
1989-08-01,9.316
1989-09-01,9.735
1989-10-01,10.18
1989-11-01,10.287
1989-12-01,10.151
1990-01-01,10.502
1990-02-01,11.307
1990-03-01,11.237
1990-04-01,10.577
1990-05-01,10.439
1990-06-01,10.361
1990-07-01,10.026
1990-08-01,10.465
1990-09-01,10.829
1990-10-01,10.77
1990-11-01,10.673
1990-12-01,10.358
1991-01-01,10.28
1991-02-01,9.42
1991-03-01,9.323
1991-04-01,9.214
1991-05-01,9.112
1991-06-01,9.205
1991-07-01,9.341
1991-08-01,9.335
1991-09-01,9.138
1991-10-01,8.952
1991-11-01,8.933
1991-12-01,8.898
1992-01-01,8.52
1992-02-01,8.554
1992-03-01,8.726
1992-04-01,8.826
1992-05-01,8.777
1992-06-01,9.01
1992-07-01,9.174
1992-08-01,9.612
1992-09-01,9.572
1992-10-01,9.284
1992-11-01,8.814
1992-12-01,8.981
1993-01-01,8.653
1993-02-01,8.634
1993-03-01,8.175
1993-04-01,7.79
1993-05-01,7.563
1993-06-01,7.178
1993-07-01,7.046
1993-08-01,6.734
1993-09-01,6.77
1993-10-01,6.473
1993-11-01,6.405
1993-12-01,6.224
1994-01-01,6.018
1994-02-01,6.271
1994-03-01,6.693
1994-04-01,7.027
1994-05-01,7.413
1994-06-01,8.165
1994-07-01,8.15
1994-08-01,8.571
1994-09-01,9.087
1994-10-01,8.916
1994-11-01,8.827
1994-12-01,8.766
1995-01-01,9.065
1995-02-01,8.858
1995-03-01,8.957
1995-04-01,8.746
1995-05-01,8.318
1995-06-01,8.267
1995-07-01,8.338
1995-08-01,8.085
1995-09-01,7.84
1995-10-01,7.88
1995-11-01,7.566
1995-12-01,7.303
1996-01-01,7.041
1996-02-01,7.408
1996-03-01,7.598
1996-04-01,7.342
1996-05-01,7.392
1996-06-01,7.499
1996-07-01,7.355
1996-08-01,7.259
1996-09-01,7.18
1996-10-01,6.827
1996-11-01,6.787
1996-12-01,6.629
1997-01-01,6.486
1997-02-01,6.247
1997-03-01,6.468
1997-04-01,6.616
1997-05-01,6.438
1997-06-01,6.396
1997-07-01,6.107
1997-08-01,6.237
1997-09-01,6.162
1997-10-01,6.068
1997-11-01,6.063
1997-12-01,5.743
1998-01-01,5.424
1998-02-01,5.323
1998-03-01,5.165
1998-04-01,5.131
1998-05-01,5.235
1998-06-01,4.988
1998-07-01,4.912
1998-08-01,4.809
1998-09-01,4.737
1998-10-01,4.668
1998-11-01,4.591
1998-12-01,4.268
1999-01-01,4.035
1999-02-01,4.188
1999-03-01,4.432
1999-04-01,4.217
1999-05-01,4.461
1999-06-01,4.812
1999-07-01,5.115
1999-08-01,5.384
1999-09-01,5.555
1999-10-01,5.76
1999-11-01,5.449
1999-12-01,5.5
2000-01-01,5.869
2000-02-01,5.847
2000-03-01,5.65
2000-04-01,5.574
2000-05-01,5.768
2000-06-01,5.67
2000-07-01,5.756
2000-08-01,5.642
2000-09-01,5.663
2000-10-01,5.57
2000-11-01,5.489
2000-12-01,5.204
2001-01-01,5.088
2001-02-01,5.062
2001-03-01,4.945
2001-04-01,5.136
2001-05-01,5.348
2001-06-01,5.328
2001-07-01,5.315
2001-08-01,5.12
2001-09-01,5.113
2001-10-01,4.858
2001-11-01,4.665
2001-12-01,4.972
2002-01-01,5.083
2002-02-01,5.145
2002-03-01,5.398
2002-04-01,5.403
2002-05-01,5.417
2002-06-01,5.271
2002-07-01,5.13
2002-08-01,4.875
2002-09-01,4.74
2002-10-01,4.81
2002-11-01,4.792
2002-12-01,4.607
2003-01-01,4.426
2003-02-01,4.21
2003-03-01,4.264
2003-04-01,4.409
2003-05-01,4.088
2003-06-01,3.851
2003-07-01,4.166
2003-08-01,4.351
2003-09-01,4.4
2003-10-01,4.438
2003-11-01,4.572
2003-12-01,4.518
2004-01-01,4.35
2004-02-01,4.298
2004-03-01,4.097
2004-04-01,4.301
2004-05-01,4.463
2004-06-01,4.532
2004-07-01,4.62
2004-08-01,4.451
2004-09-01,4.375
2004-10-01,4.229
2004-11-01,4.093
2004-12-01,3.846
2005-01-01,3.735
2005-02-01,3.64
2005-03-01,3.815
2005-04-01,3.582
2005-05-01,3.386
2005-06-01,3.158
2005-07-01,3.205
2005-08-01,3.24
2005-09-01,3.051
2005-10-01,3.218
2005-11-01,3.462
2005-12-01,3.353
2006-01-01,3.311
2006-02-01,3.484
2006-03-01,3.704
2006-04-01,3.975
2006-05-01,4.022
2006-06-01,4.029
2006-07-01,4.063
2006-08-01,3.934
2006-09-01,3.792
2006-10-01,3.878
2006-11-01,3.775
2006-12-01,3.777
2007-01-01,3.996
2007-02-01,4.054
2007-03-01,3.958
2007-04-01,4.182
2007-05-01,4.336
2007-06-01,4.645
2007-07-01,4.582
2007-08-01,4.391
2007-09-01,4.357
2007-10-01,4.394
2007-11-01,4.208
