Date,Dividend,Split
1995-01-26,0.007901,
1995-04-21,0.007901,
1995-05-26,,1.5
1995-07-31,0.007901,
1995-10-25,0.011852,
1996-01-30,0.011852,
1996-04-23,0.011852,
1996-05-24,,1.5
1996-07-30,0.011852,
1996-10-24,0.017778,
1997-01-28,0.017778,
1997-04-29,0.017778,
1997-05-30,,1.5
1997-07-29,0.017778,
1997-10-23,0.026667,
1998-01-29,0.026667,
1998-04-29,0.026667,
1998-05-26,,1.5
1998-07-30,0.026667,
1998-10-29,0.04,
1999-01-28,0.04,
1999-04-29,0.04,
1999-05-24,,1.5
1999-07-29,0.04,
1999-10-28,0.06,
2000-01-28,0.06,
2000-04-27,0.06,
2000-05-23,,1.5
2000-07-28,0.06,
2000-10-30,0.09,
2001-01-30,0.09,
2001-04-27,0.09,
2001-07-30,0.09,
2001-10-30,0.11,
2002-01-30,0.11,
2002-04-29,0.11,
2002-07-30,0.11,
2002-10-30,0.11,
2003-01-30,0.11,
2003-04-29,0.11,
2003-07-30,0.11,
2003-10-30,0.12,
2004-01-29,0.12,
2004-04-29,0.12,
2004-07-29,0.12,
2004-10-28,0.13,
2005-01-28,0.13,
2005-04-28,0.13,
2005-07-28,0.13,
2005-10-28,0.16,
2006-01-30,0.16,
2006-04-27,0.16,
2006-07-28,0.16,
2006-10-30,0.21,
2007-01-30,0.21,
2007-04-27,0.21,
2007-07-30,0.3,
2007-10-30,0.3,
2008-01-30,0.3,
2008-04-29,0.3,
2008-07-30,0.31,
2008-10-29,0.31,
2009-01-28,0.31,
2009-04-29,0.31,
2009-07-30,0.31,
2009-10-29,0.31,
2010-01-28,0.31,
2010-04-29,0.31,
2010-07-29,0.31,
2010-10-28,0.31,
2011-01-28,0.31,
2011-04-28,0.31,
2011-07-28,0.31,
2011-10-28,0.32,
2012-01-30,0.32,
2012-05-04,0.32,
2012-07-30,0.32,
2012-10-31,0.33,
2012-12-18,0.66,
2013-07-30,0.35,
2013-10-30,0.35,
2014-01-30,0.35,
2014-05-08,0.35,
2014-07-30,0.38,
2014-10-30,0.38,
2015-01-29,0.38,
2015-05-07,0.38,
2015-07-30,0.42,
2015-10-29,0.42,
2016-01-28,0.42,
2016-05-05,0.42,
2016-07-28,0.46,
2016-10-28,0.46,
2017-01-30,0.46,
2017-05-08,0.46,
2017-07-28,0.5,
2017-10-31,0.5,
2018-01-31,0.5,
2018-05-08,0.56,
2018-07-31,0.56,
2018-10-31,0.56,
2019-01-31,0.56,
2019-05-14,0.62,
2019-07-31,0.62,
2019-10-31,0.62,
2020-01-31,0.62,
2020-05-14,0.62,
2020-07-31,0.62,
2020-10-30,0.62,
2021-01-29,0.62,
2021-05-11,0.66,
2021-07-30,0.66,
2021-10-29,0.66,
2022-01-28,0.66,
2022-05-11,0.79,
2022-08-10,0.79,
2022-11-08,0.79,
2023-02-08,0.79,
2023-05-10,0.89,
2023-08-09,0.89,
2023-11-13,0.89,
2024-02-12,0.89,
2024-05-09,0.98,
2024-08-08,0.98,
2024-11-07,0.98,
2025-02-07,0.98,
2025-05-12,1.08,
2025-07-21,1.08,
2025-11-07,1.08,
2026-01-28,1.08,
2026-05-13,1.19,
2026-07-28,1.19,
