Date,Dividend,Split
1995-03-14,0.03875,
1995-06-13,0.03875,
1995-09-27,0.04375,
1995-12-13,0.04375,
1995-12-28,,2
1996-03-13,0.04375,
1996-06-12,0.04375,
1996-09-25,0.05,
1996-12-12,0.05,
1997-03-12,0.05,
1997-06-11,0.05,
1997-09-24,0.0625,
1997-12-12,0.0625,
1997-12-30,,2
1998-03-11,0.0625,
1998-06-10,0.0625,
1998-09-23,0.0625,
1998-12-11,0.075,
1999-03-10,0.075,
1999-06-09,0.075,
1999-09-22,0.075,
1999-12-16,0.0875,
2000-03-08,0.0875,
2000-06-07,0.0875,
2000-09-26,0.0875,
2000-12-15,0.0875,
2001-03-07,0.0875,
2001-06-06,0.1,
2001-09-19,0.1,
2001-12-18,0.1,
2002-03-06,0.1,
2002-06-05,0.1,
2002-09-18,0.1,
2002-12-18,0.1,
2003-03-05,0.1,
2003-06-04,0.1,
2003-09-24,0.1,
2003-12-23,0.1,
2004-03-03,0.1125,
2004-06-04,0.1125,
2004-09-22,0.1125,
2004-12-21,0.1125,
2005-03-08,0.1125,
2005-06-07,0.1125,
2005-09-21,0.1125,
2005-12-14,0.1125,
2006-03-07,0.125,
2006-06-05,0.125,
2006-09-19,0.125,
2006-12-14,0.125,
2007-03-06,0.125,
2007-06-04,0.075,
2007-06-26,,2
2007-09-18,0.15,
2007-12-13,0.15,
2008-03-05,0.15,
2008-06-04,0.15,
2008-09-17,0.15,
2008-12-15,0.15,
2009-03-04,0.15,
2009-06-05,0.15,
2009-09-16,0.15,
2009-12-14,0.15,
2010-03-03,0.2,
2010-06-11,0.2,
2010-09-20,0.2,
2010-12-20,0.2,
2011-03-02,0.25,
2011-06-10,0.25,
2011-09-21,0.25,
2011-12-19,0.25,
2012-03-01,0.3,
2012-06-12,0.3,
2012-09-20,0.3,
2012-12-12,0.3,
2013-03-01,0.4,
2013-06-12,0.4,
2013-09-20,0.4,
2013-12-18,0.4,
2014-02-28,0.4,
2014-06-11,0.5,
2014-09-19,0.5,
2014-12-19,0.5,
2015-03-05,0.5,
2015-06-10,0.5,
2015-09-18,0.5,
2015-12-16,0.5,
2016-03-07,0.5,
2016-06-09,0.55,
2016-09-20,0.55,
2016-12-15,0.55,
2017-03-07,0.55,
2017-06-12,0.55,
2017-09-21,0.55,
2017-12-18,0.6,
2018-03-08,0.6,
2018-06-13,0.6,
2018-09-20,0.6,
2018-12-20,0.6,
2019-03-08,0.65,
2019-06-13,0.65,
2019-09-19,0.65,
2019-12-19,0.65,
2020-03-09,0.65,
2020-06-11,0.65,
2020-09-18,0.65,
2020-12-18,0.65,
2021-03-09,0.7,
2021-06-10,0.7,
2021-09-20,0.7,
2021-12-20,0.7,
2022-03-09,0.7,
2022-06-09,0.7,
2022-09-20,0.7,
2022-12-20,0.7,
2023-03-09,0.7,
2023-06-08,0.7,
2023-09-20,0.7,
2023-12-21,0.7,
2024-03-08,0.7,
2024-06-10,0.7,
2024-09-20,0.7,
2024-12-20,0.7,
2025-03-11,0.7,
2025-06-10,0.7,
2025-09-02,0.7,
2025-12-19,0.8,
2026-03-11,0.8,
2026-06-10,0.8,
2026-09-18,0.8,
