Date,Dividend,Split,DividendRaw
1998-05-18,,2,
2002-05-10,,2,
2006-04-24,0.05,,
2006-07-25,0.05,,
2006-10-25,0.05,,
2007-01-24,0.05,,
2007-04-25,0.0575,,
2007-07-25,0.0575,,
2007-10-24,0.0575,,
2008-01-23,0.0575,,
2008-04-23,0.06,,
2008-07-23,0.06,,
2008-10-23,0.06,,
2009-01-22,0.06,,
2009-04-23,0.06,,
2009-07-23,0.06,,
2009-10-23,0.06,,
2010-01-25,0.06,,
2010-04-23,0.065,,
2010-07-23,0.075,,
2010-10-25,0.075,,
2011-01-25,0.075,,
2011-04-25,0.085,,
2011-07-25,0.085,,
2011-10-25,0.085,,
2012-01-25,0.11,,
2012-04-25,0.11,,
2012-07-25,0.11,,
2012-10-24,0.11,,
2013-01-23,0.11,,
2013-04-24,0.155,,
2013-07-24,0.155,,
2013-10-23,0.155,,
2014-01-22,0.155,,
2014-04-23,0.165,,
2014-07-23,0.165,,
2014-10-23,0.165,,
2015-01-22,0.165,,
2015-04-22,0.175,,
2015-07-22,0.175,,
2015-10-23,0.175,,
2016-01-22,0.175,,
2016-04-27,0.185,,
2016-07-20,0.185,,
2016-10-25,0.185,,
2017-01-24,0.185,,
2017-04-26,0.195,,
2017-07-19,0.195,,
2017-10-26,0.195,,
2018-01-24,0.195,,
2018-04-26,0.215,,
2018-07-19,0.215,,
2018-10-25,0.215,,
2019-01-24,0.215,,
2019-04-25,0.24,,
2019-07-25,0.24,,
2019-10-24,0.24,,
2020-01-23,0.24,,
2020-04-23,0.24,,
2020-07-23,0.24,,
2020-10-22,0.265,,
2021-01-21,0.265,,
2021-04-22,0.295,,
2021-07-22,0.295,,
2021-10-21,0.355,,
2022-01-20,0.355,,
2022-04-21,0.39,,
2022-07-21,0.39,,
2022-10-20,0.39,,
2023-01-19,0.39,,
2023-04-20,0.45,,
2023-07-20,0.45,,
2023-10-19,0.45,,
2024-01-18,0.45,,
2024-04-18,0.565,,
2024-07-09,,2,
2024-07-19,0.57,,
2024-10-18,0.57,,
2025-01-17,0.57,,
2025-04-17,0.66,,
2025-07-18,0.66,,
2025-10-17,0.66,,
2026-01-16,0.66,,
2026-04-17,0.76,,
2026-07-17,0.76,,
