Date,Dividend,Split
1995-02-03,0.004375,
1995-05-05,0.004375,
1995-08-08,0.004375,
1995-11-07,0.004375,
1996-02-06,0.002188,
1996-05-07,0.002188,
1996-08-06,0.002188,
1996-11-05,0.002188,
1997-02-04,0.002188,
1997-05-06,0.003125,
1997-06-27,,2
1997-08-05,0.003125,
1997-11-04,0.003125,
1998-02-10,0.003125,
1998-05-12,0.00375,
1998-06-26,,2
1998-08-11,0.00375,
1998-11-09,0.00375,
1999-02-09,0.00375,
1999-05-11,0.004375,
1999-08-10,0.004375,
1999-11-08,0.004375,
2000-02-08,0.004375,
2000-05-09,0.005,
2000-08-08,0.005,
2000-11-07,0.005,
2001-02-06,0.005,
2001-05-08,0.005625,
2001-08-07,0.005625,
2001-11-06,0.005625,
2002-02-05,0.005625,
2002-05-09,,2
2002-05-16,0.0075,
2002-08-06,0.0075,
2002-11-05,0.0075,
2003-02-04,0.0075,
2003-05-06,0.00875,
2003-08-05,0.00875,
2003-11-04,0.00875,
2004-02-10,0.00875,
2004-05-11,0.01125,
2004-08-10,0.01125,
2004-11-08,0.01125,
2005-02-08,0.01125,
2005-05-10,0.015,
2005-08-09,0.015,
2005-11-08,0.015,
2006-02-07,0.015,
2006-05-09,0.0175,
2006-08-08,0.0175,
2006-11-07,0.0175,
2007-02-06,0.0175,
2007-05-08,0.0225,
2007-08-07,0.0225,
2007-11-06,0.0225,
2008-02-05,0.0225,
2008-05-06,0.0275,
2008-08-05,0.0275,
2008-11-04,0.0275,
2009-02-10,0.0275,
2009-05-12,0.03,
2009-08-11,0.03,
2009-11-09,0.03,
2010-02-09,0.03,
2010-05-11,0.0375,
2010-08-10,0.0375,
2010-11-08,0.0375,
2011-02-08,0.0375,
2011-05-10,0.0475,
2011-08-09,0.0475,
2011-11-08,0.0475,
2012-02-03,,2
2012-02-07,0.0475,
2012-05-08,0.0575,
2012-08-07,0.0575,
2012-11-06,0.0575,
2013-02-12,0.0575,
2013-05-14,0.0725,
2013-08-13,0.0725,
2013-11-12,0.0725,
2014-02-11,0.0725,
2014-05-13,0.0875,
2014-08-12,0.0875,
2014-11-10,0.0875,
2015-02-10,0.0875,
2015-05-12,0.105,
2015-08-11,0.105,
2015-11-09,0.105,
2016-02-09,0.105,
2016-05-10,0.13,
2016-08-09,0.13,
2016-11-08,0.13,
2017-02-07,0.13,
2017-05-09,0.1565,
2017-08-08,0.1565,
2017-11-08,0.1565,
2018-02-14,0.1565,
2018-05-16,0.195,
2018-08-15,0.195,
2018-11-07,,2
2018-11-14,0.195,
2019-02-13,0.195,
2019-05-15,0.23,
2019-08-14,0.23,
2019-11-13,0.23,
2020-02-12,0.23,
2021-02-10,0.26,
2021-05-12,0.26,
2021-08-11,0.26,
2021-11-09,0.26,
2022-02-09,0.26,
2022-05-11,0.295,
2022-08-10,0.295,
2022-11-09,0.295,
2023-02-08,0.295,
2023-05-10,0.333,
2023-08-09,0.333,
2023-11-08,0.333,
2024-02-14,0.333,
2024-05-15,0.375,
2024-08-15,0.375,
2024-11-14,0.375,
2025-02-13,0.375,
2025-05-15,0.425,
2025-08-14,0.425,
2025-11-13,0.425,
2026-02-12,0.425,
2026-05-14,0.48,
2026-08-13,0.48,
