Date,Dividend,Split
1995-02-09,0.038211,
1995-05-11,0.038211,
1995-08-14,0.038211,
1995-11-13,0.038211,
1996-02-15,0.038211,
1996-05-14,0.038211,
1996-08-16,0.042342,
1996-11-14,0.042342,
1997-02-13,0.042342,
1997-05-15,0.042342,
1997-08-15,0.046473,
1997-09-03,,1.5
1997-11-14,0.046473,
1998-02-12,0.046473,
1998-05-14,0.046473,
1998-08-14,0.046473,
1998-11-13,0.046473,
1999-02-11,0.046473,
1999-05-13,0.046473,
1999-08-13,0.05267,
1999-11-12,0.05267,
2000-02-11,0.05267,
2000-05-12,0.05267,
2000-08-14,0.05267,
2000-11-13,0.05267,
2001-02-15,0.05267,
2001-05-14,0.05267,
2001-08-14,0.05267,
2001-11-13,0.05267,
2002-02-14,0.05267,
2002-05-16,0.05267,
2002-08-15,0.05267,
2002-11-14,0.05267,
2003-02-13,0.05267,
2003-05-13,0.05267,
2003-08-14,0.058866,
2003-11-13,0.058866,
2004-02-12,0.058866,
2004-05-13,0.058866,
2004-08-13,0.077456,
2004-11-10,0.077456,
2005-02-11,0.077456,
2005-05-12,0.077456,
2005-08-12,0.099143,
2005-09-02,,2
2005-11-09,0.099143,
2006-02-10,0.099143,
2006-05-12,0.099143,
2006-08-11,0.111536,
2006-11-09,0.111536,
2007-02-14,0.111536,
2007-05-11,0.111536,
2007-08-13,0.111536,
2007-11-08,0.111536,
2008-02-13,0.111536,
2008-05-13,0.111536,
2008-08-13,0.111536,
2008-11-12,0.111536,
2009-02-11,0.111536,
2009-05-12,0.111536,
2009-08-14,0.043375,
2009-11-10,0.043375,
2010-02-12,0.043375,
2010-06-10,0.043375,
2010-09-10,0.043375,
2010-12-10,0.043375,
2011-03-09,0.043375,
2011-06-15,0.074357,
2011-09-09,0.074357,
2011-12-12,0.074357,
2012-03-08,0.099143,
2012-06-14,0.099143,
2012-09-11,0.099143,
2012-12-12,0.099143,
2013-03-08,0.130125,
2013-06-12,0.130125,
2013-09-11,0.130125,
2013-10-30,0.130125,
2013-12-02,,1.252
2014-03-12,0.193949,
2014-06-11,0.193949,
2014-09-10,0.193949,
2014-12-10,0.193949,
2015-03-11,0.224981,
2015-06-10,0.224981,
2015-09-09,0.224981,
2015-12-09,0.224981,
2016-03-09,0.248254,
2016-06-08,0.248254,
2016-09-07,0.248254,
2016-12-07,0.310318,
2017-03-08,0.310318,
2017-06-07,0.310318,
2017-09-07,0.349108,
2017-12-07,0.349108,
2018-03-08,0.349108,
2018-06-07,0.349108,
2018-09-06,0.411171,
2018-12-06,0.411171,
2019-03-07,0.411171,
2019-06-06,0.411171,
2019-09-05,0.411171,
2019-12-05,0.411171,
2020-03-02,,1.289
2020-03-12,0.53,
2020-06-04,0.53,
2020-09-03,0.53,
2020-12-03,0.53,
2021-03-04,0.59,
2021-06-03,0.59,
2021-09-02,0.59,
2021-12-02,0.59,
2022-03-03,0.67,
2022-06-02,0.67,
2022-09-01,0.67,
2022-12-01,0.67,
2023-03-02,0.75,
2023-06-01,0.75,
2023-08-31,0.75,
2023-11-30,0.75,
2024-02-29,0.84,
2024-06-07,0.84,
2024-09-06,0.84,
2024-12-06,0.84,
2025-03-07,0.94,
2025-06-06,0.94,
2025-09-05,0.94,
2026-03-06,1.05,
2026-06-05,1.05,
2026-09-04,1.05,
