Date,Dividend,Split,DividendRaw
2015-08-12,0.14364,,
2015-11-24,0.14364,,
2016-03-16,0.14364,,
2016-05-18,0.14364,,
2016-08-17,0.14364,,
2016-11-08,0.14364,,
2017-01-04,,0.487329,
2017-03-08,0.15,,
2017-05-10,0.15,,
2017-08-16,0.15,,
2017-11-16,0.15,,
2018-03-01,0.15,,
2018-05-10,0.15,,
2018-08-09,0.15,,
2018-11-08,0.15,,
2019-02-28,0.15,,
2019-05-16,0.15,,
2019-08-08,0.15,,
2019-11-07,0.15,,
2020-02-27,0.15,,
2022-05-26,0.15,,
2022-08-25,0.15,,
2022-11-09,0.15,,
2023-02-27,0.15,,
2023-05-18,0.15,,
2023-08-24,0.15,,
2023-11-16,0.15,,
2024-02-22,0.15,,
2024-05-16,0.15,,
2024-08-23,0.15,,
2024-11-15,0.15,,
2025-02-21,0.15,,
2025-05-23,0.15,,
2025-08-29,0.15,,
2025-11-21,0.15,,
2026-02-27,0.15,,
2026-05-22,0.15,,
2026-08-21,0.15,,
