Date,Dividend,Split,DividendRaw
2015-04-06,0.22,,
2015-06-15,0.22,,
2015-09-14,0.22,,
2015-12-21,0.22,,
2016-03-24,0.25,,
2016-06-13,0.25,,
2016-09-12,0.25,,
2016-12-19,0.25,,
2017-04-07,0.26,,
2017-07-07,0.26,,
2017-10-06,0.26,,
2018-01-08,0.26,,
2018-04-09,0.29,,
2018-07-09,0.29,,
2018-10-05,0.29,,
2019-01-07,0.29,,
2019-04-08,0.32,,
2019-07-08,0.32,,
2019-10-07,0.32,,
2020-01-06,0.32,,
2020-04-06,0.36,,
2020-07-06,0.36,,
2020-10-05,0.36,,
2021-01-04,0.36,,
2021-04-05,0.42,,
2021-07-02,0.42,,
2021-10-04,0.42,,
2022-01-03,0.42,,
2022-04-04,0.55,,
2022-07-01,0.55,,
2022-10-03,0.55,,
2022-12-30,0.55,,
2023-04-10,0.59,,
2023-07-10,0.59,,
2023-10-06,0.59,,
2024-01-08,0.59,,
2024-04-08,0.59,,
2024-07-09,0.59,,
2024-10-08,0.59,,
2025-01-07,0.59,,
2025-04-08,0.59,,
2025-07-08,0.59,,
2025-10-07,0.59,,
2026-01-06,0.59,,
2026-04-07,0.59,,
2026-07-07,0.59,,
