Date,Dividend,Split,DividendRaw
1995-03-06,0.039308,,
1995-06-06,0.039308,,
1995-09-06,0.039308,,
1995-12-14,0.044102,,
1996-03-06,0.044102,,
1996-06-05,0.044102,,
1996-08-16,,2,
1996-09-05,0.044102,,
1996-12-12,0.049854,,
1997-03-05,0.049854,,
1997-06-04,0.049854,,
1997-09-04,0.024927,,
1997-09-05,0.049854,,
1997-12-12,0.055607,,
1998-03-04,0.055607,,
1998-06-03,0.055607,,
1998-08-21,,2,
1998-09-04,0.055223,,
1998-12-10,0.065194,,
1999-03-08,0.065194,,
1999-06-07,0.065194,,
1999-09-07,0.065194,,
1999-12-10,0.07133,,
2000-03-08,0.07133,,
2000-06-07,0.07133,,
2000-09-06,0.07133,,
2000-12-08,0.072864,,
2001-03-07,0.072864,,
2001-06-06,0.072864,,
2001-09-05,0.072864,,
2001-12-10,0.075165,,
2002-03-06,0.075165,,
2002-06-05,0.075165,,
2002-09-05,0.075165,,
2002-12-10,0.076699,,
2003-03-06,0.076699,,
2003-06-05,0.076699,,
2003-09-05,0.076699,,
2003-12-10,0.115048,,
2004-03-08,0.115048,,
2004-06-07,0.115048,,
2004-09-07,0.115048,,
2004-12-09,0.138058,,
2005-03-08,0.138058,,
2005-06-07,0.138058,,
2005-09-07,0.138058,,
2005-12-09,0.164903,,
2006-03-08,0.164903,,
2006-06-07,0.164903,,
2006-09-06,0.164903,,
2006-12-08,0.187912,,
2007-03-07,0.187912,,
2007-06-06,0.187912,,
2007-09-05,0.187912,,
2007-12-10,0.218592,,
2008-03-06,0.218592,,
2008-06-05,0.218592,,
2008-09-05,0.218592,,
2008-12-10,0.253106,,
2009-03-06,0.253106,,
2009-06-05,0.253106,,
2009-09-04,0.253106,,
2009-12-10,0.283786,,
2010-03-08,0.283786,,
2010-06-07,0.283786,,
2010-09-07,0.283786,,
2010-12-08,0.314465,,
2011-03-08,0.314465,,
2011-06-07,0.314465,,
2011-09-07,0.314465,,
2011-12-08,0.345145,,
2012-03-07,0.345145,,
2012-06-06,0.345145,,
2012-09-05,0.345145,,
2012-12-06,0.379659,,
2013-03-06,0.379659,,
2013-06-05,0.379659,,
2013-09-05,0.379659,,
2013-12-06,0.418009,,
2014-03-06,0.418009,,
2014-06-05,0.418009,,
2014-09-05,0.418009,,
2014-12-08,0.460193,,
2015-03-06,0.460193,,
2015-06-05,0.460193,,
2015-09-04,0.460193,,
2015-12-08,0.506213,,
2016-03-08,0.506213,,
2016-06-07,0.506213,,
2016-09-07,0.506213,,
2016-12-07,0.559902,,
2017-03-08,0.559902,,
2017-06-07,0.559902,,
2017-09-07,0.559902,,
2017-12-07,0.575242,,
2018-03-08,0.575242,,
2018-06-07,0.575242,,
2018-09-06,0.575242,,
2018-12-07,0.590581,,
2019-03-07,0.590581,,
2019-06-06,0.590581,,
2019-09-06,0.590581,,
2019-12-09,0.605921,,
2020-03-09,0.605921,,
2020-06-08,0.605921,,
2020-09-08,0.605921,,
2020-12-09,0.636601,,
2021-03-09,0.636601,,
2021-06-08,0.636601,,
2021-09-08,0.636601,,
2021-12-09,0.66728,,
2022-03-09,0.66728,,
2022-04-01,,1.025,
2022-06-08,0.683962,,
2022-09-08,0.683962,,
2022-12-08,0.715409,,
2023-03-09,0.715409,,
2023-06-08,0.715409,,
2023-09-07,0.715409,,
2023-12-07,0.746855,,
2024-03-07,0.746855,,
2024-06-10,0.746855,,
2024-09-09,0.746855,,
2024-12-09,0.81761,,
2025-03-10,0.81761,,
2025-06-09,0.81761,,
2025-09-08,0.81761,,
2025-12-08,0.825472,,
2026-02-10,,1.272,
2026-03-10,1.05,,
2026-06-09,1.05,,
2026-09-09,1.05,,
