month_end,n,k,longs,shorts,ratemom_EUR,ratemom_GBP,ratemom_AUD,ratemom_NZD,ratemom_JPY,ratemom_CHF,ratemom_CAD
2017-03-31,7,3,"['EUR', 'JPY', 'AUD']","['NZD', 'CHF', 'GBP']",-0.0304,-0.0494,0.02,-0.22,-0.002,-0.0538,-0.041
2017-04-28,7,3,"['EUR', 'JPY', 'AUD']","['NZD', 'CHF', 'GBP']",-0.0304,-0.0494,0.02,-0.22,-0.002,-0.0538,-0.041
2017-05-31,7,3,"['JPY', 'AUD', 'CAD']","['NZD', 'GBP', 'CHF']",-0.0214,-0.0624,0.03,-0.18,0.0,-0.0401,0.0475
2017-06-30,7,3,"['EUR', 'JPY', 'CAD']","['CHF', 'NZD', 'GBP']",-0.0168,-0.0869,-0.03,-0.09,0.0,-0.1377,0.032
2017-07-31,7,3,"['JPY', 'CHF', 'CAD']","['NZD', 'GBP', 'AUD']",-0.0142,-0.0778,-0.06,-0.08,0.0,0.025,0.0875
2017-08-31,7,3,"['JPY', 'CHF', 'CAD']","['AUD', 'GBP', 'NZD']",-0.0049,-0.069,-0.08,-0.02,0.019,0.1242,0.28
2017-09-29,7,3,"['JPY', 'CHF', 'CAD']","['AUD', 'GBP', 'NZD']",-0.0049,-0.069,-0.08,-0.02,0.019,0.1242,0.28
2017-10-31,7,3,"['EUR', 'JPY', 'CAD']","['AUD', 'GBP', 'CHF']",-0.0,-0.0366,-0.07,-0.03,0.0,-0.0302,0.482
2017-11-30,7,3,"['JPY', 'GBP', 'CAD']","['CHF', 'AUD', 'NZD']",0.0008,0.0467,-0.07,-0.03,0.007,-0.1351,0.425
2017-12-29,7,3,"['JPY', 'GBP', 'CAD']","['CHF', 'AUD', 'NZD']",0.0008,0.0467,-0.07,-0.03,0.007,-0.1351,0.425
2018-01-31,7,3,"['AUD', 'GBP', 'CAD']","['CHF', 'NZD', 'EUR']",0.0021,0.2243,0.05,-0.07,0.007,-0.0893,0.395
2018-02-28,7,3,"['AUD', 'GBP', 'CAD']","['NZD', 'CHF', 'JPY']",0.002,0.2294,0.09,-0.08,-0.007,-0.0657,0.434
2018-03-30,7,3,"['AUD', 'GBP', 'CAD']","['NZD', 'CHF', 'JPY']",0.002,0.2294,0.09,-0.08,-0.007,-0.0657,0.434
2018-04-30,7,3,"['CAD', 'AUD', 'GBP']","['NZD', 'EUR', 'JPY']",0.0015,0.3193,0.21,-0.02,0.041,0.05,0.115
2018-05-31,7,3,"['CAD', 'AUD', 'GBP']","['EUR', 'JPY', 'NZD']",0.0011,0.3744,0.36,0.07,0.034,0.125,0.205
2018-06-29,7,3,"['CAD', 'AUD', 'GBP']","['EUR', 'JPY', 'NZD']",0.0011,0.3744,0.36,0.07,0.034,0.125,0.205
2018-07-31,7,3,"['NZD', 'CAD', 'AUD']","['EUR', 'JPY', 'CHF']",0.0058,0.12,0.3,0.13,0.015,0.0738,0.2775
2018-08-31,7,3,"['CAD', 'GBP', 'AUD']","['EUR', 'JPY', 'NZD']",0.0077,0.2237,0.23,0.06,0.023,0.0911,0.211
2018-09-28,7,3,"['CAD', 'GBP', 'AUD']","['EUR', 'JPY', 'NZD']",0.0077,0.2237,0.23,0.06,0.023,0.0911,0.211
2018-10-31,7,3,"['CHF', 'GBP', 'CAD']","['JPY', 'NZD', 'AUD']",0.0091,0.1725,0.0,-0.03,-0.047,0.015,0.4225
2018-11-30,7,3,"['EUR', 'GBP', 'CAD']","['AUD', 'NZD', 'JPY']",0.0108,0.0499,-0.13,-0.12,-0.047,-0.0308,0.495
2018-12-31,7,3,"['EUR', 'GBP', 'CAD']","['NZD', 'CHF', 'JPY']",0.0089,0.2313,-0.02,-0.03,-0.028,-0.0288,0.4665
2019-01-31,7,3,"['CHF', 'GBP', 'CAD']","['AUD', 'NZD', 'JPY']",0.0102,0.2658,-0.05,-0.03,-0.028,0.0145,0.4225
2019-02-28,7,3,"['AUD', 'GBP', 'CAD']","['JPY', 'CHF', 'NZD']",0.0127,0.172,0.05,-0.03,-0.061,-0.0331,0.259
2019-03-29,7,3,"['AUD', 'GBP', 'CAD']","['JPY', 'CHF', 'NZD']",0.0127,0.172,0.05,-0.03,-0.061,-0.0331,0.259
2019-04-30,7,3,"['CHF', 'GBP', 'CAD']","['AUD', 'NZD', 'JPY']",0.0097,0.0391,-0.1,-0.02,0.0,0.0237,0.1425
2019-05-31,7,3,"['GBP', 'CAD', 'CHF']","['AUD', 'NZD', 'JPY']",0.0072,0.0138,-0.25,-0.08,0.0,0.0836,0.015
2019-06-28,7,3,"['GBP', 'CAD', 'CHF']","['AUD', 'NZD', 'JPY']",0.0072,0.0138,-0.25,-0.08,0.0,0.0836,0.015
2019-07-31,7,3,"['CHF', 'JPY', 'CAD']","['AUD', 'NZD', 'GBP']",-0.017,-0.1244,-0.73,-0.38,-0.001,-0.0046,0.005
2019-08-30,7,3,"['CHF', 'JPY', 'CAD']","['AUD', 'NZD', 'GBP']",-0.017,-0.1244,-0.73,-0.38,-0.001,-0.0046,0.005
2019-09-30,7,3,"['CHF', 'CAD', 'JPY']","['AUD', 'NZD', 'GBP']",-0.0992,-0.116,-0.98,-0.65,-0.021,-0.0389,-0.03
2019-10-31,7,3,"['JPY', 'CHF', 'CAD']","['AUD', 'NZD', 'EUR']",-0.1084,-0.07,-0.85,-0.73,-0.041,-0.0347,-0.0325
2019-11-29,7,3,"['JPY', 'CHF', 'CAD']","['AUD', 'NZD', 'EUR']",-0.1084,-0.07,-0.85,-0.73,-0.041,-0.0347,-0.0325
2019-12-31,7,3,"['CAD', 'GBP', 'CHF']","['AUD', 'NZD', 'EUR']",-0.0894,-0.01,-0.63,-0.54,-0.031,0.0696,-0.0155
2020-01-31,7,3,"['CAD', 'GBP', 'CHF']","['AUD', 'NZD', 'EUR']",-0.0658,0.01,-0.39,-0.38,-0.028,0.0439,-0.0075
2020-02-28,7,3,"['CAD', 'GBP', 'CHF']","['AUD', 'NZD', 'EUR']",-0.0658,0.01,-0.39,-0.38,-0.028,0.0439,-0.0075
2020-03-31,7,3,"['EUR', 'JPY', 'CHF']","['AUD', 'NZD', 'GBP']",-0.0012,-0.01,-0.09,-0.07,0.012,0.0911,-0.0025
2020-04-30,7,3,"['JPY', 'EUR', 'CHF']","['CAD', 'AUD', 'NZD']",0.0009,-0.24,-0.45,-0.44,-0.003,0.1162,-0.955
2020-05-29,7,3,"['JPY', 'EUR', 'CHF']","['CAD', 'AUD', 'NZD']",0.0009,-0.24,-0.45,-0.44,-0.003,0.1162,-0.955
2020-06-30,7,3,"['JPY', 'CHF', 'EUR']","['CAD', 'NZD', 'AUD']",0.1293,-0.46,-0.81,-0.92,-0.06,0.0423,-1.4275
2020-07-31,7,3,"['JPY', 'EUR', 'CHF']","['CAD', 'NZD', 'AUD']",0.0187,-0.6,-0.8,-0.94,-0.063,0.0709,-1.465
2020-08-31,7,3,"['JPY', 'EUR', 'CHF']","['CAD', 'NZD', 'AUD']",-0.053,-0.64,-0.79,-0.97,-0.086,0.058,-1.466
2020-09-30,7,3,"['JPY', 'EUR', 'CHF']","['CAD', 'NZD', 'AUD']",-0.0709,-0.68,-0.79,-0.89,-0.086,0.0096,-1.475
2020-10-30,7,3,"['JPY', 'EUR', 'CHF']","['CAD', 'NZD', 'AUD']",-0.0709,-0.68,-0.79,-0.89,-0.086,0.0096,-1.475
2020-11-30,7,3,"['AUD', 'CHF', 'JPY']","['GBP', 'EUR', 'CAD']",-0.2551,-0.6,-0.1,-0.12,-0.016,-0.0736,-0.146
2020-12-31,7,3,"['CHF', 'JPY', 'NZD']","['GBP', 'EUR', 'CAD']",-0.2489,-0.29,-0.08,0.01,-0.013,-0.0667,-0.1275
2021-01-29,7,3,"['CHF', 'JPY', 'NZD']","['GBP', 'EUR', 'CAD']",-0.2489,-0.29,-0.08,0.01,-0.013,-0.0667,-0.1275
2021-02-26,7,3,"['CHF', 'NZD', 'JPY']","['EUR', 'GBP', 'CAD']",-0.1621,-0.16,-0.08,-0.02,-0.013,-0.0769,-0.0865
2021-03-31,7,3,"['GBP', 'NZD', 'JPY']","['AUD', 'CAD', 'EUR']",-0.0614,-0.02,-0.09,-0.01,0.01,-0.0256,-0.075
2021-04-30,7,3,"['JPY', 'GBP', 'NZD']","['AUD', 'EUR', 'CAD']",-0.0477,0.02,-0.06,0.03,-0.01,-0.0213,-0.036
2021-05-31,7,3,"['CAD', 'GBP', 'NZD']","['CHF', 'AUD', 'EUR']",-0.029,0.04,-0.03,0.07,-0.01,-0.0304,-0.0075
2021-06-30,7,3,"['AUD', 'GBP', 'NZD']","['EUR', 'JPY', 'CAD']",-0.0192,0.04,0.02,0.08,-0.01,-0.0052,-0.01
2021-07-30,7,3,"['AUD', 'GBP', 'NZD']","['EUR', 'JPY', 'CAD']",-0.0192,0.04,0.02,0.08,-0.01,-0.0052,-0.01
2021-08-31,7,3,"['GBP', 'CAD', 'NZD']","['JPY', 'CHF', 'EUR']",0.0023,0.05,0.01,0.12,-0.017,-0.0063,0.11
2021-09-30,7,3,"['GBP', 'CAD', 'NZD']","['JPY', 'EUR', 'CHF']",-0.0065,0.02,0.0,0.26,-0.017,-0.0058,0.095
2021-10-29,7,3,"['GBP', 'CAD', 'NZD']","['JPY', 'EUR', 'CHF']",-0.0065,0.02,0.0,0.26,-0.017,-0.0058,0.095
2021-11-30,7,3,"['CAD', 'GBP', 'NZD']","['EUR', 'JPY', 'AUD']",-0.0117,0.07,0.0,0.36,-0.007,0.0018,0.0275
2021-12-31,7,3,"['CHF', 'GBP', 'NZD']","['EUR', 'JPY', 'AUD']",-0.0273,0.05,0.0,0.48,-0.007,0.0413,0.02
2022-01-31,7,3,"['AUD', 'GBP', 'NZD']","['CAD', 'EUR', 'CHF']",-0.039,0.08,0.03,0.58,0.023,0.0203,-0.05
2022-02-28,7,3,"['CAD', 'GBP', 'NZD']","['EUR', 'CHF', 'JPY']",-0.0153,0.45,0.05,0.63,0.023,0.0219,0.1375
2022-03-31,7,3,"['CAD', 'NZD', 'GBP']","['EUR', 'JPY', 'CHF']",0.0161,0.74,0.06,0.67,0.023,0.0534,0.1475
2022-04-29,7,3,"['CAD', 'NZD', 'GBP']","['EUR', 'JPY', 'CHF']",0.0161,0.74,0.06,0.67,0.023,0.0534,0.1475
2022-05-31,7,3,"['CAD', 'GBP', 'NZD']","['JPY', 'CHF', 'EUR']",0.1019,0.97,0.37,1.11,0.023,0.0542,0.9275
2022-06-30,7,3,"['GBP', 'CAD', 'NZD']","['CHF', 'JPY', 'EUR']",0.1816,1.18,0.96,1.39,0.023,0.009,1.25
2022-07-29,7,3,"['GBP', 'CAD', 'NZD']","['CHF', 'JPY', 'EUR']",0.1816,1.18,0.96,1.39,0.023,0.009,1.25
2022-08-31,7,3,"['AUD', 'NZD', 'CAD']","['JPY', 'EUR', 'CHF']",0.5968,1.31,2.0,2.0,0.018,0.6042,2.14
2022-09-30,7,3,"['NZD', 'AUD', 'CAD']","['JPY', 'CHF', 'EUR']",0.9262,1.42,2.24,2.1,0.029,0.6602,2.583
2022-10-31,7,3,"['NZD', 'AUD', 'CAD']","['JPY', 'CHF', 'EUR']",1.5063,1.92,2.59,2.15,0.033,0.8297,2.854
2022-11-30,7,3,"['GBP', 'AUD', 'CAD']","['JPY', 'CHF', 'EUR']",1.8756,2.26,2.54,2.19,0.033,1.2012,2.7125
2022-12-30,7,3,"['GBP', 'AUD', 'CAD']","['JPY', 'CHF', 'EUR']",1.8756,2.26,2.54,2.19,0.033,1.2012,2.7125
2023-01-31,7,3,"['GBP', 'EUR', 'CAD']","['JPY', 'CHF', 'AUD']",2.3027,2.21,1.57,1.85,-0.02,1.2449,2.3335
2023-02-28,7,3,"['CAD', 'GBP', 'EUR']","['JPY', 'CHF', 'AUD']",2.3082,2.17,1.25,1.78,0.025,1.0969,1.88
2023-03-31,7,3,"['NZD', 'GBP', 'EUR']","['JPY', 'CHF', 'AUD']",2.2456,1.98,1.15,1.7,0.021,1.0245,1.542
2023-04-28,7,3,"['NZD', 'GBP', 'EUR']","['JPY', 'CHF', 'AUD']",2.2456,1.98,1.15,1.7,0.021,1.0245,1.542
2023-05-31,7,3,"['GBP', 'NZD', 'EUR']","['JPY', 'CAD', 'AUD']",1.7393,1.13,0.71,1.49,0.015,0.9212,0.6075
2023-06-30,7,3,"['GBP', 'NZD', 'EUR']","['JPY', 'CAD', 'AUD']",1.5412,1.21,0.84,1.43,-0.003,0.91,0.49
2023-07-31,7,3,"['NZD', 'GBP', 'EUR']","['JPY', 'CAD', 'CHF']",1.4724,1.31,1.08,1.15,0.012,0.8541,0.665
2023-08-31,7,3,"['AUD', 'EUR', 'GBP']","['JPY', 'CAD', 'CHF']",1.3269,1.48,0.98,0.86,0.003,0.7331,0.61
2023-09-29,7,3,"['AUD', 'EUR', 'GBP']","['JPY', 'CAD', 'CHF']",1.3269,1.48,0.98,0.86,0.003,0.7331,0.61
2023-10-31,7,3,"['CAD', 'EUR', 'GBP']","['JPY', 'CHF', 'AUD']",0.9695,1.19,0.49,0.53,0.032,0.4062,0.6495
2023-11-30,7,3,"['CAD', 'EUR', 'GBP']","['JPY', 'NZD', 'CHF']",0.8006,0.88,0.55,0.19,-0.011,0.32,0.7125
2023-12-29,7,3,"['CAD', 'EUR', 'GBP']","['JPY', 'NZD', 'CHF']",0.8006,0.88,0.55,0.19,-0.011,0.32,0.7125
2024-01-31,7,3,"['CAD', 'GBP', 'EUR']","['NZD', 'JPY', 'CHF']",0.3972,0.13,0.1,-0.05,0.055,0.062,0.115
2024-02-29,7,3,"['JPY', 'AUD', 'EUR']","['GBP', 'CHF', 'NZD']",0.2535,-0.29,0.05,-0.03,0.028,-0.0348,0.013
2024-03-29,7,3,"['JPY', 'AUD', 'EUR']","['GBP', 'CHF', 'NZD']",0.2535,-0.29,0.05,-0.03,0.028,-0.0348,0.013
2024-04-30,7,3,"['EUR', 'JPY', 'AUD']","['GBP', 'CHF', 'CAD']",0.0423,-0.32,0.22,-0.04,0.085,-0.27,-0.1325
2024-05-31,7,3,"['NZD', 'JPY', 'AUD']","['CHF', 'GBP', 'CAD']",-0.0813,-0.22,0.16,-0.05,0.121,-0.27,-0.155
2024-06-28,7,3,"['NZD', 'JPY', 'AUD']","['CHF', 'GBP', 'CAD']",-0.0813,-0.22,0.16,-0.05,0.121,-0.27,-0.155
2024-07-31,7,3,"['NZD', 'AUD', 'JPY']","['CAD', 'CHF', 'EUR']",-0.2086,-0.06,0.04,-0.01,0.097,-0.2255,-0.3
2024-08-30,7,3,"['NZD', 'AUD', 'JPY']","['CAD', 'CHF', 'EUR']",-0.2086,-0.06,0.04,-0.01,0.097,-0.2255,-0.3
2024-09-30,7,3,"['GBP', 'AUD', 'JPY']","['CAD', 'CHF', 'NZD']",-0.3756,-0.3,0.04,-0.41,0.228,-0.6335,-0.7025
2024-10-31,7,3,"['GBP', 'AUD', 'JPY']","['CAD', 'NZD', 'EUR']",-0.4887,-0.36,0.07,-0.59,0.147,-0.4779,-0.8625
2024-11-29,7,3,"['GBP', 'AUD', 'JPY']","['CAD', 'NZD', 'EUR']",-0.4887,-0.36,0.07,-0.59,0.147,-0.4779,-0.8625
2024-12-31,7,3,"['GBP', 'AUD', 'JPY']","['CAD', 'NZD', 'EUR']",-0.8069,-0.48,0.06,-1.2,0.233,-0.6935,-1.388
2025-01-31,7,3,"['GBP', 'AUD', 'JPY']","['CAD', 'NZD', 'EUR']",-0.9084,-0.52,0.05,-1.35,0.237,-0.8263,-1.4525
2025-02-28,7,3,"['GBP', 'AUD', 'JPY']","['NZD', 'CAD', 'EUR']",-0.9817,-0.54,-0.13,-1.5,0.6013,-0.7854,-1.45
2025-03-31,7,3,"['GBP', 'AUD', 'JPY']","['NZD', 'CAD', 'EUR']",-1.0226,-0.47,-0.21,-1.49,0.5368,-0.6952,-1.39
2025-04-30,7,3,"['GBP', 'AUD', 'JPY']","['CAD', 'NZD', 'EUR']",-0.9913,-0.45,-0.3,-1.38,0.5649,-0.7092,-1.3825
2025-05-30,7,3,"['GBP', 'AUD', 'JPY']","['CAD', 'NZD', 'EUR']",-0.9913,-0.45,-0.3,-1.38,0.5649,-0.7092,-1.3825
2025-06-30,7,3,"['AUD', 'GBP', 'JPY']","['NZD', 'EUR', 'CAD']",-0.9155,-0.49,-0.64,-1.08,0.4134,-0.7145,-0.8575
2025-07-31,7,3,"['CAD', 'GBP', 'JPY']","['NZD', 'EUR', 'AUD']",-0.8325,-0.49,-0.75,-0.97,0.3867,-0.5611,-0.535
2025-08-29,7,3,"['CAD', 'GBP', 'JPY']","['NZD', 'EUR', 'AUD']",-0.8325,-0.49,-0.75,-0.97,0.3867,-0.5611,-0.535
2025-09-30,7,3,"['CHF', 'CAD', 'JPY']","['NZD', 'AUD', 'EUR']",-0.5039,-0.46,-0.56,-0.71,-0.0191,-0.4328,-0.1875
2025-10-31,7,3,"['CHF', 'CAD', 'JPY']","['NZD', 'AUD', 'GBP']",-0.4152,-0.42,-0.54,-0.74,-0.0027,-0.3726,-0.1675
2025-11-28,7,3,"['CHF', 'CAD', 'JPY']","['NZD', 'AUD', 'GBP']",-0.4152,-0.42,-0.54,-0.74,-0.0027,-0.3726,-0.1675
2025-12-31,7,3,"['AUD', 'EUR', 'JPY']","['NZD', 'CAD', 'GBP']",-0.0496,-0.35,-0.13,-0.87,0.0309,-0.1395,-0.4375
2026-01-30,7,3,"['AUD', 'EUR', 'JPY']","['NZD', 'CAD', 'GBP']",-0.0496,-0.35,-0.13,-0.87,0.0309,-0.1395,-0.4375
2026-02-27,7,3,"['AUD', 'EUR', 'JPY']","['NZD', 'CAD', 'GBP']",0.0622,-0.4,0.02,-0.81,0.3,-0.0878,-0.496
2026-03-31,7,3,"['CHF', 'AUD', 'JPY']","['NZD', 'CAD', 'GBP']",-0.0211,-0.2526,0.35,-0.61,0.4564,0.018,-0.4775
2026-04-30,7,3,"['CHF', 'JPY', 'AUD']","['NZD', 'CAD', 'GBP']",-0.0273,-0.2411,0.61,-0.42,0.4506,0.0185,-0.2625
2026-05-29,7,3,"['CHF', 'JPY', 'AUD']","['NZD', 'CAD', 'GBP']",-0.0273,-0.2411,0.61,-0.42,0.4506,0.0185,-0.2625
2026-06-30,7,3,"['NZD', 'JPY', 'AUD']","['GBP', 'EUR', 'CHF']",-0.0417,-0.1104,0.78,0.16,0.4677,0.0081,0.1075
2026-07-31,7,3,"['NZD', 'JPY', 'AUD']","['GBP', 'CHF', 'EUR']",0.0709,-0.0202,0.75,0.19,0.3393,0.0031,0.1085
2026-08-31,7,3,"['JPY', 'NZD', 'AUD']","['CHF', 'GBP', 'CAD']",0.2223,0.0208,0.71,0.35,0.3421,-0.006,0.068
