month_end,n,k,longs,shorts,cot_EUR,cot_AUD,cot_NZD,cot_JPY,cot_CHF,cot_CAD,cot_GBP
2017-07-31,7,3,"['AUD', 'EUR', 'NZD']","['JPY', 'CHF', 'GBP']",2.7652,1.5532,2.9046,-1.4166,0.3379,1.5108,0.3978
2017-08-31,7,3,"['CAD', 'NZD', 'EUR']","['JPY', 'GBP', 'CHF']",2.4093,1.4625,2.2496,-0.8226,0.2334,2.0863,-0.2413
2017-09-29,7,3,"['GBP', 'EUR', 'CAD']","['JPY', 'CHF', 'NZD']",2.2361,1.7501,1.0519,-0.8545,0.2187,2.62,1.9562
2017-10-31,7,3,"['GBP', 'EUR', 'CAD']","['JPY', 'CHF', 'NZD']",1.9616,1.3873,0.1194,-1.1128,-0.4762,2.3832,1.5728
2017-11-30,7,3,"['GBP', 'CAD', 'EUR']","['CHF', 'JPY', 'NZD']",1.9109,0.8911,-0.8901,-1.295,-1.3775,1.7601,1.5732
2017-12-29,7,3,"['CAD', 'EUR', 'GBP']","['NZD', 'JPY', 'AUD']",1.6621,-0.6522,-1.469,-1.3783,-0.4223,0.9478,1.9825
2018-01-31,7,3,"['CAD', 'EUR', 'GBP']","['JPY', 'CHF', 'NZD']",1.7868,0.1783,-0.0123,-1.3787,-1.1214,0.845,2.3489
2018-02-28,7,3,"['CAD', 'GBP', 'EUR']","['JPY', 'CHF', 'AUD']",1.6119,0.0913,0.1488,-0.9684,-0.699,0.8985,1.4767
2018-03-30,7,3,"['NZD', 'EUR', 'GBP']","['CAD', 'CHF', 'AUD']",1.7297,-0.0709,1.6514,0.3225,-0.5977,-0.7007,2.3762
2018-04-30,7,3,"['EUR', 'NZD', 'GBP']","['CAD', 'AUD', 'CHF']",1.5939,-0.5216,1.8083,0.4027,-0.2346,-0.6851,2.1954
2018-05-31,7,3,"['JPY', 'GBP', 'EUR']","['CHF', 'AUD', 'CAD']",1.2817,-0.961,-0.0642,0.3229,-1.2682,-0.594,1.0458
2018-06-29,7,3,"['JPY', 'GBP', 'EUR']","['NZD', 'AUD', 'CHF']",0.5833,-1.5548,-1.5764,-0.4123,-1.4909,-0.6548,0.0455
2018-07-31,7,3,"['JPY', 'GBP', 'EUR']","['CHF', 'NZD', 'AUD']",0.4987,-1.7033,-1.8659,-0.9065,-1.8781,-1.02,-0.6549
2018-08-31,7,3,"['CAD', 'JPY', 'EUR']","['CHF', 'NZD', 'AUD']",0.1203,-1.5894,-1.657,-0.4927,-1.864,-0.5323,-0.9234
2018-09-28,7,3,"['CHF', 'CAD', 'EUR']","['AUD', 'NZD', 'JPY']",0.1919,-2.1105,-2.0086,-0.9642,-0.6577,-0.5533,-0.8965
2018-10-31,7,3,"['GBP', 'EUR', 'CAD']","['AUD', 'NZD', 'JPY']",-0.168,-2.0011,-1.8821,-1.111,-0.3669,-0.1044,-0.3375
2018-11-30,7,3,"['EUR', 'CAD', 'GBP']","['AUD', 'NZD', 'JPY']",-0.4278,-1.7647,-1.1298,-1.0758,-0.4737,-0.1203,-0.0704
2018-12-31,7,3,"['GBP', 'EUR', 'NZD']","['AUD', 'CAD', 'JPY']",-0.5546,-1.2554,0.4306,-1.006,-0.7715,-1.1342,-0.6343
2019-01-31,7,3,"['CHF', 'NZD', 'JPY']","['CAD', 'AUD', 'GBP']",-0.4121,-1.3635,-0.2807,-0.1448,-0.3728,-1.5476,-0.4963
2019-02-28,7,3,"['GBP', 'JPY', 'NZD']","['AUD', 'CAD', 'EUR']",-0.7637,-1.2748,0.1097,-0.1729,-0.6217,-1.0258,-0.4144
2019-03-29,7,3,"['JPY', 'NZD', 'GBP']","['AUD', 'CAD', 'EUR']",-0.9213,-1.5113,0.1592,-0.7733,-0.9072,-1.0734,0.6551
2019-04-30,7,3,"['JPY', 'NZD', 'GBP']","['AUD', 'CAD', 'EUR']",-1.1439,-1.3439,-0.225,-0.9467,-1.0009,-1.174,0.9143
2019-05-31,7,3,"['NZD', 'JPY', 'GBP']","['AUD', 'EUR', 'CHF']",-0.9859,-1.3076,-0.672,-0.429,-0.9839,-0.9739,0.0673
2019-06-28,7,3,"['CHF', 'CAD', 'JPY']","['AUD', 'NZD', 'GBP']",-0.5663,-1.3701,-1.0851,0.6153,-0.2961,-0.1899,-0.7369
2019-07-31,7,3,"['CHF', 'JPY', 'CAD']","['AUD', 'GBP', 'NZD']",-0.4028,-1.0377,-0.4801,0.7035,0.0728,1.0011,-0.9313
2019-08-30,7,3,"['CAD', 'CHF', 'JPY']","['AUD', 'NZD', 'GBP']",-0.4562,-1.1304,-1.0525,2.0325,1.451,0.5926,-0.997
2019-09-30,7,3,"['CAD', 'CHF', 'JPY']","['NZD', 'GBP', 'AUD']",-0.7652,-0.8397,-1.4134,1.6067,0.6516,0.4596,-1.095
2019-10-31,7,3,"['CHF', 'JPY', 'CAD']","['NZD', 'AUD', 'EUR']",-0.6555,-0.7538,-1.4012,0.7303,0.6631,1.1263,-0.4191
2019-11-29,7,3,"['CHF', 'JPY', 'CAD']","['NZD', 'EUR', 'AUD']",-0.788,-0.5949,-1.1899,0.3548,-0.0602,0.7362,-0.0652
2019-12-31,7,3,"['CAD', 'CHF', 'GBP']","['EUR', 'AUD', 'NZD']",-1.0044,-0.7343,-0.0931,0.3883,0.854,0.4202,1.1771
2020-01-31,7,3,"['CAD', 'GBP', 'CHF']","['EUR', 'AUD', 'JPY']",-0.7811,-0.3062,0.5627,0.3478,2.4976,0.9543,1.3456
2020-02-28,7,3,"['CAD', 'GBP', 'CHF']","['EUR', 'NZD', 'AUD']",-1.322,-0.3743,-0.4049,0.0192,1.8682,0.5442,1.5832
2020-03-31,7,3,"['GBP', 'JPY', 'CHF']","['NZD', 'CAD', 'AUD']",0.5611,-0.2671,-0.9144,2.2807,2.6859,-0.8306,1.0405
2020-04-30,7,3,"['EUR', 'JPY', 'CHF']","['NZD', 'CAD', 'AUD']",0.8659,-0.5439,-0.7147,2.1714,2.294,-0.6747,0.5752
2020-05-29,7,3,"['EUR', 'JPY', 'CHF']","['CAD', 'NZD', 'AUD']",0.6934,-0.5771,-0.5886,2.0513,2.4809,-1.0022,-0.1277
2020-06-30,7,3,"['EUR', 'CHF', 'JPY']","['CAD', 'GBP', 'AUD']",1.1207,0.3624,0.4966,1.7855,1.3072,-0.7601,-0.0757
2020-07-31,7,3,"['EUR', 'JPY', 'CHF']","['GBP', 'CAD', 'AUD']",1.3131,0.4701,0.5332,1.5733,1.9275,-0.2479,-0.2914
2020-08-31,7,3,"['JPY', 'EUR', 'CHF']","['CAD', 'AUD', 'GBP']",1.7075,0.6081,1.1585,1.448,2.0841,-0.8345,0.7817
2020-09-30,7,3,"['JPY', 'EUR', 'CHF']","['CAD', 'GBP', 'NZD']",1.5694,1.4141,1.2846,1.4261,2.344,-0.4906,0.678
2020-10-30,7,3,"['AUD', 'NZD', 'CHF']","['CAD', 'GBP', 'JPY']",1.2739,1.4014,1.4116,1.0418,2.0722,-0.3742,0.2788
2020-11-30,7,3,"['NZD', 'JPY', 'CHF']","['CAD', 'GBP', 'AUD']",1.0833,0.9654,1.2596,1.4811,1.9292,-0.1716,-0.1664
2020-12-31,7,3,"['JPY', 'CHF', 'NZD']","['GBP', 'CAD', 'AUD']",1.0975,1.0809,1.6666,1.4446,1.4655,0.9635,0.8841
2021-01-29,7,3,"['JPY', 'CHF', 'NZD']","['GBP', 'CAD', 'EUR']",1.2614,1.3438,1.6662,1.351,1.3548,1.0881,0.9751
2021-02-26,7,3,"['CHF', 'NZD', 'GBP']","['CAD', 'JPY', 'EUR']",0.9932,1.2903,1.5672,0.9749,1.3112,0.9723,1.7616
2021-03-31,7,3,"['NZD', 'GBP', 'AUD']","['JPY', 'EUR', 'CHF']",0.6974,1.6712,0.9298,-1.0995,0.6989,0.8338,1.5496
2021-04-30,7,3,"['NZD', 'AUD', 'GBP']","['JPY', 'CHF', 'EUR']",0.5929,1.2778,1.1434,-0.9483,0.3104,1.1223,1.7911
2021-05-31,7,3,"['AUD', 'GBP', 'CAD']","['JPY', 'CHF', 'EUR']",0.746,1.2526,1.2508,-0.9686,0.2399,1.7722,1.7297
2021-06-30,7,3,"['GBP', 'CHF', 'CAD']","['JPY', 'AUD', 'EUR']",0.655,0.5191,0.8215,-0.7643,1.5843,1.682,1.1838
2021-07-30,7,3,"['CAD', 'NZD', 'CHF']","['JPY', 'AUD', 'EUR']",0.1801,-0.2338,0.581,-0.8529,0.989,0.5415,0.2976
2021-08-31,7,3,"['NZD', 'CAD', 'CHF']","['JPY', 'AUD', 'GBP']",0.0347,-0.5801,0.3958,-0.9998,0.5501,0.5319,-0.082
2021-09-30,7,3,"['EUR', 'GBP', 'NZD']","['AUD', 'CAD', 'JPY']",-0.0785,-1.6623,1.2307,-0.7999,-0.5906,-1.0621,0.4134
2021-10-29,7,3,"['CAD', 'GBP', 'NZD']","['AUD', 'CHF', 'JPY']",-0.3108,-1.6918,1.113,-1.2897,-1.4253,0.4442,1.0036
2021-11-30,7,3,"['EUR', 'CAD', 'NZD']","['JPY', 'AUD', 'CHF']",-0.3695,-0.8657,1.46,-1.2284,-0.8105,0.1915,-0.7028
2021-12-31,7,3,"['NZD', 'EUR', 'CAD']","['AUD', 'GBP', 'CHF']",-0.3041,-1.4953,-0.5992,-0.742,-1.044,-0.1371,-1.2679
2022-01-31,7,3,"['EUR', 'GBP', 'CAD']","['AUD', 'JPY', 'CHF']",0.0507,-1.3719,-0.5892,-1.0749,-0.8564,0.776,0.0543
2022-02-28,7,3,"['GBP', 'EUR', 'CAD']","['AUD', 'JPY', 'CHF']",0.2827,-1.313,-0.5765,-0.9682,-0.9219,0.6173,0.1079
2022-03-31,7,3,"['CAD', 'EUR', 'NZD']","['AUD', 'GBP', 'JPY']",-0.0875,-1.0856,0.5257,-0.9358,-0.7493,-0.1049,-0.9829
2022-04-29,7,3,"['AUD', 'NZD', 'CAD']","['GBP', 'JPY', 'CHF']",-0.1784,0.1178,0.2384,-1.3,-1.1661,0.9906,-1.358
2022-05-31,7,3,"['CAD', 'AUD', 'EUR']","['CHF', 'GBP', 'JPY']",-0.0561,-0.477,-1.0538,-1.3581,-1.7649,-0.6227,-1.6772
2022-06-30,7,3,"['AUD', 'NZD', 'CAD']","['GBP', 'CHF', 'EUR']",-0.7062,-0.5485,-0.2781,-0.7042,-0.8272,0.2056,-1.4029
2022-07-29,7,3,"['AUD', 'NZD', 'CAD']","['GBP', 'CHF', 'EUR']",-1.0107,-0.5978,-0.1642,-0.6727,-1.1343,0.8103,-1.1938
2022-08-31,7,3,"['JPY', 'NZD', 'CAD']","['EUR', 'AUD', 'GBP']",-1.0314,-0.9061,0.0324,-0.1987,-0.2011,1.1043,-0.4141
2022-09-30,7,3,"['CHF', 'EUR', 'AUD']","['NZD', 'CAD', 'JPY']",-0.1612,-0.151,-0.9658,-0.8983,-0.5404,-0.9217,-0.8425
2022-10-31,7,3,"['CAD', 'AUD', 'EUR']","['CHF', 'NZD', 'JPY']",0.3038,-0.637,-1.0391,-1.0236,-1.0772,-0.8792,-1.0116
2022-11-30,7,3,"['AUD', 'NZD', 'EUR']","['CHF', 'GBP', 'JPY']",0.8465,-0.4183,-0.4057,-0.6237,-1.5386,-0.5439,-0.8398
2022-12-30,7,3,"['GBP', 'EUR', 'NZD']","['CAD', 'CHF', 'AUD']",0.9778,-0.4864,1.0483,-0.334,-0.556,-1.4278,-0.0581
2023-01-31,7,3,"['JPY', 'NZD', 'EUR']","['CAD', 'CHF', 'GBP']",0.6833,-0.2997,0.3401,0.0574,-1.1214,-1.4324,-0.5115
2023-02-28,7,3,"['AUD', 'EUR', 'NZD']","['CAD', 'CHF', 'GBP']",1.0035,0.0315,1.3583,-0.1854,-0.6255,-1.522,-0.3106
2023-03-31,7,3,"['GBP', 'AUD', 'EUR']","['CAD', 'NZD', 'JPY']",0.8537,-0.1647,-1.1024,-0.7008,-0.6221,-1.9919,-0.4244
2023-04-28,7,3,"['AUD', 'GBP', 'EUR']","['CAD', 'JPY', 'NZD']",1.0444,-0.0957,-0.5753,-0.8963,-0.1945,-1.679,0.6961
2023-05-31,7,3,"['CHF', 'GBP', 'EUR']","['CAD', 'JPY', 'AUD']",1.0382,-0.4029,-0.214,-0.7841,0.1476,-1.7815,0.8471
2023-06-30,7,3,"['CAD', 'EUR', 'GBP']","['JPY', 'AUD', 'CHF']",0.7846,-0.477,-0.3138,-1.1373,-0.3515,0.2018,2.0825
2023-07-31,7,3,"['CAD', 'EUR', 'GBP']","['AUD', 'JPY', 'CHF']",1.0888,-0.803,-0.315,-0.6243,-0.593,0.5406,2.069
2023-08-31,7,3,"['CHF', 'EUR', 'GBP']","['NZD', 'JPY', 'AUD']",0.9502,-0.3529,-0.8583,-0.7703,-0.0601,-0.2492,2.005
2023-09-29,7,3,"['CHF', 'EUR', 'GBP']","['NZD', 'AUD', 'CAD']",0.2841,-1.1113,-1.66,-0.7097,-0.4129,-1.0487,0.6723
2023-10-31,7,3,"['JPY', 'GBP', 'EUR']","['CAD', 'NZD', 'AUD']",0.1215,-1.1852,-1.2266,-0.6643,-0.8046,-1.5435,-0.2964
2023-11-30,7,3,"['JPY', 'GBP', 'EUR']","['CAD', 'NZD', 'CHF']",0.8137,-0.9446,-1.779,-0.7194,-1.133,-1.85,-0.5934
2023-12-29,7,3,"['CHF', 'EUR', 'GBP']","['CAD', 'AUD', 'NZD']",0.6614,-0.4886,-0.4507,-0.0211,0.3367,-0.9413,0.7347
2024-01-31,7,3,"['EUR', 'CHF', 'GBP']","['AUD', 'NZD', 'CAD']",0.1898,-0.4466,-0.1135,0.1238,0.1949,0.0089,1.2853
2024-02-29,7,3,"['CAD', 'NZD', 'GBP']","['AUD', 'JPY', 'CHF']",-0.0953,-0.8862,1.0606,-0.8766,-0.1167,0.3487,1.647
2024-03-29,7,3,"['EUR', 'NZD', 'GBP']","['AUD', 'CAD', 'JPY']",-0.618,-1.5726,-0.4283,-1.2701,-0.795,-1.3156,1.2426
2024-04-30,7,3,"['NZD', 'AUD', 'GBP']","['JPY', 'CHF', 'CAD']",-1.3053,-0.863,-0.9083,-2.5549,-1.915,-1.7039,-0.4914
2024-05-31,7,3,"['NZD', 'AUD', 'GBP']","['CHF', 'JPY', 'CAD']",-0.0925,0.6917,0.512,-1.7247,-1.7514,-1.5412,0.8285
2024-06-28,7,3,"['GBP', 'AUD', 'NZD']","['CAD', 'JPY', 'CHF']",-1.2008,2.246,2.6999,-1.9929,-1.5816,-2.1655,1.551
2024-07-31,7,3,"['NZD', 'AUD', 'GBP']","['CAD', 'CHF', 'EUR']",-0.4205,2.877,0.595,-0.0458,-1.8522,-2.4443,2.9667
2024-08-30,7,3,"['GBP', 'AUD', 'JPY']","['CAD', 'CHF', 'NZD']",0.4164,2.2073,-0.4135,3.8253,-1.102,-1.3558,1.8526
2024-09-30,7,3,"['GBP', 'AUD', 'JPY']","['CAD', 'CHF', 'EUR']",0.1389,2.3336,0.145,4.552,-0.7205,-0.955,1.8196
2024-10-31,7,3,"['GBP', 'JPY', 'AUD']","['CHF', 'CAD', 'EUR']",-1.6038,3.6449,0.2887,2.2903,-1.8298,-1.732,1.5954
2024-11-29,7,3,"['GBP', 'JPY', 'AUD']","['EUR', 'CHF', 'CAD']",-2.008,3.0955,-1.3481,1.2987,-1.8108,-1.6771,0.3756
2024-12-31,7,3,"['CHF', 'GBP', 'JPY']","['NZD', 'EUR', 'CAD']",-2.2276,-0.7995,-2.5367,1.7726,-0.6923,-1.755,0.4001
2025-01-31,7,3,"['AUD', 'GBP', 'JPY']","['NZD', 'EUR', 'CHF']",-1.9828,-0.7694,-2.333,1.5898,-1.5272,-1.31,-0.6671
2025-02-28,7,3,"['GBP', 'AUD', 'JPY']","['NZD', 'EUR', 'CHF']",-1.1958,0.1048,-2.2993,2.9319,-1.1824,-1.1734,-0.0225
2025-03-31,7,3,"['EUR', 'GBP', 'JPY']","['NZD', 'CHF', 'CAD']",0.1412,-1.2108,-1.7603,3.0654,-1.3794,-1.2717,1.0072
2025-04-30,7,3,"['EUR', 'GBP', 'JPY']","['NZD', 'CHF', 'CAD']",0.0619,-0.1712,-1.3119,3.0262,-0.6488,-0.2112,0.3722
2025-05-30,7,3,"['EUR', 'GBP', 'JPY']","['NZD', 'CAD', 'CHF']",0.1794,-0.5522,-1.205,2.3582,-0.622,-0.8469,0.645
2025-06-30,7,3,"['GBP', 'NZD', 'JPY']","['AUD', 'CHF', 'CAD']",0.5613,-1.4921,0.8353,2.1117,-0.2685,-0.0913,0.695
2025-07-31,7,3,"['NZD', 'EUR', 'JPY']","['AUD', 'CHF', 'CAD']",0.5539,-1.5714,0.2372,1.7034,-0.5875,-0.5351,-0.4465
2025-08-29,7,3,"['NZD', 'EUR', 'JPY']","['AUD', 'GBP', 'CAD']",0.4781,-1.6314,0.0623,1.2763,-0.5306,-1.1898,-1.3199
2025-09-30,7,3,"['CHF', 'EUR', 'JPY']","['CAD', 'NZD', 'AUD']",0.3094,-0.5994,-1.035,1.2804,-0.3221,-1.6716,-0.5523
2025-10-31,7,3,"['CHF', 'EUR', 'JPY']","['CAD', 'NZD', 'GBP']",0.2333,-0.9304,-1.1109,1.0719,-0.698,-1.5429,-1.0578
2025-11-28,7,3,"['AUD', 'EUR', 'JPY']","['GBP', 'CAD', 'NZD']",0.1013,-0.9644,-1.4192,0.6076,-1.3481,-1.451,-2.3065
2025-12-31,7,3,"['JPY', 'EUR', 'AUD']","['GBP', 'CHF', 'NZD']",0.885,1.1585,-1.5498,0.3549,-1.6186,0.229,-1.7008
2026-01-30,7,3,"['EUR', 'CAD', 'AUD']","['NZD', 'CHF', 'GBP']",0.4518,1.8626,-1.5427,-0.0263,-1.1311,1.573,-0.8947
2026-02-27,7,3,"['EUR', 'CAD', 'AUD']","['GBP', 'CHF', 'NZD']",0.7738,2.6957,-0.9036,0.4144,-0.9175,2.5704,-1.8111
2026-03-31,7,3,"['JPY', 'CAD', 'AUD']","['GBP', 'EUR', 'NZD']",-0.9601,2.7194,-0.8771,-0.3124,-0.3289,1.6542,-1.8024
2026-04-30,7,3,"['CHF', 'CAD', 'AUD']","['NZD', 'GBP', 'JPY']",-0.4661,2.2585,-1.532,-0.5689,-0.3678,0.3878,-1.4624
2026-05-29,7,3,"['CHF', 'CAD', 'AUD']","['GBP', 'EUR', 'NZD']",-0.6051,1.8476,-0.587,-0.5844,-0.0408,0.3544,-1.4762
2026-06-30,7,3,"['EUR', 'CHF', 'AUD']","['GBP', 'NZD', 'JPY']",-0.536,0.6725,-1.2037,-0.8334,-0.4171,-0.719,-2.0934
2026-07-31,7,3,"['NZD', 'AUD', 'CHF']","['EUR', 'GBP', 'JPY']",-1.9499,0.1628,-0.8145,-0.9725,0.3872,-0.9242,-1.3877
2026-08-31,7,3,"['AUD', 'NZD', 'CHF']","['EUR', 'GBP', 'JPY']",-1.341,0.3234,0.4094,-0.2949,1.6496,-0.2606,-0.8175
