Date,Shares
2015-11-06,426309000
2016-03-02,424475000
2016-08-05,414738000
2016-11-03,413711000
2017-03-01,414523000
2017-03-17,414523000
2017-05-10,400456992
2017-08-02,395148992
2018-11-14,396806016
2018-11-15,396806016
2018-11-19,396806016
2018-11-21,396806016
2018-11-22,396806016
2018-11-26,396806016
2018-11-28,396806016
2018-11-29,396806016
2018-12-02,396806016
2018-12-03,396806016
2018-12-04,396806016
2018-12-06,396806016
2018-12-07,396806016
2018-12-10,396806016
2018-12-11,396806016
2018-12-12,396806016
2018-12-14,396806016
2018-12-16,396806016
2018-12-17,396806016
2018-12-19,396806016
2018-12-21,396806016
2018-12-30,396806016
2019-01-05,396806016
2019-01-07,396806016
2019-01-09,396806016
2019-01-10,396806016
2019-01-12,396806016
2019-01-14,396806016
2019-01-16,396806016
2019-01-17,396806016
2019-01-20,396806016
2019-01-24,396806016
2019-01-25,396806016
2019-01-26,396806016
2019-01-28,396806016
2019-01-30,396806016
2019-02-04,396806016
2019-02-07,396806016
2019-02-10,395604992
2019-02-11,395604992
2019-02-13,395604992
2019-02-14,395604992
2019-02-15,395604992
2019-02-17,395604992
2019-02-18,395604992
2019-02-20,395604992
2019-02-28,395604992
2019-03-01,395604992
2019-03-07,395604992
2019-03-09,395604992
2019-03-10,395604992
2019-03-11,395604992
2019-03-14,395604992
2019-03-15,395604992
2019-03-17,395604992
2019-03-18,395604992
2019-03-26,395604992
2019-03-27,395604992
2019-03-29,395604992
2019-03-30,395604992
2019-04-01,395604992
2019-04-02,395604992
2019-04-05,395604992
2019-04-09,395604992
2019-04-11,395604992
2019-04-14,395604992
2019-04-15,395604992
2019-04-17,395604992
2019-04-19,395604992
2019-04-21,395604992
2019-04-23,395604992
2019-04-29,395604992
2019-05-01,395604992
2019-05-02,395604992
2019-05-03,395604992
2019-05-05,395604992
2019-05-07,395604992
2019-05-09,395604992
2019-05-11,395604992
2019-05-12,395604992
2019-05-13,395604992
2019-05-19,395604992
2019-05-20,395604992
2019-05-22,395604992
2019-05-23,395604992
2019-05-28,397145984
2019-06-01,397145984
2019-06-03,397145984
2019-06-04,397145984
2019-06-05,397145984
2019-06-06,397145984
2019-06-10,397158016
2019-06-11,397158016
2019-06-12,397158016
2019-06-17,397158016
2019-06-19,397158016
2019-06-21,397158016
2019-06-23,397158016
2019-06-24,397158016
2019-06-26,397158016
2019-07-05,391648000
2019-07-06,397158016
2019-07-10,399054016
2019-07-11,397524000
2019-07-12,401868000
2019-07-13,397158016
2019-08-07,408608992
2019-08-08,403425984
2019-08-09,406488000
2019-08-10,397158016
2019-08-12,398176992
2019-08-30,388185984
2019-09-04,398176992
2019-09-06,377188000
2019-09-09,372452992
2019-09-11,363288000
2019-09-12,398176992
2019-09-20,395767008
2019-09-21,398176992
2019-10-04,396075008
2019-10-08,398176992
2019-10-21,402222016
2019-10-22,398176992
2019-11-05,395294016
2019-11-06,386391008
2019-11-07,399374016
2019-11-08,406956000
2019-11-09,399374016
2019-11-14,404276000
2019-11-15,399745984
2019-11-16,399374016
2019-11-20,399374016
2019-12-18,403536000
2019-12-19,399374016
2020-01-07,401900000
2020-01-08,403480000
2020-01-09,390638016
2020-01-11,392576992
2020-01-12,399374016
2020-02-06,394720000
2020-02-07,392294016
2020-02-08,394720000
2020-02-12,392968000
2020-02-13,394720000
2020-03-09,386777984
2020-03-10,394720000
2020-05-09,394720000
2020-05-29,388852992
2020-06-16,389559008
2020-08-04,389559008
2020-08-06,389648992
2020-08-28,389648992
2020-09-05,389648992
2020-09-06,389648992
2020-09-21,402937984
2020-09-22,389648992
2020-10-05,389648992
2020-10-30,390004000
2020-11-26,390004000
2021-02-04,391713984
2021-03-13,391792000
2021-03-17,408151008
