Date,Shares
2015-10-29,95911900
2016-04-25,95724300
2016-07-28,95898000
2017-02-17,95286896
2017-04-27,95286896
2017-07-27,95185400
2018-11-12,95055800
2018-11-14,95055800
2018-11-15,95055800
2018-11-19,95055800
2018-11-20,95055800
2018-11-21,95055800
2018-11-22,95055800
2018-11-26,95055800
2018-11-28,95055800
2018-11-29,95055800
2018-12-02,95055800
2018-12-03,95055800
2018-12-04,95055800
2018-12-06,95055800
2018-12-07,95055800
2018-12-09,95055800
2018-12-10,95055800
2018-12-11,95055800
2018-12-12,95055800
2018-12-14,95055800
2018-12-16,95055800
2018-12-17,95055800
2018-12-19,95055800
2018-12-21,95055800
2018-12-22,95055800
2018-12-30,95055800
2018-12-31,95055800
2019-01-05,95055800
2019-01-07,95055800
2019-01-08,95055800
2019-01-09,95055800
2019-01-10,95055800
2019-01-11,95055800
2019-01-12,95055800
2019-01-14,95055800
2019-01-16,95055800
2019-01-17,95055800
2019-01-20,95055800
2019-01-22,95055800
2019-01-24,95055800
2019-01-25,95055800
2019-01-26,95055800
2019-01-28,95055800
2019-01-30,95055800
2019-02-04,95055800
2019-02-07,95055800
2019-02-10,95055800
2019-02-11,95055800
2019-02-13,95055800
2019-02-14,95055800
2019-02-15,95055800
2019-02-18,95055800
2019-02-20,94458304
2019-02-28,94458304
2019-03-01,94458304
2019-03-07,94458304
2019-03-09,94458304
2019-03-10,94458304
2019-03-11,94458304
2019-03-14,94458304
2019-03-15,94458304
2019-03-17,94458304
2019-03-18,94458304
2019-03-26,94458304
2019-03-27,94458304
2019-03-29,94458304
2019-03-30,94458304
2019-04-01,94458304
2019-04-02,94458304
2019-04-05,94458304
2019-04-11,94458304
2019-04-14,94458304
2019-04-15,94458304
2019-04-17,94458304
2019-04-19,94458304
2019-04-21,94458304
2019-04-29,93945696
2019-05-01,93945696
2019-05-02,93945696
2019-05-03,93945696
2019-05-05,93945696
2019-05-07,93945696
2019-05-09,93945696
2019-05-12,93945696
2019-05-13,93945696
2019-05-20,93945696
