Date,Dividend,Split
2014-03-13,0.08,
2014-06-12,0.08,
2014-09-12,0.08,
2014-12-12,0.08,
2015-03-13,0.1,
2015-06-12,0.1,
2015-09-14,0.1,
2015-12-14,0.1,
2016-03-14,0.12,
2016-06-13,0.12,
2016-09-13,0.12,
2016-12-13,0.12,
2017-03-13,0.16,
2017-06-13,0.16,
2017-09-15,0.16,
2017-12-15,0.16,
2018-03-14,0.21,
2018-06-14,0.21,
2018-09-14,0.21,
2018-12-14,0.21,
2019-03-14,0.27,
2019-06-13,0.27,
2019-09-13,0.27,
2019-12-16,0.27,
2020-03-16,0.32,
2020-06-15,0.32,
2020-09-15,0.32,
2020-12-15,0.32,
2021-03-16,0.36,
2021-06-15,0.36,
2021-09-15,0.36,
2021-12-17,0.36,
2022-03-15,0.41,
2022-06-15,0.41,
2022-09-15,0.41,
2022-12-15,0.41,
2023-03-14,0.45,
2023-06-14,0.45,
2023-09-15,0.45,
2023-12-15,0.45,
2024-03-14,0.48,
2024-06-14,0.48,
2024-09-20,0.48,
2024-12-17,0.48,
2025-03-14,0.51,
2025-06-13,0.51,
2026-03-13,0.55,
2026-06-15,0.55,
2026-09-15,0.55,
