Date,Shares
2015-10-29,423862000
2016-02-19,416416000
2016-04-28,417266000
2016-07-28,409916000
2016-10-27,409916000
2017-01-27,408600000
2017-02-23,403560000
2017-03-03,403560000
2017-03-24,406780000
2017-04-27,406892000
2017-07-27,406892000
2018-07-27,410763008
2018-11-14,411336000
2018-11-16,411336000
2018-11-19,411336000
2018-11-21,411336000
2018-11-22,411336000
2018-11-26,411336000
2018-11-28,411336000
2018-11-29,411336000
2018-12-05,411336000
2018-12-06,411336000
2018-12-07,411336000
2018-12-09,411336000
2018-12-10,411336000
2018-12-11,411336000
2018-12-12,411336000
2018-12-14,411336000
2018-12-16,411336000
2018-12-17,411336000
2018-12-19,411336000
2018-12-21,411336000
2018-12-30,411336000
2018-12-31,411336000
2019-01-05,411336000
2019-01-07,411336000
2019-01-09,411336000
2019-01-10,411336000
2019-01-12,411336000
2019-01-14,411336000
2019-01-16,411336000
2019-01-17,411336000
2019-01-20,411336000
2019-01-22,411336000
2019-01-24,411336000
2019-01-25,411336000
2019-01-28,411336000
2019-01-30,411336000
2019-02-04,411336000
2019-02-07,411336000
2019-02-10,411336000
2019-02-11,411336000
2019-02-13,411336000
2019-02-14,411336000
2019-02-15,411336000
2019-02-17,411336000
2019-02-18,411336000
2019-02-20,411336000
2019-03-01,397072000
2019-03-07,397072000
2019-03-09,397072000
2019-03-10,397072000
2019-03-11,397072000
2019-03-14,397072000
2019-03-15,397072000
2019-03-17,397072000
2019-03-18,397072000
2019-03-26,397072000
2019-03-27,397072000
2019-03-29,401787008
2019-03-30,401787008
2019-04-02,401787008
2019-04-05,401787008
2019-04-09,401787008
2019-04-11,401787008
2019-04-14,401787008
2019-04-15,401787008
2019-04-17,401787008
2019-04-19,401787008
2019-04-21,401787008
2019-04-29,400857984
2019-05-01,400857984
2019-05-02,400857984
2019-05-03,400857984
2019-05-05,400857984
2019-05-07,400857984
2019-05-09,400857984
2019-05-11,400857984
2019-05-12,400857984
2019-05-13,400857984
2019-05-19,400857984
2019-05-20,400857984
2019-05-22,400857984
2019-05-23,400857984
2019-05-28,476574016
2019-06-01,476574016
2019-06-03,476574016
2019-06-04,476574016
2019-06-05,476574016
2019-06-06,476574016
2019-06-10,476574016
2019-06-11,476574016
2019-06-12,476574016
2019-06-17,476574016
2019-06-19,476574016
2019-06-21,476574016
2019-06-23,476574016
2019-06-24,476574016
2019-06-26,476574016
2019-07-04,470164992
2019-07-06,476574016
2019-07-10,471310016
2019-07-11,471953984
2019-07-12,461878016
2019-07-13,476574016
2019-07-29,469793984
2019-08-07,488126016
2019-08-08,461038016
2019-08-09,475928000
2019-08-10,469793984
2019-08-30,464079008
2019-09-02,461715008
2019-09-04,469793984
2019-09-06,459548992
2019-09-09,461561984
2019-09-11,432849984
2019-09-12,469793984
2019-09-20,472844992
2019-09-21,469793984
2019-10-04,468006016
2019-10-08,469793984
2019-10-21,477608992
2019-10-22,469793984
2019-10-25,453894016
2019-11-05,443608000
2019-11-07,429387008
2019-11-08,464104992
2019-11-09,453894016
2019-11-14,449252000
2019-11-15,450246016
2019-11-16,453894016
2019-12-18,462008000
2019-12-19,453894016
2020-01-07,462113984
2020-01-08,458996992
2020-01-09,454659008
2020-01-12,455427008
2020-01-31,453894016
2020-02-07,449204000
2020-02-08,453894016
2020-02-12,461467008
2020-02-13,453894016
2020-03-04,453894016
2020-03-09,443268992
2020-03-10,453404992
2020-03-27,458899008
2020-04-27,458896000
2020-04-28,458896000
2020-08-04,459166016
2020-08-28,459166016
2020-09-05,459166016
2020-09-06,459166016
2020-09-21,466275008
2020-09-22,459166016
2020-11-03,459166016
2020-11-26,459335008
2021-02-20,459072000
2021-02-22,459072000
2021-03-17,459072000
2021-03-30,461280000
2021-04-23,473131008
2021-04-24,458496000
2021-04-27,461280000
2021-05-04,461451008
2021-08-04,461392000
2021-08-20,474984992
2021-09-17,473625984
2021-09-18,461392000
2021-10-26,468288992
2021-11-02,461207008
2021-11-05,470811008
2021-11-06,461207008
2021-11-10,465639008
2021-11-11,461207008
2021-11-20,468655008
2021-11-21,461207008
2021-11-27,461207008
2022-01-27,461200000
