Date,Dividend,Split,DividendRaw
2006-05-29,0.02,,
2007-06-04,0.15,,
2008-05-13,0.16,,
2009-05-22,0.2,,
2010-05-19,0.35,,
2011-05-19,0.36,,
2012-06-01,0.5,,
2013-05-31,0.7,,
2014-06-04,0.75,,
2015-06-05,1,,
2016-06-03,1.07,,
2017-06-02,1.2,,
2017-09-04,0.7,,
2018-05-31,0.75,,
2018-09-07,0.85,,
2019-06-03,0.9,,
2019-09-06,0.9,,
2020-06-03,1,,
2020-09-07,0.9,,
2021-06-04,1.1,,
2021-09-08,1.06,,
2022-06-06,0.57,,
2022-09-07,1.06,,
2023-06-07,0.85,,
2023-09-11,0.95,,
2024-06-05,1.08,,
2024-09-09,1.25,,
2025-06-04,1.28,,
2025-09-09,1.38,,
2026-06-03,1.2,,
2026-09-08,0.88,,
