Date,Dividend,Split
1995-01-25,0.17,
1995-04-24,0.17,
1995-07-27,0.17,
1995-10-27,0.17,
1996-01-16,,4
1996-01-29,0.19,
1996-04-26,0.19,
1996-07-29,0.19,
1996-10-29,0.19,
1997-01-29,0.21,
1997-04-28,0.21,
1997-07-29,0.21,
1997-10-29,0.21,
1998-01-28,0.24,
1998-04-28,0.24,
1998-07-29,0.24,
1998-10-28,0.24,
1999-01-27,0.27,
1999-04-28,0.27,
1999-07-28,0.27,
1999-10-27,0.27,
2000-01-27,0.28,
2000-04-26,0.28,
2000-07-27,0.28,
2000-10-27,0.28,
2001-01-29,0.3,
2001-04-26,0.3,
2001-07-27,0.3,
2001-10-29,0.3,
2002-01-29,0.33,
2002-04-26,0.33,
2002-07-29,0.33,
2002-10-29,0.33,
2003-01-29,0.39,
2003-04-28,0.39,
2003-07-29,0.45,
2003-10-29,0.45,
2004-01-28,0.52,
2004-04-28,0.52,
2004-07-28,0.52,
2004-10-27,0.52,
2005-01-27,0.26,
2005-04-27,0.26,
2005-07-27,0.26,
2005-10-27,0.26,
2006-01-27,0.26,
2006-04-26,0.26,
2006-07-27,0.26,
2006-10-27,0.26,
2007-01-29,0.4,
2007-04-26,0.4,
2007-05-16,0.1,
2007-07-27,0.5,
2007-10-29,0.5,
2008-01-29,0.35,
2008-04-28,0.35,
2008-08-14,0.05,
