Date,Dividend,Split
1995-02-17,0.196118,
1995-05-15,0.196118,
1995-08-16,0.233474,
1995-09-18,,2
1995-11-21,0.233474,
1996-02-21,0.233474,
1996-05-22,0.233474,
1996-08-21,0.233474,
1996-11-20,0.233474,
1997-02-19,0.233474,
1997-05-21,0.233474,
1997-08-20,0.233474,
1997-11-19,0.233474,
1998-02-18,0.233474,
1998-05-20,0.233474,
1998-08-19,0.233474,
1998-11-17,0.233474,
1999-02-17,0.233474,
1999-05-19,0.233474,
1999-08-18,0.233474,
1999-11-17,0.233474,
2000-02-16,0.233474,
2000-05-17,0.233474,
2000-08-16,0.233474,
2000-11-21,0.233474,
2001-02-21,0.233474,
2001-05-16,0.233474,
2001-08-22,0.233474,
2001-11-20,0.233474,
2002-02-20,0.233474,
2002-05-22,0.233474,
2002-08-21,0.233474,
2002-11-20,0.233474,
2003-02-19,0.233474,
2003-05-21,0.233474,
2003-08-19,0.233474,
2003-11-19,0.233474,
2004-02-18,0.233474,
2004-05-19,0.233474,
2004-08-18,0.233474,
2004-11-17,0.233474,
2005-02-16,0.233474,
2005-05-18,0.233474,
2005-08-17,0.233474,
2005-11-16,0.233474,
2006-02-15,0.233474,
2006-05-17,0.233474,
2006-08-16,0.233474,
2006-11-15,0.233474,
2007-02-14,0.233474,
2007-05-16,0.233474,
2007-08-13,0.233474,
2007-11-14,0.233474,
2008-02-13,0.233474,
2008-05-21,0.233474,
2008-08-14,0.233474,
2008-11-13,0.233474,
2009-02-11,0.233474,
2009-05-14,0.023347,
2009-08-13,0.023347,
2009-11-12,0.023347,
2010-02-11,0.023347,
2010-05-13,0.116737,
2010-08-12,0.116737,
2010-11-12,0.116737,
2011-02-11,0.175572,
2011-05-13,0.245614,
2011-08-11,0.245614,
2011-11-14,0.245614,
2012-02-13,0.245614,
2012-05-22,0.245614,
2012-08-13,0.245614,
2012-11-13,0.280169,
2013-02-13,0.280169,
2013-05-22,0.280169,
2013-08-13,0.280169,
2013-11-13,0.326863,
2014-02-12,0.326863,
2014-05-21,0.326863,
2014-07-02,,1.014
2014-08-13,0.331439,
2014-11-13,0.378788,
2015-02-11,0.378788,
2015-05-21,0.378788,
2015-08-12,0.378788,
2015-11-12,0.416667,
2016-02-11,0.416667,
2016-05-25,0.416667,
2016-08-11,0.416667,
2016-11-10,0.438447,
2017-02-13,0.438447,
2017-05-24,0.438447,
2017-08-11,0.438447,
2017-11-14,0.449811,
2018-02-20,0.449811,
2018-05-24,0.449811,
2018-08-14,0.449811,
2018-11-14,0.473485,
2019-02-20,0.473485,
2019-05-24,0.473485,
2019-08-14,0.473485,
2019-11-14,0.485795,
2020-02-20,0.485795,
2020-05-26,0.485795,
2020-08-13,0.485795,
2020-11-13,0.485795,
2021-02-17,0.485795,
2021-05-26,0.485795,
2021-08-13,0.485795,
2021-10-01,,1.056
2021-11-12,0.463,
2022-02-17,0.463,
2022-05-26,0.463,
2022-08-12,0.463,
2022-11-14,0.463,
2023-02-16,0.463,
2023-05-25,0.463,
2023-08-14,0.463,
2023-11-14,0.463,
2024-02-21,0.463,
2024-05-23,0.463,
2024-08-15,0.463,
2024-11-15,0.463,
2025-02-24,0.463,
2025-05-23,0.463,
2025-08-15,0.463,
2025-11-14,0.463,
2026-02-23,0.463,
2026-05-22,0.463,
2026-08-14,0.463,
