,ret
2003-06-30,0.0
2003-07-31,0.0
2003-08-31,0.0
2003-09-30,0.0
2003-10-31,0.0
2003-11-30,0.0
2003-12-31,0.0
2004-01-31,0.0
2004-02-29,0.0
2004-03-31,0.0
2004-04-30,0.0
2004-05-31,0.0
2004-06-30,0.008983125894926614
2004-07-31,0.005842955926238553
2004-08-31,-0.0066168219967158715
2004-09-30,-0.0010584184650934032
2004-10-31,-0.016631182414905722
2004-11-30,0.016685593636245437
2004-12-31,0.016746618666360333
2005-01-31,-0.028933087714235407
2005-02-28,0.007142435692302449
2005-03-31,-0.024535846608742785
2005-04-30,0.015264840834322023
2005-05-31,-0.04043192193718128
2005-06-30,0.03990789960716573
2005-07-31,-0.00234758327130981
2005-08-31,0.0025473194682245886
2005-09-30,0.009132209211884953
2005-10-31,-0.0234140472885216
2005-11-30,0.026989394278356765
2005-12-31,0.008086923349479932
2006-01-31,0.01392797381345158
2006-02-28,-0.0070385639960453125
2006-03-31,-0.012404739073411518
2006-04-30,-0.01331720753683217
2006-05-31,-0.05937543245209245
2006-06-30,0.0075394183737711555
2006-07-31,-0.014318903331359836
2006-08-31,0.019302641015652627
2006-09-30,0.0037092058887058217
2006-10-31,-0.005660181437290432
2006-11-30,0.02504560150256497
2006-12-31,-0.011420720356832982
2007-01-31,0.005491719641674696
2007-02-28,0.008566043183669872
2007-03-31,-0.0014235096397795495
2007-04-30,0.013967228636461663
2007-05-31,-0.021024394924520216
2007-06-30,0.02573895222412965
2007-07-31,-0.025923222766859273
2007-08-31,-0.0507510911979208
2007-09-30,0.04408445728328205
2007-10-31,0.011652962430811788
2007-11-30,-0.0459641461009637
2007-12-31,0.01716829169580382
2008-01-31,0.016756999765882054
2008-02-29,0.021069883286438395
2008-03-31,0.005628515666735007
2008-04-30,-0.03245441025844477
2008-05-31,-0.025926743400861905
2008-06-30,0.01811247404040052
2008-07-31,0.031728767768011264
2008-08-31,-0.0017833689655630085
2008-09-30,-0.03663327043058636
2008-10-31,-0.004604344355518614
2008-11-30,0.010971062626154805
2008-12-31,0.009123447114607388
2009-01-31,-0.0601032723907624
2009-02-28,-0.0022537007563833873
2009-03-31,-0.019065810476527452
2009-04-30,0.005578206528323029
2009-05-31,-0.017013671218010513
2009-06-30,0.028090628716998484
2009-07-31,-0.04461770982053919
2009-08-31,0.006928942682313044
2009-09-30,0.02580166350484868
2009-10-31,0.0009837219321249934
2009-11-30,0.00045745920773536137
2009-12-31,0.006143323191598052
2010-01-31,-0.012782675599684658
2010-02-28,-0.004782051007237317
2010-03-31,0.02920334207947399
2010-04-30,0.014025972946504385
2010-05-31,-0.026257704089626237
2010-06-30,0.003054922489721619
2010-07-31,-0.024513669294278034
2010-08-31,-0.00034200882191289883
2010-09-30,-0.004251926760555335
2010-10-31,-0.00015427469444714587
2010-11-30,0.02760097838296893
2010-12-31,0.003514107689973275
2011-01-31,-0.014594809644803017
2011-02-28,-0.004831918605971382
2011-03-31,0.012018751020916811
2011-04-30,0.01243457639559987
2011-05-31,-0.009715474839659857
2011-06-30,-0.008724686746331454
2011-07-31,-0.025003086501725648
2011-08-31,-0.012172630292786799
2011-09-30,-0.03544311826820928
2011-10-31,0.01402670236009329
2011-11-30,-0.011578052472000536
2011-12-31,-0.03515456708639207
2012-01-31,0.030115144856189956
2012-02-29,0.017818044456775168
2012-03-31,-0.0004982378000100568
2012-04-30,-0.0031852859456724795
2012-05-31,-0.04759947760918734
2012-06-30,0.031854179347162746
2012-07-31,0.009051771172962427
2012-08-31,-0.006300086809788556
2012-09-30,0.013686696304740408
2012-10-31,0.001407513039636187
2012-11-30,0.023380729927263286
2012-12-31,0.003731427287707324
2013-01-31,0.01885309260569929
2013-02-28,-0.0028361571517412473
2013-03-31,-0.010238004001617874
2013-04-30,0.020835321055370903
2013-05-31,0.0062749797820893915
2013-06-30,0.002523308892615563
2013-07-31,0.012554328904866746
2013-08-31,-0.008864732711807197
2013-09-30,0.0033151523965646427
2013-10-31,0.008815193024134953
2013-11-30,0.013852378246602529
2013-12-31,0.007550421223892134
2014-01-31,-0.034048602119551026
2014-02-28,0.005995945745843919
2014-03-31,0.00696085628026614
2014-04-30,0.005627994750041857
2014-05-31,0.0036016758497628
2014-06-30,-0.014143679835000677
2014-07-31,0.0026049371567701584
2014-08-31,-0.01300206383937089
2014-09-30,-0.005406806787399055
2014-10-31,0.0092464053423414
2014-11-30,0.01796967701185007
2014-12-31,0.0023528021477117857
2015-01-31,-0.024500864737572993
2015-02-28,-0.0024285961697592447
2015-03-31,0.0012515253460436157
2015-04-30,-0.031210707937787283
2015-05-31,-0.027857321017515924
2015-06-30,-0.013466846612870573
2015-07-31,-0.005308500497604173
2015-08-31,-0.025165510284376635
2015-09-30,-0.02281679141258646
2015-10-31,0.014966041806112964
2015-11-30,0.013083644825150969
2015-12-31,-0.040044810086763534
2016-01-31,0.003361825550989111
2016-02-29,0.016103214057691558
2016-03-31,0.016378963976478374
2016-04-30,0.0054131668898767665
2016-05-31,-0.032778278614512074
2016-06-30,0.05317935600693742
2016-07-31,0.017748909336538582
2016-08-31,-0.013388038282432485
2016-09-30,0.018256453433789444
2016-10-31,0.0255656218231448
2016-11-30,-0.03287422017050537
2016-12-31,-0.005348126661644046
2017-01-31,0.005586775900214766
2017-02-28,0.02599252406068034
2017-03-31,-0.000315674484744918
2017-04-30,-0.026102417841301007
2017-05-31,-0.00868894178913697
2017-06-30,0.0012051839331732673
2017-07-31,-0.004211212808810793
2017-08-31,0.01933822009827357
2017-09-30,-0.03215371836070638
2017-10-31,-0.022758438282498704
2017-11-30,-0.0004974061612597796
2017-12-31,0.00365788638809968
2018-01-31,-0.0021100259745374
2018-02-28,0.017839079251771424
2018-03-31,0.0015957344128651933
2018-04-30,0.0041276507390767166
2018-05-31,-0.04194265600609139
2018-06-30,0.0012819958872225205
2018-07-31,-0.010860245041269173
2018-08-31,-0.0999210667507524
2018-09-30,0.01644014913709477
2018-10-31,0.013243740245757907
2018-11-30,0.025225462769581687
2018-12-31,-0.019407821399393437
2019-01-31,0.00830933545964324
2019-02-28,0.012122134787434917
2019-03-31,0.004878411468948216
2019-04-30,-0.008379582730308097
2019-05-31,-0.003269341606202749
2019-06-30,-0.00013638986000992417
2019-07-31,0.03755649025318158
2019-08-31,-0.01835676583209888
2019-09-30,0.024729914810724507
2019-10-31,-0.008814101010936002
2019-11-30,0.0035826341102470002
2019-12-31,-0.004151782233117926
2020-01-31,-0.010338584397316494
2020-02-29,-0.007644773142909854
2020-03-31,-0.04414539857202616
2020-04-30,0.0031350537664979355
2020-05-31,0.026959431696089643
2020-06-30,-0.0019245816696300724
2020-07-31,-0.022766101942752033
2020-08-31,-0.014374472534352659
2020-09-30,-0.025443918005601026
2020-10-31,0.0003318162464791257
2020-11-30,0.023961900111909244
2020-12-31,0.015574565875874464
2021-01-31,0.011403893147419103
2021-02-28,-0.0011231293189408933
2021-03-31,-0.00923420830711787
2021-04-30,-0.008300035726665506
2021-05-31,-0.0034225342882206944
2021-06-30,0.0074274854205304015
2021-07-31,0.005378329184306492
2021-08-31,0.00872827990004354
2021-09-30,-0.00719005568139729
2021-10-31,-0.018871509094000337
2021-11-30,-0.1095150976875415
2021-12-31,-0.010928703238787939
2022-01-31,0.02724566054179926
2022-02-28,-0.00878132870202445
2022-03-31,0.010844201080899065
2022-04-30,0.005056350869923651
2022-05-31,-0.025154042893262292
2022-06-30,0.014583656652806313
2022-07-31,-0.022973771788242323
2022-08-31,0.02089291937905552
2022-09-30,-0.015130595931672224
2022-10-31,0.01768958076531519
2022-11-30,-0.02692301538183739
2022-12-31,-0.008603923569363946
2023-01-31,0.006333963841683786
2023-02-28,0.029564341911420017
2023-03-31,-0.007490998138430886
2023-04-30,0.0025762926493516783
2023-05-31,0.005582672534511238
2023-06-30,-0.031836781955920386
2023-07-31,-0.010573690681140011
2023-08-31,0.020697310211334436
2023-09-30,-0.014624762728278607
2023-10-31,0.010571452597349625
2023-11-30,-0.008027364854131455
2023-12-31,-0.021405501162141696
2024-01-31,0.019080489195914492
2024-02-29,0.00429894624220922
