month_end,n,k,longs,shorts,value_EUR,value_GBP,value_JPY,value_CHF,value_AUD,value_CAD,value_SEK,value_NOK,value_ZAR,value_NZD,value_MXN,value_TRY,value_PLN,value_HUF
2013-02-28,14,4,"['TRY', 'GBP', 'PLN', 'EUR']","['AUD', 'CHF', 'NZD', 'JPY']",0.1123,0.1076,-0.0234,-0.1372,-0.1767,0.0081,-0.0016,-0.0041,0.0426,-0.0253,0.0508,0.0813,0.1115,0.0597
2013-03-29,14,4,"['TRY', 'GBP', 'PLN', 'EUR']","['AUD', 'CHF', 'NZD', 'JPY']",0.1123,0.1076,-0.0234,-0.1372,-0.1767,0.0081,-0.0016,-0.0041,0.0426,-0.0253,0.0508,0.0813,0.1115,0.0597
2013-04-30,14,4,"['HUF', 'GBP', 'EUR', 'PLN']","['AUD', 'ZAR', 'CHF', 'NZD']",0.1322,0.1235,0.071,-0.0865,-0.148,0.0215,-0.013,0.0194,-0.1033,-0.0258,0.0257,0.0006,0.1481,0.0971
2013-05-31,14,4,"['GBP', 'HUF', 'EUR', 'PLN']","['AUD', 'CHF', 'ZAR', 'NZD']",0.1381,0.0945,0.0738,-0.1014,-0.1503,0.0044,0.0082,0.0201,-0.0961,-0.0694,0.0152,-0.0519,0.1656,0.1047
2013-06-28,14,4,"['GBP', 'HUF', 'EUR', 'PLN']","['AUD', 'CHF', 'ZAR', 'NZD']",0.1381,0.0945,0.0738,-0.1014,-0.1503,0.0044,0.0082,0.0201,-0.0961,-0.0694,0.0152,-0.0519,0.1656,0.1047
2013-07-31,14,4,"['GBP', 'EUR', 'HUF', 'PLN']","['CHF', 'NZD', 'AUD', 'ZAR']",0.111,0.0887,0.0303,-0.1208,-0.0202,0.0156,0.0206,0.0221,0.0029,-0.0486,0.085,0.0577,0.2027,0.1254
2013-08-30,14,4,"['GBP', 'EUR', 'HUF', 'PLN']","['CHF', 'NZD', 'AUD', 'ZAR']",0.111,0.0887,0.0303,-0.1208,-0.0202,0.0156,0.0206,0.0221,0.0029,-0.0486,0.085,0.0577,0.2027,0.1254
2013-09-30,14,4,"['MXN', 'HUF', 'TRY', 'PLN']","['CHF', 'NZD', 'AUD', 'CAD']",0.0794,0.0752,0.0238,-0.1504,-0.0392,-0.004,0.0015,0.0377,0.0673,-0.1035,0.1176,0.1534,0.1951,0.1478
2013-10-31,14,4,"['MXN', 'HUF', 'TRY', 'PLN']","['NZD', 'CHF', 'AUD', 'SEK']",0.067,0.0405,0.0842,-0.1402,-0.1287,-0.0011,-0.0159,0.0287,0.039,-0.1518,0.0992,0.1645,0.176,0.1246
2013-11-29,14,4,"['MXN', 'HUF', 'TRY', 'PLN']","['NZD', 'CHF', 'AUD', 'SEK']",0.067,0.0405,0.0842,-0.1402,-0.1287,-0.0011,-0.0159,0.0287,0.039,-0.1518,0.0992,0.1645,0.176,0.1246
2013-12-31,14,4,"['EUR', 'TRY', 'PLN', 'JPY']","['AUD', 'NZD', 'CHF', 'CAD']",0.0341,-0.0344,0.2306,-0.1112,-0.3324,-0.0936,-0.0665,-0.0376,-0.0875,-0.2776,-0.0491,0.054,0.0719,0.0193
2014-01-31,14,4,"['HUF', 'EUR', 'TRY', 'JPY']","['NZD', 'AUD', 'CHF', 'SEK']",0.0675,-0.1118,0.2956,-0.1151,-0.2782,-0.0941,-0.1136,-0.05,-0.0731,-0.3148,-0.0799,0.0823,0.0194,0.0503
2014-02-28,14,4,"['HUF', 'EUR', 'TRY', 'JPY']","['NZD', 'AUD', 'GBP', 'SEK']",0.0718,-0.15,0.3011,-0.0826,-0.2509,-0.0638,-0.12,-0.0342,-0.0141,-0.3496,-0.1075,0.1134,-0.0322,0.0083
2014-03-31,14,4,"['NOK', 'EUR', 'TRY', 'JPY']","['NZD', 'AUD', 'SEK', 'MXN']",0.0646,-0.1177,0.2821,-0.0966,-0.2904,-0.0592,-0.1473,0.0099,0.0082,-0.4034,-0.1468,0.0949,-0.1311,-0.0213
2014-04-30,14,4,"['NOK', 'TRY', 'EUR', 'JPY']","['NZD', 'AUD', 'SEK', 'MXN']",0.0687,-0.14,0.2429,-0.1118,-0.2667,-0.0675,-0.1647,0.0014,-0.0013,-0.396,-0.1537,0.0685,-0.1067,-0.0284
2014-05-30,14,4,"['NOK', 'TRY', 'EUR', 'JPY']","['NZD', 'AUD', 'SEK', 'MXN']",0.0687,-0.14,0.2429,-0.1118,-0.2667,-0.0675,-0.1647,0.0014,-0.0013,-0.396,-0.1537,0.0685,-0.1067,-0.0284
2014-06-30,14,4,"['TRY', 'EUR', 'ZAR', 'JPY']","['NZD', 'AUD', 'GBP', 'CHF']",0.0776,-0.1067,0.1989,-0.0989,-0.1678,-0.0117,-0.0861,-0.013,0.0987,-0.302,-0.0717,0.0483,-0.0461,0.0478
2014-07-31,14,4,"['HUF', 'EUR', 'ZAR', 'JPY']","['NZD', 'AUD', 'SEK', 'MXN']",0.0959,-0.0708,0.1921,-0.0891,-0.1345,0.0003,-0.0988,-0.0012,0.1394,-0.2493,-0.09,0.042,-0.0702,0.0649
2014-08-29,14,4,"['HUF', 'EUR', 'ZAR', 'JPY']","['NZD', 'AUD', 'SEK', 'MXN']",0.0959,-0.0708,0.1921,-0.0891,-0.1345,0.0003,-0.0988,-0.0012,0.1394,-0.2493,-0.09,0.042,-0.0702,0.0649
2014-09-30,14,4,"['EUR', 'ZAR', 'HUF', 'JPY']","['NZD', 'AUD', 'CHF', 'GBP']",0.105,-0.076,0.2025,-0.0943,-0.0962,0.0293,-0.0178,0.0198,0.1286,-0.1702,-0.0631,0.0622,0.0389,0.1326
2014-10-31,14,4,"['EUR', 'HUF', 'ZAR', 'JPY']","['NZD', 'MXN', 'GBP', 'CHF']",0.125,-0.1003,0.2488,-0.0734,-0.0587,0.0322,0.0017,0.036,0.1838,-0.1185,-0.1012,0.0527,0.0457,0.1368
2014-11-28,14,4,"['EUR', 'HUF', 'ZAR', 'JPY']","['NZD', 'MXN', 'GBP', 'CHF']",0.125,-0.1003,0.2488,-0.0734,-0.0587,0.0322,0.0017,0.036,0.1838,-0.1185,-0.1012,0.0527,0.0457,0.1368
2014-12-31,14,4,"['HUF', 'EUR', 'ZAR', 'JPY']","['NZD', 'GBP', 'MXN', 'CHF']",0.1384,-0.0956,0.2988,-0.0603,0.0141,0.0628,-0.0041,0.0946,0.1535,-0.1001,-0.0821,0.0221,0.0562,0.1302
2015-01-30,14,4,"['HUF', 'EUR', 'ZAR', 'JPY']","['NZD', 'GBP', 'MXN', 'CHF']",0.1384,-0.0956,0.2988,-0.0603,0.0141,0.0628,-0.0041,0.0946,0.1535,-0.1001,-0.0821,0.0221,0.0562,0.1302
2015-02-27,14,4,"['HUF', 'NOK', 'ZAR', 'JPY']","['NZD', 'GBP', 'CHF', 'MXN']",0.1247,-0.1085,0.3025,-0.0638,0.0371,0.0792,-0.0054,0.1383,0.1821,-0.1213,-0.0058,0.0421,0.0555,0.1308
2015-03-31,14,4,"['NOK', 'CAD', 'ZAR', 'JPY']","['CHF', 'GBP', 'NZD', 'MXN']",0.1306,-0.1392,0.2883,-0.1643,0.0693,0.1414,0.0483,0.1395,0.1645,-0.1181,0.0212,0.1005,0.0828,0.1328
2015-04-30,14,4,"['NOK', 'CAD', 'ZAR', 'JPY']","['GBP', 'CHF', 'NZD', 'SEK']",0.1477,-0.1818,0.284,-0.1368,0.0881,0.1619,0.0555,0.1601,0.2051,-0.1333,0.0631,0.1096,0.1115,0.1497
2015-05-29,14,4,"['NOK', 'CAD', 'ZAR', 'JPY']","['GBP', 'CHF', 'NZD', 'SEK']",0.1477,-0.1818,0.284,-0.1368,0.0881,0.1619,0.0555,0.1601,0.2051,-0.1333,0.0631,0.1096,0.1115,0.1497
2015-06-30,14,4,"['CAD', 'TRY', 'ZAR', 'JPY']","['CHF', 'GBP', 'NZD', 'SEK']",0.0956,-0.1647,0.2897,-0.1683,0.0509,0.1358,0.0417,0.1165,0.2041,-0.0917,0.0732,0.1668,0.0427,0.103
2015-07-31,14,4,"['CAD', 'TRY', 'ZAR', 'JPY']","['CHF', 'GBP', 'NZD', 'SEK']",0.0687,-0.1448,0.3214,-0.1515,0.0574,0.1513,0.0353,0.1333,0.2294,-0.0402,0.0869,0.1817,0.0405,0.0937
2015-08-31,14,4,"['TRY', 'CAD', 'ZAR', 'JPY']","['GBP', 'CHF', 'NZD', 'PLN']",0.0979,-0.1561,0.3262,-0.1015,0.0946,0.1717,0.0654,0.1457,0.2202,0.0077,0.094,0.1588,0.0557,0.0971
2015-09-30,14,4,"['CAD', 'TRY', 'ZAR', 'JPY']","['GBP', 'CHF', 'NZD', 'SEK']",0.0712,-0.1437,0.3249,-0.0846,0.1123,0.1817,0.0711,0.1611,0.2577,0.0045,0.119,0.206,0.0712,0.0904
2015-10-30,14,4,"['CAD', 'TRY', 'ZAR', 'JPY']","['GBP', 'CHF', 'NZD', 'SEK']",0.0712,-0.1437,0.3249,-0.0846,0.1123,0.1817,0.0711,0.1611,0.2577,0.0045,0.119,0.206,0.0712,0.0904
2015-11-30,14,4,"['CAD', 'TRY', 'ZAR', 'JPY']","['GBP', 'CHF', 'NZD', 'SEK']",0.0937,-0.1693,0.3127,-0.061,0.16,0.183,0.0849,0.1597,0.2958,0.0068,0.1255,0.2351,0.1115,0.1266
2015-12-31,14,4,"['TRY', 'CAD', 'ZAR', 'JPY']","['GBP', 'CHF', 'NZD', 'SEK']",0.1115,-0.1708,0.3124,-0.053,0.1611,0.1942,0.0865,0.1564,0.3111,0.0452,0.1309,0.1885,0.1165,0.129
2016-01-29,14,4,"['TRY', 'CAD', 'ZAR', 'JPY']","['GBP', 'CHF', 'NZD', 'SEK']",0.1115,-0.1708,0.3124,-0.053,0.1611,0.1942,0.0865,0.1564,0.3111,0.0452,0.1309,0.1885,0.1165,0.129
2016-02-29,14,4,"['MXN', 'CAD', 'JPY', 'ZAR']","['GBP', 'CHF', 'NZD', 'EUR']",0.0642,-0.1098,0.2647,-0.0258,0.1785,0.2512,0.0895,0.1857,0.3964,0.0247,0.1988,0.1307,0.1473,0.1166
2016-03-31,14,4,"['MXN', 'CAD', 'JPY', 'ZAR']","['GBP', 'CHF', 'NZD', 'EUR']",0.0652,-0.0717,0.2427,-0.0337,0.1837,0.2324,0.116,0.1774,0.3468,0.0069,0.2197,0.101,0.1383,0.1216
2016-04-29,14,4,"['MXN', 'CAD', 'JPY', 'ZAR']","['GBP', 'CHF', 'NZD', 'EUR']",0.0652,-0.0717,0.2427,-0.0337,0.1837,0.2324,0.116,0.1774,0.3468,0.0069,0.2197,0.101,0.1383,0.1216
2016-05-31,14,4,"['JPY', 'CAD', 'MXN', 'ZAR']","['GBP', 'CHF', 'NZD', 'SEK']",0.0962,-0.0671,0.1962,-0.026,0.1649,0.1996,0.0952,0.1738,0.3355,0.0065,0.2012,0.0959,0.1294,0.1603
2016-06-30,14,4,"['AUD', 'JPY', 'MXN', 'ZAR']","['GBP', 'CHF', 'NZD', 'EUR']",0.0799,-0.0889,0.2028,0.0148,0.2017,0.1944,0.1019,0.1575,0.3519,0.0152,0.2273,0.1114,0.155,0.1581
2016-07-29,14,4,"['AUD', 'JPY', 'MXN', 'ZAR']","['GBP', 'CHF', 'NZD', 'EUR']",0.0799,-0.0889,0.2028,0.0148,0.2017,0.1944,0.1019,0.1575,0.3519,0.0152,0.2273,0.1114,0.155,0.1581
2016-08-31,14,4,"['JPY', 'CAD', 'MXN', 'ZAR']","['GBP', 'NZD', 'TRY', 'CHF']",0.0786,-0.0118,0.1746,0.0558,0.1739,0.2007,0.0991,0.1549,0.3051,0.0214,0.2407,0.0263,0.138,0.1542
2016-09-30,14,4,"['JPY', 'CAD', 'MXN', 'ZAR']","['TRY', 'NZD', 'GBP', 'EUR']",0.0783,0.0157,0.1809,0.0993,0.1431,0.1819,0.0984,0.1477,0.2474,0.0062,0.201,-0.013,0.091,0.131
2016-10-31,14,4,"['CAD', 'MXN', 'JPY', 'ZAR']","['NZD', 'TRY', 'GBP', 'CHF']",0.0712,0.0108,0.2017,0.0269,0.1378,0.1804,0.1063,0.1402,0.2319,-0.0205,0.1848,0.0028,0.041,0.0779
2016-11-30,14,4,"['MXN', 'CAD', 'ZAR', 'JPY']","['NZD', 'CHF', 'TRY', 'HUF']",0.0782,0.0642,0.2127,0.0026,0.1195,0.1748,0.1215,0.1149,0.1786,-0.0347,0.1467,0.0293,0.0398,0.0381
2016-12-30,14,4,"['MXN', 'CAD', 'ZAR', 'JPY']","['NZD', 'CHF', 'TRY', 'HUF']",0.0782,0.0642,0.2127,0.0026,0.1195,0.1748,0.1215,0.1149,0.1786,-0.0347,0.1467,0.0293,0.0398,0.0381
2017-01-31,14,4,"['ZAR', 'CAD', 'MXN', 'JPY']","['NZD', 'CHF', 'HUF', 'GBP']",0.0732,0.0315,0.2701,-0.0144,0.1318,0.171,0.1248,0.1138,0.1364,-0.0744,0.1929,0.1214,0.0376,0.0276
2017-02-28,14,4,"['CAD', 'TRY', 'MXN', 'JPY']","['NZD', 'CHF', 'HUF', 'PLN']",0.0491,0.0474,0.2754,-0.0232,0.1422,0.1668,0.1096,0.1071,0.139,-0.0491,0.2375,0.1898,0.0363,0.0116
2017-03-31,14,4,"['CAD', 'TRY', 'MXN', 'JPY']","['NZD', 'CHF', 'GBP', 'EUR']",0.0607,0.0384,0.2461,-0.0194,0.1404,0.1726,0.1133,0.1194,0.1433,-0.0242,0.231,0.1933,0.0713,0.0721
2017-04-28,14,4,"['CAD', 'TRY', 'MXN', 'JPY']","['NZD', 'CHF', 'GBP', 'EUR']",0.0607,0.0384,0.2461,-0.0194,0.1404,0.1726,0.1133,0.1194,0.1433,-0.0242,0.231,0.1933,0.0713,0.0721
2017-05-31,14,4,"['ZAR', 'TRY', 'CAD', 'JPY']","['CHF', 'NZD', 'GBP', 'EUR']",0.0609,0.0488,0.2027,-0.0114,0.13,0.2026,0.1151,0.1406,0.1568,0.0052,0.1425,0.1805,0.0614,0.0779
2017-06-30,14,4,"['NOK', 'TRY', 'CAD', 'JPY']","['NZD', 'CHF', 'PLN', 'EUR']",0.0312,0.0534,0.2443,-0.0172,0.1272,0.2081,0.0972,0.1441,0.13,-0.0286,0.1136,0.1794,0.0144,0.0619
2017-07-31,14,4,"['NOK', 'TRY', 'CAD', 'JPY']","['NZD', 'CHF', 'PLN', 'EUR']",0.0169,0.0638,0.2523,-0.0297,0.1351,0.1841,0.1055,0.1398,0.1058,-0.0404,0.0759,0.1807,0.0155,0.0541
2017-08-31,14,4,"['ZAR', 'CAD', 'TRY', 'JPY']","['CHF', 'NZD', 'EUR', 'PLN']",-0.0198,0.076,0.2688,-0.0356,0.1458,0.1606,0.1007,0.1181,0.1463,-0.0301,0.1049,0.2091,0.0289,0.0572
2017-09-29,14,4,"['ZAR', 'CAD', 'TRY', 'JPY']","['CHF', 'NZD', 'EUR', 'PLN']",-0.0198,0.076,0.2688,-0.0356,0.1458,0.1606,0.1007,0.1181,0.1463,-0.0301,0.1049,0.2091,0.0289,0.0572
2017-10-31,14,4,"['ZAR', 'CAD', 'TRY', 'JPY']","['EUR', 'CHF', 'NZD', 'PLN']",-0.0109,0.0759,0.2639,-0.0034,0.134,0.1606,0.1061,0.1256,0.1469,0.0079,0.1326,0.1881,0.0429,0.0723
2017-11-30,14,4,"['CAD', 'MXN', 'TRY', 'JPY']","['EUR', 'CHF', 'NZD', 'PLN']",-0.0011,0.0697,0.2605,0.0078,0.1328,0.1675,0.1033,0.1397,0.1354,0.0266,0.174,0.2187,0.0494,0.0851
2017-12-29,14,4,"['CAD', 'MXN', 'TRY', 'JPY']","['EUR', 'CHF', 'NZD', 'PLN']",-0.0011,0.0697,0.2605,0.0078,0.1328,0.1675,0.1033,0.1397,0.1354,0.0266,0.174,0.2187,0.0494,0.0851
2018-01-31,14,4,"['NOK', 'MXN', 'JPY', 'TRY']","['EUR', 'CHF', 'PLN', 'NZD']",0.0061,0.0585,0.2108,0.0218,0.1665,0.1743,0.1254,0.1871,0.1019,0.0519,0.1894,0.2477,0.0359,0.0811
2018-02-28,14,4,"['JPY', 'NOK', 'MXN', 'TRY']","['CHF', 'EUR', 'PLN', 'ZAR']",0.0116,0.0382,0.1573,0.0106,0.1562,0.1545,0.1233,0.1721,0.0376,0.044,0.2002,0.2602,0.0181,0.0513
2018-03-30,14,4,"['JPY', 'NOK', 'MXN', 'TRY']","['CHF', 'EUR', 'PLN', 'ZAR']",0.0116,0.0382,0.1573,0.0106,0.1562,0.1545,0.1233,0.1721,0.0376,0.044,0.2002,0.2602,0.0181,0.0513
2018-04-30,14,4,"['SEK', 'AUD', 'MXN', 'TRY']","['CHF', 'GBP', 'EUR', 'ZAR']",0.0002,-0.0024,0.0773,-0.0032,0.1832,0.1703,0.1739,0.1406,0.0015,0.0533,0.2111,0.2811,0.023,0.0236
2018-05-31,14,4,"['SEK', 'AUD', 'MXN', 'TRY']","['EUR', 'GBP', 'CHF', 'ZAR']",-0.0016,-0.0003,0.0617,0.0224,0.1922,0.1598,0.1791,0.1425,0.0239,0.0733,0.2249,0.3027,0.027,0.0361
2018-06-29,14,4,"['SEK', 'AUD', 'MXN', 'TRY']","['EUR', 'GBP', 'CHF', 'ZAR']",-0.0016,-0.0003,0.0617,0.0224,0.1922,0.1598,0.1791,0.1425,0.0239,0.0733,0.2249,0.3027,0.027,0.0361
2018-07-31,14,4,"['SEK', 'CAD', 'MXN', 'TRY']","['ZAR', 'CHF', 'EUR', 'GBP']",0.0271,0.0278,0.0695,0.0082,0.1152,0.1638,0.162,0.1183,-0.0136,0.0377,0.2411,0.3055,0.031,0.0869
2018-08-31,14,4,"['CAD', 'SEK', 'MXN', 'TRY']","['ZAR', 'CHF', 'EUR', 'GBP']",0.0119,0.0183,0.0494,0.0026,0.0946,0.1516,0.1574,0.0947,0.0019,0.0524,0.1938,0.3125,0.0367,0.0851
2018-09-28,14,4,"['CAD', 'SEK', 'MXN', 'TRY']","['ZAR', 'CHF', 'EUR', 'GBP']",0.0119,0.0183,0.0494,0.0026,0.0946,0.1516,0.1574,0.0947,0.0019,0.0524,0.1938,0.3125,0.0367,0.0851
2018-10-31,14,4,"['CAD', 'MXN', 'SEK', 'TRY']","['CHF', 'EUR', 'PLN', 'JPY']",0.0119,0.0492,0.0437,-0.022,0.1205,0.1493,0.1676,0.0949,0.0741,0.0899,0.1624,0.4026,0.0338,0.068
2018-11-30,14,4,"['AUD', 'SEK', 'MXN', 'TRY']","['CHF', 'EUR', 'ZAR', 'GBP']",0.0283,0.0453,0.0491,0.0032,0.1382,0.1363,0.1659,0.0792,0.0424,0.1025,0.1667,0.3399,0.0548,0.0828
2018-12-31,14,4,"['CAD', 'SEK', 'MXN', 'TRY']","['ZAR', 'CHF', 'JPY', 'EUR']",0.0389,0.0543,0.0335,0.003,0.1055,0.1403,0.1462,0.0843,-0.0109,0.0675,0.2088,0.2793,0.0545,0.0724
2019-01-31,14,4,"['SEK', 'CAD', 'MXN', 'TRY']","['ZAR', 'JPY', 'CHF', 'EUR']",0.0539,0.0835,-0.006,0.0068,0.0861,0.1404,0.1397,0.0843,-0.0149,0.0645,0.2053,0.2587,0.0602,0.0689
2019-02-28,14,4,"['CAD', 'SEK', 'MXN', 'TRY']","['ZAR', 'JPY', 'CHF', 'HUF']",0.0567,0.0853,-0.032,0.0034,0.0895,0.117,0.1513,0.0858,-0.0702,0.0885,0.1651,0.2258,0.0655,0.0566
2019-03-29,14,4,"['CAD', 'SEK', 'MXN', 'TRY']","['ZAR', 'JPY', 'CHF', 'HUF']",0.0567,0.0853,-0.032,0.0034,0.0895,0.117,0.1513,0.0858,-0.0702,0.0885,0.1651,0.2258,0.0655,0.0566
2019-04-30,14,4,"['AUD', 'MXN', 'SEK', 'TRY']","['ZAR', 'JPY', 'HUF', 'CHF']",0.0798,0.0639,0.0135,0.0265,0.1231,0.1055,0.1735,0.1024,-0.016,0.1043,0.1719,0.2423,0.0718,0.0172
2019-05-31,14,4,"['AUD', 'SEK', 'MXN', 'TRY']","['ZAR', 'CHF', 'JPY', 'HUF']",0.0736,0.077,0.0325,0.0284,0.1381,0.1149,0.1548,0.099,-0.0184,0.1207,0.1667,0.304,0.0643,0.0408
2019-06-28,14,4,"['AUD', 'SEK', 'MXN', 'TRY']","['ZAR', 'CHF', 'JPY', 'HUF']",0.0736,0.077,0.0325,0.0284,0.1381,0.1149,0.1548,0.099,-0.0184,0.1207,0.1667,0.304,0.0643,0.0408
2019-07-31,14,4,"['SEK', 'AUD', 'MXN', 'TRY']","['ZAR', 'CHF', 'JPY', 'HUF']",0.046,0.1167,0.0004,0.0003,0.1571,0.1207,0.152,0.101,-0.0002,0.1289,0.1812,0.3136,0.0531,0.0358
2019-08-30,14,4,"['SEK', 'AUD', 'MXN', 'TRY']","['ZAR', 'CHF', 'JPY', 'HUF']",0.046,0.1167,0.0004,0.0003,0.1571,0.1207,0.152,0.101,-0.0002,0.1289,0.1812,0.3136,0.0531,0.0358
2019-09-30,14,4,"['SEK', 'AUD', 'MXN', 'TRY']","['JPY', 'CHF', 'HUF', 'EUR']",0.0358,0.1406,-0.0372,-0.0232,0.1663,0.1057,0.1444,0.1163,0.0384,0.1235,0.1878,0.2673,0.0499,0.0195
2019-10-31,14,4,"['SEK', 'AUD', 'MXN', 'TRY']","['JPY', 'CHF', 'ZAR', 'EUR']",0.0302,0.117,-0.0595,-0.0231,0.1468,0.1063,0.1338,0.116,-0.0011,0.1153,0.1832,0.2617,0.047,0.0312
2019-11-29,14,4,"['SEK', 'AUD', 'MXN', 'TRY']","['JPY', 'CHF', 'ZAR', 'EUR']",0.0302,0.117,-0.0595,-0.0231,0.1468,0.1063,0.1338,0.116,-0.0011,0.1153,0.1832,0.2617,0.047,0.0312
2019-12-31,14,4,"['SEK', 'AUD', 'MXN', 'TRY']","['JPY', 'CHF', 'ZAR', 'PLN']",0.0346,0.08,-0.1066,-0.008,0.1321,0.096,0.1276,0.1023,0.022,0.1042,0.169,0.288,0.026,0.046
2020-01-31,14,4,"['AUD', 'SEK', 'MXN', 'TRY']","['JPY', 'ZAR', 'CHF', 'PLN']",0.0387,0.0763,-0.1139,-0.0145,0.0946,0.0813,0.1015,0.0515,-0.0214,0.0866,0.1181,0.2934,0.0162,0.0203
2020-02-28,14,4,"['AUD', 'SEK', 'MXN', 'TRY']","['JPY', 'ZAR', 'CHF', 'PLN']",0.0387,0.0763,-0.1139,-0.0145,0.0946,0.0813,0.1015,0.0515,-0.0214,0.0866,0.1181,0.2934,0.0162,0.0203
2020-03-31,14,4,"['AUD', 'SEK', 'GBP', 'TRY']","['JPY', 'EUR', 'PLN', 'CAD']",-0.0018,0.0996,-0.0783,0.0552,0.0901,0.0271,0.0911,0.0825,0.0296,0.0901,0.0849,0.2996,-0.001,0.035
2020-04-30,14,4,"['NOK', 'AUD', 'MXN', 'TRY']","['JPY', 'EUR', 'PLN', 'CHF']",-0.0662,0.1365,-0.1265,0.0088,0.1528,0.0684,0.1057,0.1382,0.1022,0.1338,0.2132,0.3032,0.0039,0.0328
2020-05-29,14,4,"['NOK', 'AUD', 'MXN', 'TRY']","['JPY', 'EUR', 'PLN', 'CHF']",-0.0662,0.1365,-0.1265,0.0088,0.1528,0.0684,0.1057,0.1382,0.1022,0.1338,0.2132,0.3032,0.0039,0.0328
2020-06-30,14,4,"['NOK', 'ZAR', 'MXN', 'TRY']","['JPY', 'EUR', 'CHF', 'PLN']",-0.0613,0.1338,-0.161,0.0314,0.1221,0.0878,0.0725,0.1429,0.1718,0.103,0.2245,0.3188,0.0358,0.0445
2020-07-31,14,4,"['ZAR', 'GBP', 'MXN', 'TRY']","['JPY', 'EUR', 'PLN', 'HUF']",-0.0615,0.1476,-0.1596,0.0398,0.0695,0.0528,0.0617,0.0888,0.1164,0.0271,0.1816,0.3011,-0.007,0.0179
2020-08-31,14,4,"['ZAR', 'GBP', 'MXN', 'TRY']","['JPY', 'EUR', 'NZD', 'PLN']",-0.0795,0.1573,-0.1441,0.0233,0.0246,0.0259,0.0315,0.0528,0.107,-0.0197,0.17,0.3232,-0.0088,0.0127
2020-09-30,14,4,"['ZAR', 'MXN', 'GBP', 'TRY']","['JPY', 'EUR', 'PLN', 'NZD']",-0.0623,0.1527,-0.1175,0.0027,0.0042,0.0006,0.018,0.0269,0.1175,-0.0113,0.1433,0.3368,-0.0327,0.0021
2020-10-30,14,4,"['ZAR', 'MXN', 'GBP', 'TRY']","['JPY', 'EUR', 'PLN', 'NZD']",-0.0623,0.1527,-0.1175,0.0027,0.0042,0.0006,0.018,0.0269,0.1175,-0.0113,0.1433,0.3368,-0.0327,0.0021
2020-11-30,14,4,"['NOK', 'MXN', 'GBP', 'TRY']","['JPY', 'EUR', 'PLN', 'CHF']",-0.0504,0.14,-0.0794,-0.0008,0.0081,0.0077,0.0521,0.054,0.0346,0.0044,0.1129,0.3709,-0.0131,0.0428
2020-12-31,14,4,"['NOK', 'MXN', 'GBP', 'TRY']","['JPY', 'EUR', 'ZAR', 'PLN']",-0.0749,0.1513,-0.0857,-0.0035,0.0052,-0.0062,0.0296,0.0433,-0.0368,-0.026,0.0899,0.3984,-0.0332,0.0297
2021-01-29,14,4,"['NOK', 'MXN', 'GBP', 'TRY']","['JPY', 'EUR', 'ZAR', 'PLN']",-0.0749,0.1513,-0.0857,-0.0035,0.0052,-0.0062,0.0296,0.0433,-0.0368,-0.026,0.0899,0.3984,-0.0332,0.0297
2021-02-26,14,4,"['SEK', 'MXN', 'GBP', 'TRY']","['ZAR', 'EUR', 'JPY', 'CAD']",-0.065,0.1397,-0.0571,0.0035,0.0009,-0.0471,0.0341,0.0062,-0.127,-0.0129,0.0623,0.3729,-0.0428,0.0202
2021-03-31,14,4,"['SEK', 'HUF', 'GBP', 'TRY']","['ZAR', 'CAD', 'PLN', 'AUD']",-0.0338,0.073,0.0259,0.0195,-0.0435,-0.0588,0.0417,-0.0058,-0.1672,-0.0428,0.0046,0.3159,-0.053,0.0448
2021-04-30,14,4,"['JPY', 'MXN', 'SEK', 'TRY']","['ZAR', 'EUR', 'NZD', 'CAD']",-0.0423,0.0446,0.0486,0.0403,-0.0122,-0.0358,0.0578,-0.0074,-0.1541,-0.0413,0.0506,0.3567,-0.0217,0.0466
2021-05-31,14,4,"['CHF', 'SEK', 'JPY', 'TRY']","['ZAR', 'EUR', 'PLN', 'NZD']",-0.0424,0.0324,0.0802,0.0418,-0.0028,-0.0148,0.0667,-0.0041,-0.1481,-0.0347,0.0099,0.3938,-0.039,0.0353
2021-06-30,14,4,"['GBP', 'SEK', 'JPY', 'TRY']","['ZAR', 'PLN', 'NZD', 'CAD']",-0.0373,0.0453,0.1025,0.0229,-0.0412,-0.0426,0.0553,0.0097,-0.2132,-0.0444,-0.0237,0.397,-0.0727,0.0049
2021-07-30,14,4,"['GBP', 'SEK', 'JPY', 'TRY']","['ZAR', 'PLN', 'NZD', 'CAD']",-0.0373,0.0453,0.1025,0.0229,-0.0412,-0.0426,0.0553,0.0097,-0.2132,-0.0444,-0.0237,0.397,-0.0727,0.0049
2021-08-31,14,4,"['NOK', 'SEK', 'JPY', 'TRY']","['ZAR', 'PLN', 'MXN', 'GBP']",-0.0336,-0.0386,0.143,0.0335,0.0275,-0.0193,0.0472,0.0393,-0.1015,0.0104,-0.0548,0.3962,-0.0574,0.0144
2021-09-30,14,4,"['SEK', 'NOK', 'JPY', 'TRY']","['GBP', 'MXN', 'ZAR', 'PLN']",-0.0249,-0.0566,0.1575,0.0282,0.0465,-0.0169,0.0476,0.0511,-0.0478,0.0071,-0.0485,0.3735,-0.029,0.0124
