Date,Value
2006-06-01,129.31
2006-07-01,134.24
2006-08-01,135.8
2006-09-01,136.57
2006-10-01,139.09
2006-11-01,139.21
2006-12-01,139.99
2007-01-01,140.15
2007-02-01,139.28
2007-03-01,136.52
2007-04-01,136.64
2007-05-01,137.27
2007-06-01,137.06
2007-07-01,137.42
2007-08-01,135.01
2007-09-01,135.16
2007-10-01,136.98
2007-11-01,135.57
2007-12-01,137.15
2008-01-01,136.22
2008-02-01,137.82
2008-03-01,136.77
2008-04-01,139.18
2008-05-01,139.49
2008-06-01,140.65
2008-07-01,141.99
2008-08-01,146.73
2008-09-01,141.73
2008-10-01,123.31
2008-11-01,123.47
2008-12-01,120.94
2009-01-01,117.35
2009-02-01,112.56
2009-03-01,112.51
2009-04-01,121.82
2009-05-01,122.1
2009-06-01,119.62
2009-07-01,119.72
2009-08-01,122.35
2009-09-01,118.48
2009-10-01,119.73
2009-11-01,121.03
2009-12-01,124.49
2010-01-01,126.29
2010-02-01,126.43
2010-03-01,130.43
2010-04-01,133.43
2010-05-01,128.94
2010-06-01,129.6
2010-07-01,127.77
2010-08-01,127.92
2010-09-01,127.45
2010-10-01,130.13
2010-11-01,132.6
2010-12-01,132.96
2011-01-01,135.59
2011-02-01,135.59
2011-03-01,134.75
2011-04-01,136.46
2011-05-01,135.63
2011-06-01,133.86
2011-07-01,135.84
2011-08-01,129.36
2011-09-01,122.63
2011-10-01,120.11
2011-11-01,119.51
2011-12-01,120.73
2012-01-01,124.41
2012-02-01,129.68
2012-03-01,129.67
2012-04-01,125.68
2012-05-01,120.75
2012-06-01,119.33
2012-07-01,125.42
2012-08-01,126.42
2012-09-01,127.97
2012-10-01,129.07
2012-11-01,128.98
2012-12-01,131.36
2013-01-01,133.63
2013-02-01,133.73
2013-03-01,137.31
2013-04-01,141.29
2013-05-01,139.68
2013-06-01,132.13
2013-07-01,134.43
2013-08-01,132.42
2013-09-01,130.9
2013-10-01,131.8
2013-11-01,133.1
2013-12-01,134.48
2014-01-01,133.7
2014-02-01,132.77
2014-03-01,133.1
2014-04-01,133.48
2014-05-01,133.92
2014-06-01,133.54
2014-07-01,134.02
2014-08-01,133.52
2014-09-01,134.05
2014-10-01,133.34
2014-11-01,134.64
2014-12-01,128.32
2015-01-01,128.22
2015-02-01,126.68
2015-03-01,124.87
2015-04-01,123.85
2015-05-01,121.75
2015-06-01,120.4
2015-07-01,117.77
2015-08-01,113.96
2015-09-01,112.46
2015-10-01,114.5
2015-11-01,115.93
2015-12-01,113.89
2016-01-01,108.36
2016-02-01,105.71
2016-03-01,109.68
2016-04-01,109.09
2016-05-01,104.64
2016-06-01,101.41
2016-07-01,102.55
2016-08-01,102.78
2016-09-01,99.43
2016-10-01,101.86
2016-11-01,97.41
2016-12-01,96.47
2017-01-01,93.72
2017-02-01,98.47
2017-03-01,103.97
2017-04-01,106.56
2017-05-01,105.95
2017-06-01,109.46
2017-07-01,111.36
2017-08-01,111.17
2017-09-01,110.64
2017-10-01,106.06
2017-11-01,106.42
2017-12-01,105.74
2018-01-01,106.27
2018-02-01,107.55
2018-03-01,107.71
2018-04-01,108.56
2018-05-01,102.27
2018-06-01,99.1
2018-07-01,106.48
2018-08-01,108.12
2018-09-01,107.32
2018-10-01,107.32
2018-11-01,103.02
2018-12-01,104.73
2019-01-01,109.62
2019-02-01,109.23
2019-03-01,108.98
2019-04-01,110.03
2019-05-01,108.92
2019-06-01,107.73
2019-07-01,109.51
2019-08-01,106.19
2019-09-01,107.07
2019-10-01,108.6
2019-11-01,109.68
2019-12-01,111.18
2020-01-01,113.42
2020-02-01,114.13
2020-03-01,96.08
2020-04-01,88.35
2020-05-01,91.7
2020-06-01,95.91
2020-07-01,95.27
2020-08-01,95.79
2020-09-01,98.25
2020-10-01,100.31
2020-11-01,104.45
2020-12-01,106.35
2021-01-01,106.98
2021-02-01,105.41
2021-03-01,103.7
2021-04-01,107.13
2021-05-01,106.61
2021-06-01,106.48
2021-07-01,107.5
2021-08-01,107.03
2021-09-01,107.67
2021-10-01,105.93
2021-11-01,104.89
2021-12-01,105.05
2022-01-01,107.0
2022-02-01,107.34
2022-03-01,107.2
2022-04-01,110.54
2022-05-01,110.8
2022-06-01,110.99
2022-07-01,109.77
2022-08-01,112.7
2022-09-01,114.77
2022-10-01,115.86
2022-11-01,118.45
2022-12-01,116.74
2023-01-01,119.73
2023-02-01,122.62
2023-03-01,124.08
2023-04-01,125.37
2023-05-01,127.57
2023-06-01,131.0
2023-07-01,133.5
2023-08-01,134.06
2023-09-01,132.52
2023-10-01,127.69
2023-11-01,133.11
2023-12-01,134.69
2024-01-01,136.73
2024-02-01,136.52
2024-03-01,138.47
2024-04-01,139.15
2024-05-01,138.5
2024-06-01,128.17
2024-07-01,130.11
2024-08-01,121.91
2024-09-01,118.55
2024-10-01,119.3
2024-11-01,116.94
2024-12-01,118.26
2025-01-01,116.76
2025-02-01,116.75
2025-03-01,117.46
2025-04-01,117.29
2025-05-01,120.53
2025-06-01,122.39
2025-07-01,124.62
2025-08-01,124.63
2025-09-01,126.02
2025-10-01,127.5
2025-11-01,129.1
2025-12-01,131.56
2026-01-01,134.96
2026-02-01,138.0
2026-03-01,134.81
2026-04-01,136.31
2026-05-01,136.21
2026-06-01,136.36
2026-07-01,135.78
