Date,Value
1964-01-01,158.57
1964-02-01,158.12
1964-03-01,157.96
1964-04-01,159.05
1964-05-01,161.9
1964-06-01,161.3
1964-07-01,160.44
1964-08-01,161.58
1964-09-01,160.5
1964-10-01,159.69
1964-11-01,159.19
1964-12-01,160.57
1965-01-01,159.86
1965-02-01,159.76
1965-03-01,159.09
1965-04-01,161.88
1965-05-01,161.59
1965-06-01,160.61
1965-07-01,160.45
1965-08-01,161.91
1965-09-01,161.65
1965-10-01,161.44
1965-11-01,160.95
1965-12-01,161.84
1966-01-01,161.3
1966-02-01,160.78
1966-03-01,160.03
1966-04-01,160.57
1966-05-01,161.68
1966-06-01,161.21
1966-07-01,160.74
1966-08-01,162.2
1966-09-01,161.97
1966-10-01,161.53
1966-11-01,162.42
1966-12-01,161.94
1967-01-01,161.28
1967-02-01,159.44
1967-03-01,160.65
1967-04-01,160.27
1967-05-01,159.8
1967-06-01,160.78
1967-07-01,158.68
1967-08-01,158.07
1967-09-01,157.3
1967-10-01,159.14
1967-11-01,150.41
1967-12-01,139.38
1968-01-01,138.79
1968-02-01,138.49
1968-03-01,138.86
1968-04-01,139.94
1968-05-01,140.27
1968-06-01,140.03
1968-07-01,140.16
1968-08-01,139.97
1968-09-01,139.01
1968-10-01,139.94
1968-11-01,139.27
1968-12-01,140.12
1969-01-01,140.84
1969-02-01,140.78
1969-03-01,141.46
1969-04-01,142.13
1969-05-01,141.3
1969-06-01,142.7
1969-07-01,140.87
1969-08-01,141.15
1969-09-01,142.18
1969-10-01,141.07
1969-11-01,140.7
1969-12-01,141.23
1970-01-01,141.4
1970-02-01,141.1
1970-03-01,141.47
1970-04-01,142.79
1970-05-01,142.33
1970-06-01,142.72
1970-07-01,141.57
1970-08-01,142.07
1970-09-01,141.07
1970-10-01,142.7
1970-11-01,142.26
1970-12-01,142.89
1971-01-01,144.73
1971-02-01,144.69
1971-03-01,146.35
1971-04-01,147.73
1971-05-01,147.51
1971-06-01,147.95
1971-07-01,148.39
1971-08-01,148.82
1971-09-01,148.13
1971-10-01,147.61
1971-11-01,148.29
1971-12-01,148.25
1972-01-01,147.7
1972-02-01,148.33
1972-03-01,148.87
1972-04-01,149.16
1972-05-01,149.48
1972-06-01,147.36
1972-07-01,140.19
1972-08-01,141.9
1972-09-01,140.53
1972-10-01,139.55
1972-11-01,137.83
1972-12-01,137.66
1973-01-01,137.25
1973-02-01,135.24
1973-03-01,132.78
1973-04-01,135.78
1973-05-01,137.22
1973-06-01,134.34
1973-07-01,127.71
1973-08-01,127.18
1973-09-01,124.13
1973-10-01,125.7
1973-11-01,127.8
1973-12-01,127.21
1974-01-01,127.4
1974-02-01,127.98
1974-03-01,127.86
1974-04-01,131.5
1974-05-01,131.54
1974-06-01,132.46
1974-07-01,131.54
1974-08-01,130.46
1974-09-01,129.55
1974-10-01,130.34
1974-11-01,129.01
1974-12-01,128.64
1975-01-01,128.96
1975-02-01,129.76
1975-03-01,131.74
1975-04-01,133.88
1975-05-01,134.43
1975-06-01,133.64
1975-07-01,132.96
1975-08-01,133.03
1975-09-01,132.74
1975-10-01,131.24
1975-11-01,131.82
1975-12-01,132.05
1976-01-01,132.21
1976-02-01,132.91
1976-03-01,128.92
1976-04-01,124.56
1976-05-01,122.76
1976-06-01,120.38
1976-07-01,121.2
1976-08-01,122.14
1976-09-01,118.28
1976-10-01,113.0
1976-11-01,113.28
1976-12-01,115.93
1977-01-01,120.16
1977-02-01,119.83
1977-03-01,120.25
1977-04-01,121.28
1977-05-01,121.4
1977-06-01,122.01
1977-07-01,119.79
1977-08-01,121.6
1977-09-01,122.11
1977-10-01,121.92
1977-11-01,124.26
1977-12-01,124.09
1978-01-01,126.35
1978-02-01,126.3
1978-03-01,122.7
1978-04-01,119.19
1978-05-01,118.75
1978-06-01,118.97
1978-07-01,119.79
1978-08-01,120.19
1978-09-01,120.05
