Date,Value
2003-05-01,86.72
2003-06-01,87.67
2003-07-01,88.22
2003-08-01,87.38
2003-09-01,85.82
2003-10-01,84.25
2003-11-01,83.32
2003-12-01,83.02
2004-01-01,80.78
2004-02-01,79.79
2004-03-01,79.58
2004-04-01,80.1
2004-05-01,80.06
2004-06-01,80.52
2004-07-01,80.37
2004-08-01,80.07
2004-09-01,80.41
2004-10-01,79.73
2004-11-01,78.71
2004-12-01,78.48
2005-01-01,78.0
2005-02-01,78.02
2005-03-01,77.76
2005-04-01,77.94
2005-05-01,78.57
2005-06-01,78.16
2005-07-01,78.03
2005-08-01,77.9
2005-09-01,76.92
2005-10-01,76.82
2005-11-01,76.51
2005-12-01,77.47
2006-01-01,75.87
2006-02-01,75.13
2006-03-01,75.2
2006-04-01,76.46
2006-05-01,76.43
2006-06-01,77.34
2006-07-01,77.91
2006-08-01,78.21
2006-09-01,78.28
2006-10-01,79.51
2006-11-01,78.06
2006-12-01,78.47
2007-01-01,78.46
2007-02-01,77.94
2007-03-01,77.42
2007-04-01,78.83
2007-05-01,79.91
2007-06-01,76.96
2007-07-01,75.58
2007-08-01,76.79
2007-09-01,77.99
2007-10-01,77.86
2007-11-01,78.5
2007-12-01,79.31
2008-01-01,81.89
2008-02-01,84.14
2008-03-01,84.36
2008-04-01,84.48
2008-05-01,88.7
2008-06-01,88.69
2008-07-01,88.35
2008-08-01,86.78
2008-09-01,89.36
2008-10-01,90.48
2008-11-01,87.74
2008-12-01,87.09
2009-01-01,86.45
2009-02-01,83.87
2009-03-01,82.72
2009-04-01,81.58
2009-05-01,82.21
2009-06-01,84.23
2009-07-01,86.14
2009-08-01,86.84
2009-09-01,87.19
2009-10-01,87.12
2009-11-01,85.57
2009-12-01,85.92
2010-01-01,87.51
2010-02-01,87.65
2010-03-01,87.45
2010-04-01,88.58
2010-05-01,89.64
2010-06-01,89.49
2010-07-01,88.02
2010-08-01,88.94
2010-09-01,89.53
2010-10-01,89.79
2010-11-01,89.49
2010-12-01,91.62
2011-01-01,91.4
2011-02-01,88.57
2011-03-01,89.53
2011-04-01,91.52
2011-05-01,90.88
2011-06-01,92.46
2011-07-01,92.16
2011-08-01,89.09
2011-09-01,87.37
2011-10-01,88.39
2011-11-01,87.26
2011-12-01,87.19
2012-01-01,86.47
2012-02-01,86.28
2012-03-01,85.89
2012-04-01,86.76
2012-05-01,86.39
2012-06-01,85.94
2012-07-01,84.28
2012-08-01,83.79
2012-09-01,83.5
2012-10-01,84.77
2012-11-01,84.04
2012-12-01,85.94
2013-01-01,86.55
2013-02-01,87.3
2013-03-01,88.63
2013-04-01,90.32
2013-05-01,90.28
2013-06-01,91.06
2013-07-01,92.58
2013-08-01,92.95
2013-09-01,92.61
2013-10-01,92.48
2013-11-01,92.84
2013-12-01,93.36
2014-01-01,93.72
2014-02-01,92.54
2014-03-01,93.13
2014-04-01,92.8
2014-05-01,92.89
2014-06-01,93.7
2014-07-01,94.78
2014-08-01,93.37
2014-09-01,90.7
2014-10-01,89.61
2014-11-01,88.3
2014-12-01,87.37
2015-01-01,88.54
2015-02-01,89.57
2015-03-01,88.75
2015-04-01,90.11
2015-05-01,90.74
2015-06-01,92.09
2015-07-01,94.15
2015-08-01,93.32
2015-09-01,91.54
2015-10-01,92.21
2015-11-01,92.98
2015-12-01,93.27
2016-01-01,92.33
2016-02-01,91.86
2016-03-01,91.43
2016-04-01,92.58
2016-05-01,92.24
2016-06-01,91.42
2016-07-01,92.59
2016-08-01,93.03
2016-09-01,93.59
2016-10-01,93.25
2016-11-01,93.92
2016-12-01,95.36
2017-01-01,95.18
2017-02-01,96.46
2017-03-01,98.4
2017-04-01,97.79
2017-05-01,98.7
2017-06-01,98.86
2017-07-01,97.36
2017-08-01,94.91
2017-09-01,95.79
2017-10-01,97.57
2017-11-01,97.23
2017-12-01,96.9
2018-01-01,96.89
2018-02-01,93.69
2018-03-01,94.8
2018-04-01,93.46
2018-05-01,94.49
2018-06-01,95.0
2018-07-01,94.77
2018-08-01,95.67
2018-09-01,97.46
2018-10-01,96.0
2018-11-01,94.8
2018-12-01,93.22
2019-01-01,94.41
2019-02-01,95.54
2019-03-01,96.07
2019-04-01,96.9
2019-05-01,98.36
2019-06-01,97.04
2019-07-01,98.05
2019-08-01,100.2
2019-09-01,99.78
2019-10-01,99.65
2019-11-01,99.93
2019-12-01,99.6
2020-01-01,99.34
2020-02-01,101.09
2020-03-01,97.51
2020-04-01,99.98
2020-05-01,101.09
2020-06-01,100.55
2020-07-01,100.25
2020-08-01,99.75
2020-09-01,99.04
2020-10-01,100.09
2020-11-01,100.1
2020-12-01,101.23
2021-01-01,100.81
2021-02-01,99.07
2021-03-01,99.83
2021-04-01,101.12
2021-05-01,100.52
2021-06-01,101.02
2021-07-01,101.73
2021-08-01,103.23
2021-09-01,103.61
2021-10-01,103.78
2021-11-01,108.07
2021-12-01,108.9
2022-01-01,107.45
2022-02-01,104.36
2022-03-01,104.89
2022-04-01,105.29
2022-05-01,103.3
2022-06-01,102.44
2022-07-01,103.61
2022-08-01,108.73
2022-09-01,105.64
2022-10-01,103.94
2022-11-01,103.38
2022-12-01,101.9
2023-01-01,100.17
2023-02-01,97.7
2023-03-01,95.93
2023-04-01,94.81
2023-05-01,94.76
2023-06-01,96.67
2023-07-01,95.47
2023-08-01,94.13
2023-09-01,93.02
2023-10-01,90.2
2023-11-01,92.86
2023-12-01,94.92
2024-01-01,93.89
2024-02-01,95.89
2024-03-01,96.61
2024-04-01,94.75
2024-05-01,95.36
2024-06-01,94.98
2024-07-01,96.02
2024-08-01,94.13
2024-09-01,93.0
2024-10-01,93.48
2024-11-01,95.97
2024-12-01,99.17
2025-01-01,100.15
2025-02-01,100.5
2025-03-01,96.62
2025-04-01,94.61
2025-05-01,97.07
2025-06-01,98.4
2025-07-01,101.69
2025-08-01,101.26
2025-09-01,101.51
2025-10-01,104.13
2025-11-01,105.18
2025-12-01,105.5
2026-01-01,107.03
2026-02-01,107.14
2026-03-01,108.14
2026-04-01,110.9
2026-05-01,115.2
2026-06-01,114.71
2026-07-01,111.75
