Date,Value
1964-01-01,169.92
1964-02-01,170.28
1964-03-01,171.85
1964-04-01,171.03
1964-05-01,172.79
1964-06-01,173.18
1964-07-01,172.88
1964-08-01,173.76
1964-09-01,173.39
1964-10-01,172.42
1964-11-01,172.42
1964-12-01,172.65
1965-01-01,172.6
1965-02-01,172.29
1965-03-01,172.86
1965-04-01,172.5
1965-05-01,171.91
1965-06-01,172.01
1965-07-01,175.81
1965-08-01,175.41
1965-09-01,175.44
1965-10-01,175.18
1965-11-01,174.55
1965-12-01,174.85
1966-01-01,176.3
1966-02-01,178.06
1966-03-01,178.56
1966-04-01,177.95
1966-05-01,178.57
1966-06-01,178.67
1966-07-01,177.4
1966-08-01,178.21
1966-09-01,178.31
1966-10-01,177.89
1966-11-01,178.22
1966-12-01,177.77
1967-01-01,178.64
1967-02-01,179.48
1967-03-01,180.41
1967-04-01,180.08
1967-05-01,180.24
1967-06-01,180.54
1967-07-01,180.21
1967-08-01,180.13
1967-09-01,179.87
1967-10-01,179.58
1967-11-01,179.99
1967-12-01,182.68
1968-01-01,182.93
1968-02-01,182.98
1968-03-01,182.91
1968-04-01,182.01
1968-05-01,181.86
1968-06-01,181.94
1968-07-01,182.67
1968-08-01,182.04
1968-09-01,181.77
1968-10-01,181.07
1968-11-01,179.41
1968-12-01,180.51
1969-01-01,180.23
1969-02-01,180.21
1969-03-01,180.08
1969-04-01,180.11
1969-05-01,179.51
1969-06-01,179.29
1969-07-01,179.61
1969-08-01,181.43
1969-09-01,181.47
1969-10-01,178.51
1969-11-01,178.45
1969-12-01,178.48
1970-01-01,179.34
1970-02-01,180.89
1970-03-01,180.41
1970-04-01,178.87
1970-05-01,179.45
1970-06-01,180.15
1970-07-01,180.53
1970-08-01,180.56
1970-09-01,179.73
1970-10-01,179.91
1970-11-01,180.82
1970-12-01,181.1
1971-01-01,185.19
1971-02-01,184.34
1971-03-01,184.06
1971-04-01,182.36
1971-05-01,179.83
1971-06-01,179.94
1971-07-01,179.96
1971-08-01,181.63
1971-09-01,180.31
1971-10-01,181.81
1971-11-01,181.71
1971-12-01,183.6
1972-01-01,184.04
1972-02-01,182.71
1972-03-01,182.6
1972-04-01,182.35
1972-05-01,183.24
1972-06-01,184.09
1972-07-01,186.18
1972-08-01,186.3
1972-09-01,186.15
1972-10-01,185.69
1972-11-01,185.62
1972-12-01,187.51
1973-01-01,186.94
1973-02-01,186.31
1973-03-01,184.44
1973-04-01,181.2
1973-05-01,181.31
1973-06-01,185.09
1973-07-01,186.13
1973-08-01,185.03
1973-09-01,182.25
1973-10-01,182.18
1973-11-01,181.72
1973-12-01,177.73
1974-01-01,175.08
1974-02-01,177.88
1974-03-01,177.71
1974-04-01,177.69
1974-05-01,178.14
1974-06-01,176.66
1974-07-01,175.04
1974-08-01,175.67
1974-09-01,174.7
1974-10-01,179.0
1974-11-01,180.21
1974-12-01,182.71
1975-01-01,182.56
1975-02-01,182.81
1975-03-01,183.56
1975-04-01,181.85
1975-05-01,183.73
1975-06-01,184.2
1975-07-01,183.14
1975-08-01,181.21
1975-09-01,177.36
1975-10-01,179.95
1975-11-01,180.96
1975-12-01,181.28
1976-01-01,183.21
1976-02-01,183.61
1976-03-01,185.32
1976-04-01,186.64
1976-05-01,187.28
1976-06-01,187.84
1976-07-01,186.33
1976-08-01,187.84
1976-09-01,188.66
1976-10-01,194.54
1976-11-01,196.3
1976-12-01,196.74
1977-01-01,193.77
1977-02-01,193.32
1977-03-01,193.99
1977-04-01,188.05
1977-05-01,188.26
1977-06-01,187.89
1977-07-01,188.95
1977-08-01,184.45
1977-09-01,170.82
1977-10-01,170.25
1977-11-01,169.15
1977-12-01,167.49
1978-01-01,169.42
1978-02-01,170.18
1978-03-01,168.77
1978-04-01,169.03
1978-05-01,169.97
1978-06-01,168.75
1978-07-01,167.43
1978-08-01,166.64
1978-09-01,166.09
1978-10-01,164.62
1978-11-01,165.71
1978-12-01,165.1
1979-01-01,164.44
1979-02-01,164.38
1979-03-01,163.89
1979-04-01,163.93
1979-05-01,164.79
1979-06-01,164.82
1979-07-01,163.4
1979-08-01,165.06
1979-09-01,164.33
1979-10-01,165.13
1979-11-01,166.44
1979-12-01,165.44
1980-01-01,168.42
1980-02-01,169.14
1980-03-01,168.16
1980-04-01,167.29
1980-05-01,166.22
1980-06-01,164.73
1980-07-01,164.96
1980-08-01,165.17
1980-09-01,168.29
1980-10-01,169.97
1980-11-01,169.68
1980-12-01,168.32
1981-01-01,168.34
1981-02-01,171.84
1981-03-01,171.5
1981-04-01,171.3
1981-05-01,171.2
1981-06-01,170.56
1981-07-01,170.85
1981-08-01,170.74
1981-09-01,161.04
1981-10-01,154.5
1981-11-01,153.34
1981-12-01,151.26
1982-01-01,153.17
1982-02-01,154.87
1982-03-01,155.16
1982-04-01,154.72
1982-05-01,153.56
1982-06-01,153.5
1982-07-01,153.94
1982-08-01,154.53
1982-09-01,153.84
1982-10-01,136.48
1982-11-01,132.2
1982-12-01,130.58
1983-01-01,132.47
1983-02-01,132.0
1983-03-01,132.21
1983-04-01,132.71
1983-05-01,132.9
1983-06-01,133.76
1983-07-01,134.78
1983-08-01,134.99
1983-09-01,134.7
1983-10-01,134.73
1983-11-01,135.26
1983-12-01,136.26
1984-01-01,137.57
1984-02-01,135.81
1984-03-01,138.33
1984-04-01,138.61
1984-05-01,138.61
1984-06-01,137.7
1984-07-01,138.91
1984-08-01,139.93
1984-09-01,141.39
1984-10-01,141.55
1984-11-01,141.21
1984-12-01,142.82
1985-01-01,142.59
1985-02-01,143.47
1985-03-01,142.17
1985-04-01,140.45
1985-05-01,141.88
1985-06-01,141.31
1985-07-01,141.08
1985-08-01,140.62
1985-09-01,141.12
1985-10-01,141.38
1985-11-01,142.48
1985-12-01,142.66
1986-01-01,143.29
1986-02-01,142.48
1986-03-01,141.9
1986-04-01,142.18
1986-05-01,141.7
1986-06-01,140.86
1986-07-01,140.85
1986-08-01,140.32
1986-09-01,140.87
1986-10-01,141.18
1986-11-01,140.91
1986-12-01,140.67
1987-01-01,140.6
1987-02-01,140.96
1987-03-01,141.77
1987-04-01,141.38
1987-05-01,140.58
1987-06-01,140.29
1987-07-01,141.6
1987-08-01,141.49
1987-09-01,141.61
1987-10-01,141.67
1987-11-01,141.2
1987-12-01,140.39
1988-01-01,141.03
1988-02-01,142.45
1988-03-01,142.94
1988-04-01,143.97
1988-05-01,144.57
1988-06-01,144.17
1988-07-01,144.59
1988-08-01,143.61
1988-09-01,144.61
1988-10-01,145.79
1988-11-01,145.15
1988-12-01,145.12
1989-01-01,146.38
1989-02-01,146.46
1989-03-01,146.51
1989-04-01,147.56
1989-05-01,147.76
1989-06-01,148.6
1989-07-01,148.01
1989-08-01,148.54
1989-09-01,149.29
1989-10-01,149.52
1989-11-01,148.82
1989-12-01,147.86
1990-01-01,150.68
1990-02-01,150.26
1990-03-01,155.63
1990-04-01,155.47
1990-05-01,154.92
1990-06-01,154.23
1990-07-01,154.9
1990-08-01,154.17
1990-09-01,154.75
1990-10-01,154.02
1990-11-01,154.28
