Date,Value
1964-01-01,62.74
1964-02-01,62.55
1964-03-01,62.48
1964-04-01,62.68
1964-05-01,63.38
1964-06-01,63.18
1964-07-01,62.87
1964-08-01,62.86
1964-09-01,62.67
1964-10-01,62.6
1964-11-01,62.43
1964-12-01,62.26
1965-01-01,61.97
1965-02-01,61.91
1965-03-01,61.54
1965-04-01,61.4
1965-05-01,61.89
1965-06-01,62.06
1965-07-01,62.38
1965-08-01,62.74
1965-09-01,62.71
1965-10-01,62.65
1965-11-01,62.99
1965-12-01,62.91
1966-01-01,62.84
1966-02-01,62.79
1966-03-01,62.68
1966-04-01,62.57
1966-05-01,63.35
1966-06-01,63.16
1966-07-01,63.01
1966-08-01,63.01
1966-09-01,62.95
1966-10-01,62.77
1966-11-01,63.45
1966-12-01,63.57
1967-01-01,63.39
1967-02-01,63.03
1967-03-01,62.87
1967-04-01,62.87
1967-05-01,63.55
1967-06-01,63.91
1967-07-01,63.98
1967-08-01,63.86
1967-09-01,63.26
1967-10-01,63.36
1967-11-01,64.51
1967-12-01,65.42
1968-01-01,64.82
1968-02-01,64.72
1968-03-01,64.57
1968-04-01,64.21
1968-05-01,64.53
1968-06-01,64.93
1968-07-01,64.94
1968-08-01,64.88
1968-09-01,64.7
1968-10-01,64.75
1968-11-01,65.07
1968-12-01,65.15
1969-01-01,64.66
1969-02-01,64.63
1969-03-01,64.57
1969-04-01,63.77
1969-05-01,63.83
1969-06-01,64.29
1969-07-01,64.1
1969-08-01,64.4
1969-09-01,64.52
1969-10-01,63.27
1969-11-01,63.09
1969-12-01,63.23
1970-01-01,62.78
1970-02-01,62.78
1970-03-01,62.31
1970-04-01,61.87
1970-05-01,62.24
1970-06-01,62.26
1970-07-01,62.34
1970-08-01,62.36
1970-09-01,62.35
1970-10-01,61.93
1970-11-01,62.66
1970-12-01,62.83
1971-01-01,62.66
1971-02-01,62.67
1971-03-01,62.68
1971-04-01,62.36
1971-05-01,65.14
1971-06-01,65.38
1971-07-01,65.33
1971-08-01,65.73
1971-09-01,65.77
1971-10-01,65.36
1971-11-01,65.77
1971-12-01,66.01
1972-01-01,65.15
1972-02-01,64.89
1972-03-01,64.49
1972-04-01,64.5
1972-05-01,64.63
1972-06-01,65.86
1972-07-01,66.8
1972-08-01,66.47
1972-09-01,66.56
1972-10-01,66.97
1972-11-01,67.57
1972-12-01,68.08
1973-01-01,69.07
1973-02-01,72.17
1973-03-01,74.03
1973-04-01,73.43
1973-05-01,73.89
1973-06-01,74.35
1973-07-01,77.38
1973-08-01,74.93
1973-09-01,74.04
1973-10-01,73.98
1973-11-01,74.47
1973-12-01,75.92
1974-01-01,75.35
1974-02-01,76.41
1974-03-01,76.34
1974-04-01,74.9
1974-05-01,77.43
1974-06-01,76.4
1974-07-01,76.46
1974-08-01,77.17
1974-09-01,77.73
1974-10-01,79.09
1974-11-01,82.64
1974-12-01,85.55
1975-01-01,85.92
1975-02-01,85.93
1975-03-01,84.81
1975-04-01,82.47
1975-05-01,83.57
1975-06-01,83.64
1975-07-01,82.43
1975-08-01,82.51
1975-09-01,82.39
1975-10-01,83.04
1975-11-01,83.28
1975-12-01,84.03
1976-01-01,84.62
1976-02-01,85.21
1976-03-01,86.06
1976-04-01,87.35
1976-05-01,88.28
1976-06-01,89.45
1976-07-01,88.58
1976-08-01,88.15
1976-09-01,87.16
1976-10-01,87.71
1976-11-01,87.38
1976-12-01,85.87
1977-01-01,83.49
1977-02-01,81.86
1977-03-01,79.7
1977-04-01,79.45
1977-05-01,78.85
1977-06-01,79.65
1977-07-01,80.58
1977-08-01,80.56
1977-09-01,81.49
1977-10-01,83.46
1977-11-01,85.11
1977-12-01,87.92
1978-01-01,89.62
1978-02-01,92.44
1978-03-01,91.15
