Date,Value
2006-10-01,87.13
2006-11-01,87.4
2006-12-01,87.26
2007-01-01,86.37
2007-02-01,86.66
2007-03-01,86.35
2007-04-01,86.56
2007-05-01,86.16
2007-06-01,85.3
2007-07-01,87.13
2007-08-01,87.21
2007-09-01,86.39
2007-10-01,88.86
2007-11-01,89.17
2007-12-01,88.37
2008-01-01,89.14
2008-02-01,89.74
2008-03-01,89.66
2008-04-01,91.72
2008-05-01,92.57
2008-06-01,91.71
2008-07-01,92.32
2008-08-01,91.61
2008-09-01,91.52
2008-10-01,92.7
2008-11-01,93.74
2008-12-01,93.54
2009-01-01,92.88
2009-02-01,92.71
2009-03-01,91.98
2009-04-01,91.2
2009-05-01,91.99
2009-06-01,91.29
2009-07-01,91.99
2009-08-01,91.9
2009-09-01,91.58
2009-10-01,92.37
2009-11-01,92.47
2009-12-01,91.72
2010-01-01,92.13
2010-02-01,92.03
2010-03-01,92.36
2010-04-01,93.92
2010-05-01,95.34
2010-06-01,94.71
2010-07-01,95.72
2010-08-01,96.42
2010-09-01,96.72
2010-10-01,96.86
2010-11-01,97.62
2010-12-01,97.6
2011-01-01,99.42
2011-02-01,99.0
2011-03-01,98.74
2011-04-01,99.22
2011-05-01,100.1
2011-06-01,99.87
2011-07-01,102.23
2011-08-01,103.06
2011-09-01,101.08
2011-10-01,100.0
2011-11-01,99.95
2011-12-01,100.09
2012-01-01,101.66
2012-02-01,102.06
2012-03-01,102.83
2012-04-01,103.9
2012-05-01,104.18
2012-06-01,104.06
2012-07-01,105.8
2012-08-01,106.52
2012-09-01,107.0
2012-10-01,106.81
2012-11-01,107.43
2012-12-01,107.97
2013-01-01,107.52
2013-02-01,107.95
2013-03-01,107.56
2013-04-01,106.59
2013-05-01,106.32
2013-06-01,105.89
2013-07-01,105.95
2013-08-01,106.43
2013-09-01,106.88
2013-10-01,107.3
2013-11-01,108.58
2013-12-01,107.56
2014-01-01,106.88
2014-02-01,106.88
2014-03-01,106.77
2014-04-01,106.83
2014-05-01,107.13
2014-06-01,107.13
2014-07-01,107.11
2014-08-01,107.53
2014-09-01,107.0
2014-10-01,106.61
2014-11-01,106.66
2014-12-01,106.52
2015-01-01,106.18
2015-02-01,105.07
2015-03-01,104.8
2015-04-01,105.36
2015-05-01,106.37
2015-06-01,105.97
2015-07-01,105.14
2015-08-01,104.09
2015-09-01,103.57
2015-10-01,103.32
2015-11-01,103.82
2015-12-01,104.47
2016-01-01,103.69
2016-02-01,103.72
2016-03-01,104.91
2016-04-01,105.11
2016-05-01,103.72
2016-06-01,105.54
2016-07-01,105.64
2016-08-01,105.43
2016-09-01,104.51
2016-10-01,103.1
2016-11-01,103.23
2016-12-01,103.15
2017-01-01,103.12
2017-02-01,103.02
2017-03-01,103.68
2017-04-01,103.09
2017-05-01,103.08
2017-06-01,103.01
2017-07-01,103.26
2017-08-01,103.05
2017-09-01,102.86
2017-10-01,102.52
2017-11-01,103.08
2017-12-01,102.87
2018-01-01,102.45
2018-02-01,101.7
2018-03-01,102.05
2018-04-01,101.58
2018-05-01,102.03
2018-06-01,102.33
2018-07-01,102.39
2018-08-01,102.98
2018-09-01,102.65
2018-10-01,102.27
2018-11-01,103.03
2018-12-01,103.19
2019-01-01,103.08
2019-02-01,103.13
2019-03-01,103.15
2019-04-01,102.68
2019-05-01,102.94
2019-06-01,102.8
2019-07-01,102.11
2019-08-01,102.04
2019-09-01,102.29
2019-10-01,102.05
2019-11-01,102.52
2019-12-01,102.64
2020-01-01,101.89
2020-02-01,100.12
2020-03-01,99.5
2020-04-01,99.71
2020-05-01,100.37
2020-06-01,100.29
2020-07-01,99.3
2020-08-01,99.94
2020-09-01,100.04
2020-10-01,99.43
2020-11-01,99.79
2020-12-01,99.63
2021-01-01,99.16
2021-02-01,99.28
2021-03-01,99.66
2021-04-01,99.87
2021-05-01,100.03
2021-06-01,99.7
2021-07-01,98.93
2021-08-01,99.34
2021-09-01,99.76
2021-10-01,99.76
2021-11-01,100.26
2021-12-01,100.46
2022-01-01,100.71
2022-02-01,101.27
2022-03-01,102.23
2022-04-01,102.44
2022-05-01,104.02
2022-06-01,104.81
2022-07-01,105.3
2022-08-01,107.32
2022-09-01,107.96
2022-10-01,108.28
2022-11-01,110.16
2022-12-01,109.97
2023-01-01,109.79
2023-02-01,110.37
2023-03-01,110.8
2023-04-01,110.61
2023-05-01,111.31
2023-06-01,112.16
2023-07-01,112.21
2023-08-01,112.77
2023-09-01,113.29
2023-10-01,113.84
2023-11-01,114.06
2023-12-01,114.4
2024-01-01,113.91
2024-02-01,114.44
2024-03-01,114.68
2024-04-01,114.19
2024-05-01,115.07
2024-06-01,115.14
2024-07-01,114.79
2024-08-01,115.23
2024-09-01,115.56
2024-10-01,114.82
2024-11-01,115.02
2024-12-01,114.86
2025-01-01,113.59
2025-02-01,114.76
2025-03-01,114.55
2025-04-01,113.9
2025-05-01,114.73
2025-06-01,114.35
2025-07-01,113.43
2025-08-01,114.05
2025-09-01,114.13
2025-10-01,113.64
2025-11-01,113.94
2025-12-01,114.41
2026-01-01,114.29
2026-02-01,114.43
2026-03-01,114.99
2026-04-01,113.84
2026-05-01,114.39
2026-06-01,114.42
2026-07-01,114.06
