Date,Value
1964-01-01,116.14
1964-02-01,116.2
1964-03-01,116.22
1964-04-01,115.49
1964-05-01,117.97
1964-06-01,118.16
1964-07-01,118.46
1964-08-01,118.68
1964-09-01,118.29
1964-10-01,118.06
1964-11-01,118.18
1964-12-01,118.07
1965-01-01,117.15
1965-02-01,117.29
1965-03-01,117.3
1965-04-01,117.2
1965-05-01,117.87
1965-06-01,117.94
1965-07-01,118.38
1965-08-01,118.43
1965-09-01,118.47
1965-10-01,118.7
1965-11-01,119.31
1965-12-01,119.32
1966-01-01,119.32
1966-02-01,119.17
1966-03-01,118.81
1966-04-01,117.8
1966-05-01,117.46
1966-06-01,116.87
1966-07-01,116.46
1966-08-01,116.49
1966-09-01,116.27
1966-10-01,116.33
1966-11-01,117.05
1966-12-01,117.1
1967-01-01,116.91
1967-02-01,117.05
1967-03-01,117.1
1967-04-01,117.18
1967-05-01,117.6
1967-06-01,117.75
1967-07-01,117.94
1967-08-01,117.63
1967-09-01,116.62
1967-10-01,116.05
1967-11-01,116.92
1967-12-01,119.99
1968-01-01,120.07
1968-02-01,120.22
1968-03-01,119.54
1968-04-01,118.83
1968-05-01,117.96
1968-06-01,117.85
1968-07-01,118.22
1968-08-01,118.13
1968-09-01,117.43
1968-10-01,117.16
1968-11-01,116.88
1968-12-01,117.27
1969-01-01,117.22
1969-02-01,117.5
1969-03-01,117.11
1969-04-01,116.8
1969-05-01,116.45
1969-06-01,116.47
1969-07-01,116.16
1969-08-01,115.71
1969-09-01,115.3
1969-10-01,114.36
1969-11-01,114.94
1969-12-01,114.84
1970-01-01,114.43
1970-02-01,114.67
1970-03-01,114.53
1970-04-01,114.2
1970-05-01,114.41
1970-06-01,113.97
1970-07-01,113.22
1970-08-01,112.88
1970-09-01,112.29
1970-10-01,112.27
1970-11-01,112.91
1970-12-01,112.86
1971-01-01,112.79
1971-02-01,113.36
1971-03-01,113.35
1971-04-01,113.33
1971-05-01,113.47
1971-06-01,113.81
1971-07-01,114.7
1971-08-01,115.38
1971-09-01,115.05
1971-10-01,115.62
1971-11-01,116.2
1971-12-01,116.23
1972-01-01,116.47
1972-02-01,114.89
1972-03-01,114.23
1972-04-01,114.25
1972-05-01,114.31
1972-06-01,114.52
1972-07-01,115.16
1972-08-01,114.78
1972-09-01,114.73
1972-10-01,115.02
1972-11-01,115.52
1972-12-01,116.91
1973-01-01,123.51
1973-02-01,126.17
1973-03-01,127.81
1973-04-01,128.67
1973-05-01,127.98
1973-06-01,126.85
1973-07-01,125.73
1973-08-01,126.71
1973-09-01,131.37
1973-10-01,132.36
1973-11-01,135.88
1973-12-01,136.92
1974-01-01,139.11
1974-02-01,135.04
1974-03-01,132.71
1974-04-01,131.44
1974-05-01,132.01
1974-06-01,134.5
1974-07-01,135.74
1974-08-01,138.56
1974-09-01,135.41
1974-10-01,122.38
1974-11-01,121.95
1974-12-01,123.19
1975-01-01,123.55
1975-02-01,124.65
1975-03-01,126.13
1975-04-01,126.34
1975-05-01,125.71
1975-06-01,124.6
1975-07-01,123.29
1975-08-01,123.41
1975-09-01,123.99
1975-10-01,125.5
1975-11-01,127.68
1975-12-01,128.67
1976-01-01,128.06
1976-02-01,127.73
1976-03-01,127.98
1976-04-01,127.56
1976-05-01,127.72
1976-06-01,127.78
1976-07-01,127.95
1976-08-01,128.94
1976-09-01,130.02
1976-10-01,132.38
1976-11-01,131.49
1976-12-01,115.24
1977-01-01,117.54
1977-02-01,116.98
1977-03-01,117.37
1977-04-01,117.18
1977-05-01,117.17
1977-06-01,117.17
1977-07-01,117.41
1977-08-01,115.82
1977-09-01,116.19
1977-10-01,116.5
1977-11-01,116.37
1977-12-01,115.79
1978-01-01,114.79
1978-02-01,113.8
1978-03-01,112.89
1978-04-01,112.01
1978-05-01,112.29
1978-06-01,111.48
1978-07-01,109.36
1978-08-01,107.56
1978-09-01,107.19
1978-10-01,106.66
1978-11-01,107.39
1978-12-01,107.61
1979-01-01,106.94
1979-02-01,106.52
1979-03-01,106.12
1979-04-01,106.07
1979-05-01,106.2
1979-06-01,106.39
1979-07-01,105.84
1979-08-01,106.46
1979-09-01,106.45
1979-10-01,106.76
1979-11-01,107.17
1979-12-01,106.52
1980-01-01,105.92
1980-02-01,105.85
1980-03-01,106.68
1980-04-01,106.85
1980-05-01,106.65
1980-06-01,106.8
1980-07-01,107.25
1980-08-01,108.01
1980-09-01,107.24
1980-10-01,107.43
1980-11-01,108.58
1980-12-01,109.45
1981-01-01,109.21
1981-02-01,110.05
1981-03-01,110.98
1981-04-01,111.64
1981-05-01,112.86
1981-06-01,114.43
1981-07-01,116.75
1981-08-01,118.38
1981-09-01,118.03
1981-10-01,118.32
1981-11-01,117.86
1981-12-01,117.13
1982-01-01,116.3
1982-02-01,115.99
1982-03-01,115.15
1982-04-01,115.39
1982-05-01,114.54
1982-06-01,115.89
1982-07-01,115.77
1982-08-01,113.64
1982-09-01,112.68
1982-10-01,113.31
1982-11-01,114.4
1982-12-01,114.33
1983-01-01,115.3
1983-02-01,115.19
1983-03-01,106.88
1983-04-01,105.36
1983-05-01,106.38
1983-06-01,108.19
1983-07-01,108.74
1983-08-01,111.19
1983-09-01,112.43
1983-10-01,114.69
1983-11-01,116.5
1983-12-01,115.53
1984-01-01,115.91
1984-02-01,117.37
1984-03-01,116.8
1984-04-01,113.74
1984-05-01,113.21
1984-06-01,111.11
1984-07-01,108.49
1984-08-01,111.25
1984-09-01,110.98
1984-10-01,112.64
1984-11-01,115.03
1984-12-01,114.79
1985-01-01,113.18
1985-02-01,104.64
1985-03-01,98.66
1985-04-01,90.91
1985-05-01,94.14
1985-06-01,92.25
1985-07-01,94.67
1985-08-01,95.01
1985-09-01,93.28
1985-10-01,90.85
1985-11-01,86.76
1985-12-01,87.6
1986-01-01,89.87
1986-02-01,87.77
1986-03-01,87.91
1986-04-01,89.11
1986-05-01,88.28
1986-06-01,84.77
1986-07-01,76.67
1986-08-01,74.43
1986-09-01,75.91
1986-10-01,78.46
1986-11-01,80.88
1986-12-01,82.8
1987-01-01,80.55
1987-02-01,80.98
1987-03-01,82.73
1987-04-01,83.62
1987-05-01,83.15
1987-06-01,84.6
1987-07-01,84.95
1987-08-01,84.76
1987-09-01,85.51
1987-10-01,83.95
1987-11-01,78.69
1987-12-01,79.74
1988-01-01,80.28
1988-02-01,81.49
1988-03-01,82.95
1988-04-01,84.16
1988-05-01,87.74
1988-06-01,92.71
1988-07-01,94.68
1988-08-01,96.51
1988-09-01,95.53
1988-10-01,96.04
1988-11-01,98.67
1988-12-01,99.87
1989-01-01,102.69
1989-02-01,101.45
1989-03-01,97.85
1989-04-01,96.86
1989-05-01,95.18
1989-06-01,95.9
1989-07-01,94.86
1989-08-01,96.38
1989-09-01,98.71
1989-10-01,97.68
1989-11-01,99.6
1989-12-01,99.27
1990-01-01,97.82
1990-02-01,94.94
1990-03-01,96.68
1990-04-01,98.33
1990-05-01,96.86
1990-06-01,98.95
1990-07-01,98.59
1990-08-01,98.51
1990-09-01,99.11
1990-10-01,94.6
1990-11-01,91.37
1990-12-01,92.25
1991-01-01,92.65
1991-02-01,91.47
1991-03-01,93.12
1991-04-01,95.08
1991-05-01,94.58
1991-06-01,94.52
1991-07-01,95.69
1991-08-01,96.06
1991-09-01,96.2
1991-10-01,95.56
1991-11-01,93.55
1991-12-01,90.95
1992-01-01,87.6
1992-02-01,88.72
1992-03-01,90.68
1992-04-01,90.4
1992-05-01,88.38
1992-06-01,86.78
1992-07-01,84.31
1992-08-01,81.62
1992-09-01,80.95
1992-10-01,81.34
1992-11-01,81.0
1992-12-01,81.41
1993-01-01,80.32
1993-02-01,81.44
1993-03-01,83.65
1993-04-01,81.86
1993-05-01,79.94
1993-06-01,77.35
1993-07-01,78.63
1993-08-01,78.13
1993-09-01,74.52
1993-10-01,75.98
1993-11-01,77.27
1993-12-01,78.44
1994-01-01,81.29
1994-02-01,82.44
1994-03-01,81.23
1994-04-01,81.53
1994-05-01,81.99
1994-06-01,82.53
1994-07-01,81.17
1994-08-01,81.71
1994-09-01,81.18
1994-10-01,80.16
1994-11-01,82.38
1994-12-01,85.89
1995-01-01,84.59
1995-02-01,82.07
1995-03-01,78.55
1995-04-01,76.56
1995-05-01,76.36
1995-06-01,75.51
1995-07-01,77.03
1995-08-01,81.26
1995-09-01,84.07
1995-10-01,83.94
1995-11-01,83.05
1995-12-01,83.02
1996-01-01,83.82
