Date,Value
2011-05-01,72.82
2011-06-01,72.72
2011-07-01,71.97
2011-08-01,69.4
2011-09-01,71.88
2011-10-01,74.87
2011-11-01,75.47
2011-12-01,76.77
2012-01-01,77.43
2012-02-01,76.24
2012-03-01,76.69
2012-04-01,76.54
2012-05-01,77.32
2012-06-01,78.27
2012-07-01,76.79
2012-08-01,75.91
2012-09-01,74.66
2012-10-01,76.63
2012-11-01,77.43
2012-12-01,77.34
2013-01-01,78.26
2013-02-01,79.49
2013-03-01,80.36
2013-04-01,81.42
2013-05-01,81.99
2013-06-01,81.4
2013-07-01,82.67
2013-08-01,79.91
2013-09-01,79.7
2013-10-01,80.75
2013-11-01,81.49
2013-12-01,82.0
2014-01-01,83.06
2014-02-01,82.81
2014-03-01,81.99
2014-04-01,82.06
2014-05-01,81.7
2014-06-01,82.0
2014-07-01,82.8
2014-08-01,81.47
2014-09-01,85.49
2014-10-01,87.71
2014-11-01,90.02
2014-12-01,91.6
2015-01-01,93.05
2015-02-01,94.53
2015-03-01,95.73
2015-04-01,94.21
2015-05-01,92.66
2015-06-01,93.25
2015-07-01,95.12
2015-08-01,94.11
2015-09-01,96.11
2015-10-01,97.11
2015-11-01,99.38
2015-12-01,99.36
2016-01-01,99.97
2016-02-01,99.64
2016-03-01,97.91
2016-04-01,95.19
2016-05-01,95.63
2016-06-01,94.71
2016-07-01,95.78
2016-08-01,94.79
2016-09-01,95.26
2016-10-01,96.75
2016-11-01,98.82
2016-12-01,101.12
2017-01-01,100.69
2017-02-01,99.4
2017-03-01,99.06
2017-04-01,98.73
2017-05-01,97.61
2017-06-01,96.56
2017-07-01,96.25
2017-08-01,94.93
2017-09-01,94.09
2017-10-01,95.56
2017-11-01,95.59
2017-12-01,95.17
2018-01-01,93.45
2018-02-01,93.41
2018-03-01,92.56
2018-04-01,92.79
2018-05-01,94.42
2018-06-01,95.15
2018-07-01,96.26
2018-08-01,96.4
2018-09-01,96.38
2018-10-01,97.44
2018-11-01,98.08
2018-12-01,98.33
2019-01-01,97.46
2019-02-01,98.12
2019-03-01,97.64
2019-04-01,98.5
2019-05-01,98.61
2019-06-01,98.93
2019-07-01,99.93
2019-08-01,100.23
2019-09-01,100.44
2019-10-01,100.29
2019-11-01,100.21
2019-12-01,99.99
2020-01-01,98.2
2020-02-01,102.45
2020-03-01,103.19
2020-04-01,104.67
2020-05-01,103.83
2020-06-01,101.95
2020-07-01,98.31
2020-08-01,98.61
2020-09-01,96.34
2020-10-01,98.63
2020-11-01,97.92
2020-12-01,95.89
2021-01-01,96.67
2021-02-01,96.91
2021-03-01,97.86
2021-04-01,97.62
2021-05-01,96.21
2021-06-01,96.22
2021-07-01,97.5
2021-08-01,97.04
2021-09-01,94.44
2021-10-01,97.3
2021-11-01,97.36
2021-12-01,97.35
2022-01-01,96.91
2022-02-01,96.66
2022-03-01,96.66
2022-04-01,97.31
2022-05-01,97.86
2022-06-01,97.78
2022-07-01,99.1
2022-08-01,98.03
2022-09-01,100.04
2022-10-01,101.15
2022-11-01,98.33
2022-12-01,96.21
2023-01-01,94.6
2023-02-01,94.34
2023-03-01,94.34
2023-04-01,93.16
2023-05-01,93.5
2023-06-01,93.97
2023-07-01,93.15
2023-08-01,93.63
2023-09-01,94.84
2023-10-01,96.35
2023-11-01,95.43
2023-12-01,93.83
2024-01-01,94.08
2024-02-01,94.63
2024-03-01,94.25
2024-04-01,94.69
2024-05-01,94.06
2024-06-01,94.55
2024-07-01,95.26
2024-08-01,92.73
2024-09-01,91.62
2024-10-01,93.49
2024-11-01,95.15
2024-12-01,96.0
2025-01-01,97.57
2025-02-01,95.99
2025-03-01,94.51
2025-04-01,92.51
2025-05-01,90.35
2025-06-01,88.93
2025-07-01,89.28
2025-08-01,89.7
2025-09-01,89.82
2025-10-01,90.9
2025-11-01,91.48
2025-12-01,90.88
2026-01-01,90.72
2026-02-01,89.6
2026-03-01,90.1
2026-04-01,89.48
2026-05-01,88.9
2026-06-01,89.86
2026-07-01,90.93
