Date,Value
1964-01-01,103.06
1964-02-01,102.83
1964-03-01,102.93
1964-04-01,102.89
1964-05-01,104.71
1964-06-01,105.29
1964-07-01,105.63
1964-08-01,105.8
1964-09-01,105.69
1964-10-01,105.7
1964-11-01,106.01
1964-12-01,105.96
1965-01-01,105.43
1965-02-01,105.29
1965-03-01,104.98
1965-04-01,104.14
1965-05-01,104.23
1965-06-01,104.42
1965-07-01,104.96
1965-08-01,105.13
1965-09-01,104.85
1965-10-01,104.49
1965-11-01,104.56
1965-12-01,104.32
1966-01-01,104.02
1966-02-01,103.93
1966-03-01,104.02
1966-04-01,103.6
1966-05-01,103.79
1966-06-01,103.93
1966-07-01,104.01
1966-08-01,104.06
1966-09-01,103.57
1966-10-01,103.08
1966-11-01,103.38
1966-12-01,103.63
1967-01-01,104.05
1967-02-01,104.85
1967-03-01,105.58
1967-04-01,106.2
1967-05-01,106.99
1967-06-01,107.38
1967-07-01,107.54
1967-08-01,107.33
1967-09-01,106.74
1967-10-01,106.43
1967-11-01,106.73
1967-12-01,86.29
1968-01-01,86.05
1968-02-01,86.22
1968-03-01,86.59
1968-04-01,86.71
1968-05-01,87.12
1968-06-01,87.38
1968-07-01,87.29
1968-08-01,87.19
1968-09-01,87.08
1968-10-01,87.21
1968-11-01,87.51
1968-12-01,87.95
1969-01-01,87.85
1969-02-01,87.88
1969-03-01,87.7
1969-04-01,87.6
1969-05-01,87.87
1969-06-01,88.02
1969-07-01,87.97
1969-08-01,87.92
1969-09-01,87.56
1969-10-01,86.65
1969-11-01,86.74
1969-12-01,86.87
1970-01-01,86.86
1970-02-01,87.18
1970-03-01,87.2
1970-04-01,86.99
1970-05-01,87.26
1970-06-01,87.43
1970-07-01,87.68
1970-08-01,88.23
1970-09-01,88.72
1970-10-01,89.37
1970-11-01,90.3
1970-12-01,90.76
1971-01-01,90.44
1971-02-01,91.11
1971-03-01,91.38
1971-04-01,91.57
1971-05-01,91.76
1971-06-01,91.92
1971-07-01,92.28
1971-08-01,92.54
1971-09-01,92.11
1971-10-01,92.44
1971-11-01,92.97
1971-12-01,92.95
1972-01-01,93.72
1972-02-01,92.97
1972-03-01,92.57
1972-04-01,92.66
1972-05-01,92.68
1972-06-01,92.45
1972-07-01,92.88
1972-08-01,92.63
1972-09-01,92.48
1972-10-01,92.6
1972-11-01,93.25
1972-12-01,93.1
1973-01-01,92.15
1973-02-01,93.28
1973-03-01,93.82
1973-04-01,94.48
1973-05-01,93.29
1973-06-01,92.41
1973-07-01,93.29
1973-08-01,93.99
1973-09-01,99.38
1973-10-01,101.05
1973-11-01,102.3
1973-12-01,100.35
1974-01-01,98.15
1974-02-01,96.51
1974-03-01,96.89
1974-04-01,96.6
1974-05-01,96.82
1974-06-01,97.19
1974-07-01,97.68
1974-08-01,97.98
1974-09-01,95.65
1974-10-01,90.86
1974-11-01,90.81
1974-12-01,91.04
1975-01-01,90.98
1975-02-01,91.06
1975-03-01,91.44
1975-04-01,91.44
1975-05-01,90.98
1975-06-01,91.36
1975-07-01,91.62
1975-08-01,81.74
1975-09-01,78.21
1975-10-01,77.92
1975-11-01,78.48
1975-12-01,78.95
1976-01-01,79.45
1976-02-01,80.09
1976-03-01,80.05
1976-04-01,79.1
1976-05-01,79.14
1976-06-01,79.09
1976-07-01,79.79
1976-08-01,80.23
1976-09-01,79.22
1976-10-01,77.78
1976-11-01,77.66
1976-12-01,77.21
1977-01-01,78.39
1977-02-01,78.56
1977-03-01,79.2
1977-04-01,79.76
1977-05-01,80.47
1977-06-01,80.84
1977-07-01,81.07
1977-08-01,81.63
1977-09-01,82.26
1977-10-01,82.69
1977-11-01,83.3
1977-12-01,83.7
1978-01-01,84.1
1978-02-01,83.98
1978-03-01,83.44
1978-04-01,82.67
1978-05-01,82.94
1978-06-01,82.81
1978-07-01,82.49
1978-08-01,82.44
1978-09-01,82.57
1978-10-01,82.53
1978-11-01,83.3
1978-12-01,83.88
1979-01-01,83.87
1979-02-01,84.35
1979-03-01,85.32
1979-04-01,86.55
1979-05-01,87.14
1979-06-01,86.77
1979-07-01,84.8
1979-08-01,85.33
1979-09-01,84.84
1979-10-01,84.68
1979-11-01,85.24
1979-12-01,85.6
1980-01-01,85.75
1980-02-01,86.05
1980-03-01,85.86
1980-04-01,85.46
1980-05-01,85.09
1980-06-01,84.8
1980-07-01,85.18
1980-08-01,85.58
1980-09-01,85.12
1980-10-01,85.13
1980-11-01,85.5
1980-12-01,84.88
1981-01-01,84.47
1981-02-01,84.13
1981-03-01,83.68
1981-04-01,83.7
1981-05-01,84.02
1981-06-01,83.46
1981-07-01,83.34
1981-08-01,83.35
1981-09-01,82.81
1981-10-01,82.87
1981-11-01,82.92
1981-12-01,83.03
1982-01-01,83.03
1982-02-01,83.77
1982-03-01,84.52
1982-04-01,84.88
1982-05-01,84.94
1982-06-01,85.94
1982-07-01,86.76
1982-08-01,87.0
1982-09-01,87.35
1982-10-01,88.02
1982-11-01,88.29
1982-12-01,87.33
1983-01-01,86.41
1983-02-01,86.15
1983-03-01,81.95
1983-04-01,81.06
1983-05-01,81.02
1983-06-01,81.32
1983-07-01,81.29
1983-08-01,81.68
1983-09-01,81.36
1983-10-01,80.65
1983-11-01,80.71
1983-12-01,80.83
1984-01-01,80.63
1984-02-01,80.49
1984-03-01,80.38
1984-04-01,80.67
1984-05-01,81.32
1984-06-01,81.98
1984-07-01,73.96
1984-08-01,66.79
1984-09-01,66.91
1984-10-01,67.11
1984-11-01,67.72
1984-12-01,68.29
1985-01-01,68.64
1985-02-01,69.75
1985-03-01,71.74
1985-04-01,72.09
1985-05-01,71.9
1985-06-01,73.46
1985-07-01,77.23
1985-08-01,82.92
1985-09-01,83.59
1985-10-01,86.09
1985-11-01,86.61
1985-12-01,79.2
1986-01-01,76.88
1986-02-01,77.95
1986-03-01,76.79
1986-04-01,81.33
1986-05-01,81.28
1986-06-01,79.61
1986-07-01,78.48
1986-08-01,74.58
1986-09-01,73.01
1986-10-01,78.89
1986-11-01,83.31
1986-12-01,83.02
1987-01-01,84.43
1987-02-01,85.53
1987-03-01,87.17
1987-04-01,87.88
1987-05-01,87.61
1987-06-01,90.3
1987-07-01,93.13
1987-08-01,91.65
1987-09-01,96.51
1987-10-01,98.67
1987-11-01,94.45
1987-12-01,96.08
1988-01-01,98.47
1988-02-01,100.04
1988-03-01,98.07
1988-04-01,96.59
1988-05-01,99.5
1988-06-01,101.42
1988-07-01,99.09
1988-08-01,96.35
1988-09-01,91.68
1988-10-01,90.41
1988-11-01,90.52
1988-12-01,89.96
1989-01-01,89.38
1989-02-01,88.86
1989-03-01,90.06
1989-04-01,89.44
1989-05-01,91.16
1989-06-01,88.96
1989-07-01,88.7
1989-08-01,92.26
1989-09-01,92.87
1989-10-01,90.82
1989-11-01,90.82
1989-12-01,90.92
1990-01-01,91.45
1990-02-01,90.23
1990-03-01,90.84
1990-04-01,90.2
1990-05-01,88.55
1990-06-01,89.74
1990-07-01,89.41
1990-08-01,90.69
1990-09-01,89.72
1990-10-01,86.91
1990-11-01,87.19
1990-12-01,86.36
1991-01-01,85.75
1991-02-01,85.7
1991-03-01,87.43
1991-04-01,87.04
1991-05-01,86.83
1991-06-01,86.89
1991-07-01,84.94
1991-08-01,84.77
1991-09-01,84.21
1991-10-01,80.91
1991-11-01,79.85
1991-12-01,78.13
1992-01-01,76.96
1992-02-01,77.59
1992-03-01,79.42
1992-04-01,77.98
1992-05-01,76.39
1992-06-01,76.33
1992-07-01,76.37
1992-08-01,75.87
1992-09-01,75.7
1992-10-01,76.67
1992-11-01,76.36
1992-12-01,75.73
1993-01-01,76.06
1993-02-01,76.15
1993-03-01,76.77
1993-04-01,76.46
1993-05-01,77.26
1993-06-01,77.6
1993-07-01,79.54
1993-08-01,79.57
1993-09-01,79.83
1993-10-01,80.11
1993-11-01,79.85
1993-12-01,81.09
1994-01-01,81.49
1994-02-01,81.49
1994-03-01,80.48
1994-04-01,79.7
1994-05-01,81.14
1994-06-01,81.73
1994-07-01,82.06
1994-08-01,82.23
1994-09-01,82.06
1994-10-01,82.63
1994-11-01,84.16
1994-12-01,86.86
1995-01-01,87.2
1995-02-01,86.62
1995-03-01,86.46
1995-04-01,87.19
1995-05-01,87.96
1995-06-01,88.21
1995-07-01,89.0
1995-08-01,88.32
1995-09-01,88.85
1995-10-01,88.78
1995-11-01,88.82
1995-12-01,88.92
1996-01-01,91.31
1996-02-01,92.66
1996-03-01,92.99
1996-04-01,92.97
1996-05-01,93.21
1996-06-01,92.55
1996-07-01,94.44
1996-08-01,94.21
1996-09-01,95.5
1996-10-01,96.77
1996-11-01,97.56
1996-12-01,97.39
1997-01-01,98.43
1997-02-01,98.71
1997-03-01,99.26
1997-04-01,98.9
1997-05-01,97.92
1997-06-01,97.61
1997-07-01,95.14
1997-08-01,93.68
1997-09-01,93.38
1997-10-01,93.38
1997-11-01,93.51
1997-12-01,92.12
1998-01-01,91.47
1998-02-01,90.37
1998-03-01,88.91
1998-04-01,86.55
1998-05-01,85.29
1998-06-01,83.24
1998-07-01,84.09
1998-08-01,83.03
1998-09-01,81.33
1998-10-01,80.25
1998-11-01,81.32
1998-12-01,79.49
1999-01-01,80.93
1999-02-01,82.51
1999-03-01,82.02
1999-04-01,83.11
1999-05-01,84.13
1999-06-01,81.63
1999-07-01,80.71
1999-08-01,79.74
1999-09-01,78.22
1999-10-01,76.37
1999-11-01,76.82
1999-12-01,76.21
2000-01-01,76.79
2000-02-01,75.14
2000-03-01,75.65
2000-04-01,77.13
2000-05-01,74.67
2000-06-01,73.44
2000-07-01,72.49
2000-08-01,70.93
2000-09-01,67.94
2000-10-01,66.79
2000-11-01,67.16
2000-12-01,70.96
2001-01-01,72.89
2001-02-01,72.05
2001-03-01,71.16
2001-04-01,69.86
2001-05-01,71.95
2001-06-01,71.37
2001-07-01,71.0
2001-08-01,73.24
2001-09-01,71.39
2001-10-01,71.28
2001-11-01,71.76
2001-12-01,72.25
2002-01-01,74.39
2002-02-01,74.02
2002-03-01,75.54
2002-04-01,76.71
2002-05-01,78.18
2002-06-01,80.97
2002-07-01,78.65
2002-08-01,76.76
2002-09-01,77.85
2002-10-01,80.1
2002-11-01,81.57
2002-12-01,83.4
2003-01-01,86.03
2003-02-01,87.3
2003-03-01,86.77
2003-04-01,86.0
2003-05-01,86.62
2003-06-01,86.67
2003-07-01,88.33
2003-08-01,88.55
2003-09-01,87.6
2003-10-01,87.54
2003-11-01,90.92
2003-12-01,91.37
2004-01-01,92.8
2004-02-01,94.99
2004-03-01,92.46
2004-04-01,90.18
2004-05-01,88.92
2004-06-01,90.49
2004-07-01,92.18
2004-08-01,93.91
2004-09-01,94.77
2004-10-01,96.29
2004-11-01,95.68
2004-12-01,96.84
2005-01-01,96.08
2005-02-01,97.16
2005-03-01,98.32
2005-04-01,98.27
2005-05-01,98.92
2005-06-01,99.19
2005-07-01,96.69
2005-08-01,97.91
2005-09-01,98.33
2005-10-01,99.82
2005-11-01,100.73
2005-12-01,100.88
2006-01-01,98.28
2006-02-01,97.25
2006-03-01,92.07
2006-04-01,89.32
2006-05-01,88.03
2006-06-01,87.97
2006-07-01,87.6
2006-08-01,89.14
2006-09-01,92.59
2006-10-01,94.13
2006-11-01,93.76
2006-12-01,95.71
2007-01-01,97.48
2007-02-01,97.22
2007-03-01,96.89
2007-04-01,100.13
2007-05-01,100.03
2007-06-01,103.05
2007-07-01,105.34
2007-08-01,98.11
2007-09-01,95.97
2007-10-01,99.18
2007-11-01,98.36
2007-12-01,100.58
2008-01-01,99.92
2008-02-01,101.54
2008-03-01,99.55
2008-04-01,97.79
2008-05-01,96.54
2008-06-01,94.97
2008-07-01,93.65
2008-08-01,92.45
2008-09-01,90.9
2008-10-01,88.0
2008-11-01,84.39
2008-12-01,81.6
2009-01-01,80.68
2009-02-01,77.79
2009-03-01,80.03
2009-04-01,83.35
2009-05-01,84.67
2009-06-01,87.96
2009-07-01,88.93
2009-08-01,91.92
2009-09-01,93.73
2009-10-01,95.83
2009-11-01,93.57
2009-12-01,93.03
2010-01-01,94.59
2010-02-01,92.57
2010-03-01,92.4
2010-04-01,93.32
2010-05-01,94.63
2010-06-01,94.97
2010-07-01,95.72
2010-08-01,94.76
2010-09-01,95.49
2010-10-01,95.82
2010-11-01,99.24
2010-12-01,97.49
2011-01-01,98.53
2011-02-01,96.66
2011-03-01,93.0
2011-04-01,96.76
2011-05-01,97.41
2011-06-01,99.97
2011-07-01,103.25
2011-08-01,102.34
2011-09-01,101.28
2011-10-01,98.73
2011-11-01,96.83
2011-12-01,97.56
2012-01-01,101.03
2012-02-01,103.78
2012-03-01,102.83
2012-04-01,102.7
2012-05-01,98.83
2012-06-01,100.45
2012-07-01,102.26
2012-08-01,102.41
2012-09-01,101.89
2012-10-01,102.08
2012-11-01,102.42
2012-12-01,103.56
2013-01-01,105.14
2013-02-01,106.51
2013-03-01,106.02
2013-04-01,108.76
2013-05-01,107.47
2013-06-01,104.01
2013-07-01,105.58
2013-08-01,105.58
2013-09-01,107.3
2013-10-01,108.18
2013-11-01,108.39
2013-12-01,108.93
2014-01-01,110.73
2014-02-01,110.25
2014-03-01,112.39
2014-04-01,111.97
2014-05-01,111.81
2014-06-01,112.12
2014-07-01,113.27
2014-08-01,111.02
2014-09-01,109.39
2014-10-01,107.48
2014-11-01,109.29
2014-12-01,110.71
2015-01-01,111.58
2015-02-01,110.2
2015-03-01,111.97
2015-04-01,113.27
2015-05-01,108.65
2015-06-01,103.85
2015-07-01,100.84
2015-08-01,99.82
2015-09-01,96.75
2015-10-01,101.01
2015-11-01,100.81
2015-12-01,103.21
2016-01-01,101.55
2016-02-01,101.68
2016-03-01,101.17
2016-04-01,101.59
2016-05-01,101.46
2016-06-01,104.41
2016-07-01,106.15
2016-08-01,106.37
2016-09-01,107.57
2016-10-01,106.19
2016-11-01,108.18
2016-12-01,109.15
2017-01-01,110.22
2017-02-01,110.39
2017-03-01,106.83
2017-04-01,105.58
2017-05-01,104.75
2017-06-01,107.91
2017-07-01,108.68
2017-08-01,106.41
2017-09-01,104.85
2017-10-01,103.09
2017-11-01,101.2
2017-12-01,101.89
2018-01-01,103.97
2018-02-01,104.11
2018-03-01,103.34
2018-04-01,103.55
2018-05-01,101.45
2018-06-01,102.23
2018-07-01,101.0
2018-08-01,99.9
2018-09-01,98.91
2018-10-01,98.62
2018-11-01,102.39
2018-12-01,103.29
2019-01-01,102.35
2019-02-01,103.43
2019-03-01,103.58
2019-04-01,101.77
2019-05-01,100.33
2019-06-01,100.6
2019-07-01,102.28
2019-08-01,99.6
2019-09-01,98.33
2019-10-01,97.87
2019-11-01,98.89
2019-12-01,101.62
2020-01-01,102.32
2020-02-01,100.7
2020-03-01,96.94
2020-04-01,96.56
2020-05-01,96.94
2020-06-01,99.75
2020-07-01,100.88
2020-08-01,99.32
2020-09-01,100.31
2020-10-01,99.95
2020-11-01,102.49
2020-12-01,103.84
2021-01-01,104.58
2021-02-01,105.65
2021-03-01,105.15
2021-04-01,104.93
2021-05-01,105.7
2021-06-01,105.24
2021-07-01,105.71
2021-08-01,106.62
2021-09-01,108.09
2021-10-01,108.37
2021-11-01,108.86
2021-12-01,106.42
2022-01-01,105.74
2022-02-01,104.69
2022-03-01,107.77
2022-04-01,107.64
2022-05-01,104.27
2022-06-01,104.13
2022-07-01,104.33
2022-08-01,105.46
2022-09-01,102.96
2022-10-01,100.34
2022-11-01,104.0
2022-12-01,106.33
2023-01-01,105.16
2023-02-01,104.23
2023-03-01,103.69
2023-04-01,102.6
2023-05-01,103.69
2023-06-01,102.73
2023-07-01,104.05
2023-08-01,102.31
2023-09-01,102.49
2023-10-01,102.73
2023-11-01,103.02
2023-12-01,105.07
2024-01-01,104.96
2024-02-01,105.09
2024-03-01,103.72
2024-04-01,102.66
2024-05-01,103.69
2024-06-01,105.32
2024-07-01,103.35
2024-08-01,102.61
2024-09-01,103.92
2024-10-01,103.12
2024-11-01,102.58
2024-12-01,101.11
2025-01-01,100.46
2025-02-01,100.34
2025-03-01,99.65
2025-04-01,99.52
2025-05-01,99.96
2025-06-01,100.39
2025-07-01,99.81
2025-08-01,98.82
2025-09-01,98.09
2025-10-01,96.89
2025-11-01,96.2
2025-12-01,97.51
2026-01-01,98.07
2026-02-01,99.44
2026-03-01,97.98
2026-04-01,97.24
2026-05-01,98.09
2026-06-01,98.09
2026-07-01,98.7
