Date,Value
1964-01-01,57.06
1964-02-01,56.63
1964-03-01,56.61
1964-04-01,57.15
1964-05-01,60.32
1964-06-01,60.2
1964-07-01,60.16
1964-08-01,60.63
1964-09-01,61.14
1964-10-01,61.87
1964-11-01,61.5
1964-12-01,61.75
1965-01-01,62.85
1965-02-01,62.36
1965-03-01,62.52
1965-04-01,63.25
1965-05-01,62.78
1965-06-01,62.52
1965-07-01,62.15
1965-08-01,62.25
1965-09-01,63.13
1965-10-01,63.76
1965-11-01,63.34
1965-12-01,63.42
1966-01-01,63.93
1966-02-01,64.01
1966-03-01,63.73
1966-04-01,64.3
1966-05-01,63.59
1966-06-01,63.3
1966-07-01,63.35
1966-08-01,62.65
1966-09-01,63.4
1966-10-01,63.55
1966-11-01,62.86
1966-12-01,63.49
1967-01-01,63.95
1967-02-01,63.98
1967-03-01,64.12
1967-04-01,64.13
1967-05-01,63.23
1967-06-01,62.8
1967-07-01,62.6
1967-08-01,62.75
1967-09-01,63.65
1967-10-01,64.61
1967-11-01,64.42
1967-12-01,65.59
1968-01-01,65.84
1968-02-01,65.91
1968-03-01,65.75
1968-04-01,65.6
1968-05-01,65.49
1968-06-01,64.86
1968-07-01,64.86
1968-08-01,65.18
1968-09-01,66.77
1968-10-01,66.54
1968-11-01,66.68
1968-12-01,66.25
1969-01-01,66.27
1969-02-01,66.0
1969-03-01,66.31
1969-04-01,66.41
1969-05-01,66.49
1969-06-01,66.2
1969-07-01,66.6
1969-08-01,67.11
1969-09-01,67.81
1969-10-01,66.91
1969-11-01,66.85
1969-12-01,67.05
1970-01-01,68.24
1970-02-01,67.85
1970-03-01,68.09
1970-04-01,68.16
1970-05-01,67.69
1970-06-01,67.58
1970-07-01,67.12
1970-08-01,66.82
1970-09-01,67.46
1970-10-01,68.26
1970-11-01,68.13
1970-12-01,68.2
1971-01-01,68.14
1971-02-01,67.97
1971-03-01,67.9
1971-04-01,68.61
1971-05-01,68.49
1971-06-01,68.45
1971-07-01,68.7
1971-08-01,68.36
1971-09-01,73.12
1971-10-01,74.45
1971-11-01,74.14
1971-12-01,75.15
1972-01-01,76.1
1972-02-01,77.53
1972-03-01,78.46
1972-04-01,79.03
1972-05-01,78.7
1972-06-01,78.99
1972-07-01,79.31
1972-08-01,79.35
1972-09-01,79.54
1972-10-01,80.18
1972-11-01,80.02
1972-12-01,80.26
1973-01-01,80.44
1973-02-01,85.22
1973-03-01,90.45
1973-04-01,90.35
1973-05-01,90.69
1973-06-01,88.82
1973-07-01,87.39
1973-08-01,87.73
1973-09-01,89.52
1973-10-01,88.11
1973-11-01,85.6
1973-12-01,87.93
1974-01-01,86.27
1974-02-01,88.09
1974-03-01,89.24
1974-04-01,91.43
1974-05-01,90.02
1974-06-01,89.3
1974-07-01,87.55
1974-08-01,84.62
1974-09-01,86.04
1974-10-01,86.82
1974-11-01,85.8
1974-12-01,85.79
1975-01-01,85.57
1975-02-01,86.76
1975-03-01,87.74
1975-04-01,87.85
1975-05-01,87.47
1975-06-01,86.31
1975-07-01,86.77
1975-08-01,86.8
1975-09-01,88.03
1975-10-01,87.81
1975-11-01,86.97
1975-12-01,86.15
1976-01-01,87.35
1976-02-01,88.4
1976-03-01,89.18
1976-04-01,91.61
1976-05-01,91.54
1976-06-01,91.52
1976-07-01,92.97
1976-08-01,92.87
1976-09-01,96.22
1976-10-01,95.08
1976-11-01,93.44
1976-12-01,93.95
1977-01-01,94.89
1977-02-01,96.71
1977-03-01,98.06
1977-04-01,100.49
1977-05-01,99.97
1977-06-01,100.38
1977-07-01,101.91
1977-08-01,100.71
1977-09-01,102.04
1977-10-01,106.65
1977-11-01,108.98
1977-12-01,108.81
1978-01-01,107.21
1978-02-01,107.06
1978-03-01,110.75
1978-04-01,116.44
1978-05-01,114.94
1978-06-01,119.06
1978-07-01,125.7
1978-08-01,131.35
1978-09-01,130.53
1978-10-01,131.91
1978-11-01,126.21
1978-12-01,122.58
1979-01-01,120.18
1979-02-01,116.95
1979-03-01,113.38
1979-04-01,108.68
1979-05-01,107.83
1979-06-01,106.2
1979-07-01,105.53
1979-08-01,102.92
1979-09-01,100.68
1979-10-01,97.88
1979-11-01,91.03
1979-12-01,91.64
1980-01-01,92.27
1980-02-01,89.78
1980-03-01,89.35
1980-04-01,89.9
1980-05-01,96.56
1980-06-01,99.82
1980-07-01,97.62
1980-08-01,95.89
1980-09-01,100.55
1980-10-01,103.22
1980-11-01,102.2
1980-12-01,103.64
1981-01-01,107.41
1981-02-01,106.84
1981-03-01,104.67
1981-04-01,102.7
1981-05-01,102.19
1981-06-01,101.22
1981-07-01,97.67
1981-08-01,97.25
1981-09-01,98.07
1981-10-01,96.16
1981-11-01,98.35
1981-12-01,100.62
1982-01-01,98.02
1982-02-01,94.46
1982-03-01,93.17
1982-04-01,92.86
1982-05-01,94.21
1982-06-01,89.96
1982-07-01,88.4
1982-08-01,87.95
1982-09-01,87.9
1982-10-01,85.81
1982-11-01,87.68
1982-12-01,94.49
1983-01-01,97.86
1983-02-01,96.39
1983-03-01,96.54
1983-04-01,96.87
1983-05-01,98.54
1983-06-01,96.73
1983-07-01,96.28
1983-08-01,95.23
1983-09-01,96.7
1983-10-01,100.42
1983-11-01,99.51
1983-12-01,100.36
1984-01-01,101.22
1984-02-01,100.14
1984-03-01,102.36
1984-04-01,102.98
1984-05-01,102.24
1984-06-01,100.18
1984-07-01,97.95
1984-08-01,97.22
1984-09-01,98.83
1984-10-01,99.2
1984-11-01,99.21
1984-12-01,98.93
1985-01-01,97.43
1985-02-01,95.78
1985-03-01,96.82
1985-04-01,97.24
1985-05-01,97.22
1985-06-01,97.49
1985-07-01,98.78
1985-08-01,99.26
1985-09-01,100.02
1985-10-01,108.34
1985-11-01,112.47
1985-12-01,112.2
1986-01-01,112.78
1986-02-01,120.5
1986-03-01,123.26
1986-04-01,126.03
1986-05-01,131.31
1986-06-01,130.12
1986-07-01,136.08
1986-08-01,138.26
1986-09-01,137.26
1986-10-01,135.56
1986-11-01,129.68
1986-12-01,128.83
1987-01-01,130.92
1987-02-01,130.56
1987-03-01,131.78
1987-04-01,138.95
1987-05-01,139.78
1987-06-01,135.67
1987-07-01,130.06
1987-08-01,131.85
1987-09-01,135.19
1987-10-01,134.42
1987-11-01,138.42
1987-12-01,143.45
1988-01-01,143.61
1988-02-01,141.93
1988-03-01,142.83
1988-04-01,144.56
1988-05-01,144.77
1988-06-01,142.59
1988-07-01,138.08
1988-08-01,138.13
1988-09-01,137.76
1988-10-01,142.28
1988-11-01,145.18
1988-12-01,143.52
1989-01-01,140.29
1989-02-01,138.97
1989-03-01,136.81
1989-04-01,136.43
1989-05-01,132.01
1989-06-01,127.61
1989-07-01,128.13
1989-08-01,127.55
1989-09-01,125.28
1989-10-01,126.76
1989-11-01,123.61
1989-12-01,121.79
1990-01-01,118.93
1990-02-01,117.66
1990-03-01,112.58
1990-04-01,108.95
1990-05-01,111.81
1990-06-01,111.1
1990-07-01,112.5
1990-08-01,111.47
1990-09-01,118.29
1990-10-01,125.98
1990-11-01,125.75
1990-12-01,121.69
1991-01-01,121.78
1991-02-01,122.95
1991-03-01,120.8
1991-04-01,123.18
1991-05-01,122.85
1991-06-01,122.19
1991-07-01,123.43
1991-08-01,123.14
1991-09-01,123.91
1991-10-01,128.52
1991-11-01,127.47
1991-12-01,126.97
1992-01-01,129.55
1992-02-01,127.56
1992-03-01,123.95
1992-04-01,123.85
1992-05-01,125.15
1992-06-01,127.31
1992-07-01,125.1
1992-08-01,123.99
1992-09-01,128.51
1992-10-01,132.39
1992-11-01,132.87
1992-12-01,132.91
1993-01-01,131.98
1993-02-01,137.55
1993-03-01,141.75
1993-04-01,146.37
1993-05-01,148.69
1993-06-01,154.14
1993-07-01,156.11
1993-08-01,162.44
1993-09-01,158.02
1993-10-01,155.51
1993-11-01,154.65
1993-12-01,151.31
1994-01-01,149.29
1994-02-01,155.39
1994-03-01,156.84
1994-04-01,159.48
1994-05-01,157.71
1994-06-01,157.51
1994-07-01,161.01
1994-08-01,158.65
1994-09-01,159.65
1994-10-01,159.69
1994-11-01,160.42
1994-12-01,157.92
1995-01-01,157.53
1995-02-01,158.26
1995-03-01,168.4
1995-04-01,179.53
1995-05-01,177.73
1995-06-01,177.82
1995-07-01,171.09
1995-08-01,159.45
1995-09-01,151.3
1995-10-01,148.77
1995-11-01,147.0
1995-12-01,147.73
1996-01-01,142.31
1996-02-01,141.36
1996-03-01,140.85
1996-04-01,139.69
1996-05-01,141.39
1996-06-01,137.62
1996-07-01,136.65
1996-08-01,137.32
1996-09-01,135.43
1996-10-01,132.78
1996-11-01,131.52
1996-12-01,130.62
1997-01-01,126.97
1997-02-01,122.78
1997-03-01,124.02
1997-04-01,123.51
1997-05-01,130.69
1997-06-01,135.73
1997-07-01,135.11
1997-08-01,133.66
1997-09-01,130.45
1997-10-01,130.45
1997-11-01,126.37
1997-12-01,126.94
1998-01-01,129.37
1998-02-01,131.61
1998-03-01,127.47
1998-04-01,123.66
1998-05-01,121.39
1998-06-01,117.14
1998-07-01,115.48
1998-08-01,112.69
1998-09-01,120.7
1998-10-01,132.88
1998-11-01,133.45
1998-12-01,135.75
1999-01-01,139.77
1999-02-01,136.0
1999-03-01,134.44
1999-04-01,134.41
1999-05-01,131.65
1999-06-01,133.27
1999-07-01,134.29
1999-08-01,140.63
1999-09-01,149.08
1999-10-01,149.58
1999-11-01,151.65
1999-12-01,154.66
2000-01-01,149.9
2000-02-01,144.18
2000-03-01,148.94
2000-04-01,150.88
2000-05-01,149.62
2000-06-01,149.9
2000-07-01,147.1
2000-08-01,148.6
