,ret
2003-06-30,0.026674413183765844
2003-07-31,0.007862212813697455
2003-08-31,-0.0009328434342399596
2003-09-30,-0.02050479269884687
2003-10-31,0.024565341036814455
2003-11-30,-0.0112605392888975
2003-12-31,-0.010781763686183147
2004-01-31,0.016926509685058013
2004-02-29,0.02580946298980486
2004-03-31,-0.015666525747879627
2004-04-30,0.006802105030181601
2004-05-31,-0.009030480559832497
2004-06-30,-0.023272244365227346
2004-07-31,0.02113711472110415
2004-08-31,-0.014455236681979245
2004-09-30,-0.0025570904634686937
2004-10-31,-0.021604111127217284
2004-11-30,-0.007924217568818621
2004-12-31,-0.0001300999046993075
2005-01-31,0.023174433821128278
2005-02-28,0.0066282495189646864
2005-03-31,0.01308442048047536
2005-04-30,0.0035354046384753466
2005-05-31,0.015517526072175103
2005-06-30,0.021526612368617654
2005-07-31,-3.5200121894008764e-05
2005-08-31,-0.01763664941604063
2005-09-30,0.024770347956624722
2005-10-31,0.008346557338110799
2005-11-30,0.014573658185747367
2005-12-31,-0.02148030724459238
2006-01-31,0.009802123308511724
2006-02-28,-0.012139743800143645
2006-03-31,-0.03808743039066905
2006-04-30,0.006963515563542853
2006-05-31,-0.009512706834096656
2006-06-30,-0.011426658489943353
2006-07-31,0.02383073947788493
2006-08-31,0.03451504179600222
2006-09-30,-0.0022689187243571138
2006-10-31,0.021925903564400332
2006-11-30,-0.00442331506882767
2006-12-31,0.027152514858179874
2007-01-31,0.005871873303244724
2007-02-28,-0.005450687773044546
2007-03-31,0.01127837824239842
2007-04-30,0.022626126368760255
2007-05-31,0.013140538345302585
2007-06-30,0.029749377389827195
2007-07-31,-0.018634019421961478
2007-08-31,-0.043448087406366416
2007-09-30,0.02763823713930265
2007-10-31,0.026284602378908596
2007-11-30,-0.024486141333020173
2007-12-31,-0.008900799331257227
2008-01-31,-0.010734498141477778
2008-02-29,-0.004760043675371665
2008-03-31,-0.025651421128316677
2008-04-30,0.032891762985195916
2008-05-31,0.011636318464647558
2008-06-30,8.628227220204565e-06
2008-07-31,-0.0047056259651816245
2008-08-31,-0.03584581421653466
2008-09-30,-0.046460659373651986
2008-10-31,-0.09196646147104297
2008-11-30,-0.02103011172424377
2008-12-31,-0.03191219795567083
2009-01-31,-0.04858041504962281
2009-02-28,0.03675210824458371
2009-03-31,0.07270110440697013
2009-04-30,0.010035866180992134
2009-05-31,0.040940154672420875
2009-06-30,0.04461020751538905
2009-07-31,-0.009898964495620843
2009-08-31,0.0033685127736760166
2009-09-30,0.0020484655448476455
2009-10-31,0.01039609608554685
2009-11-30,-0.01621565031974987
2009-12-31,0.014736812295374477
2010-01-31,-0.02226662478049151
2010-02-28,-0.007266814072943035
2010-03-31,0.010437633351854471
2010-04-30,0.014993097010977709
2010-05-31,-0.04673597888879763
2010-06-30,-0.01265757808599808
2010-07-31,0.029526152556389098
2010-08-31,-0.02889900552430144
2010-09-30,0.04339764907304115
2010-10-31,0.011197341059129775
2010-11-30,-0.01711567909428179
2010-12-31,0.012424000343895
2011-01-31,-0.003747822959844641
2011-02-28,-0.009245724513998771
2011-03-31,0.024330485966651598
2011-04-30,0.014713856596621302
2011-05-31,-0.010229307417976466
2011-06-30,0.005618407429420143
2011-07-31,-0.01878610074740712
2011-08-31,-0.005520316108762696
2011-09-30,-0.03594953056926205
2011-10-31,0.04669326340826613
2011-11-30,-0.01720741009443095
2011-12-31,-0.00668478389774342
2012-01-31,0.021844283084779124
2012-02-29,0.025940781417054075
2012-03-31,-0.009479903973655763
2012-04-30,-0.01241514616497693
2012-05-31,-0.028599106404265804
2012-06-30,0.03426197703502004
2012-07-31,0.023622633720316547
2012-08-31,-0.017387702383407033
2012-09-30,-0.00024356676457316408
2012-10-31,-0.006198081303984549
2012-11-30,0.012389245441479197
2012-12-31,0.010720280721200875
2013-01-31,0.009792363538522846
2013-02-28,0.0031434992147036794
2013-03-31,0.0325473432698462
2013-04-30,0.005007382205533272
2013-05-31,-0.03688534195406699
2013-06-30,-0.0358683886448874
2013-07-31,-0.007523028050643235
2013-08-31,-0.01483661869663657
2013-09-30,0.030592065599773805
2013-10-31,-0.0006064511557936107
2013-11-30,-0.011302111743560333
2013-12-31,-0.002366413263485608
2014-01-31,-0.026088238446609395
2014-02-28,0.0025090537110347144
2014-03-31,0.03122414704920764
2014-04-30,-0.006226508798864631
2014-05-31,0.010386050420813482
2014-06-30,0.013948397475184143
2014-07-31,-0.001293876638289162
2014-08-31,0.010911572302269783
2014-09-30,-0.010798880492571859
2014-10-31,0.014079933892969583
2014-11-30,0.008103834225738647
2014-12-31,0.0018585197865025839
2015-01-31,-0.07436537507094823
2015-02-28,0.042228008100107746
2015-03-31,0.003588379327954602
2015-04-30,0.003996480610590037
2015-05-31,-0.011917112404762365
2015-06-30,-0.015226515532883797
2015-07-31,-0.021988316778838266
2015-08-31,-0.03679397852711969
2015-09-30,-0.0075656669221597275
2015-10-31,0.04475826653217497
2015-11-30,0.02176838329072164
2015-12-31,-0.01814827159563201
2016-01-31,-0.027528590105488512
2016-02-29,-0.032438902854336496
2016-03-31,0.0236575098282145
2016-04-30,-0.014712753432877304
2016-05-31,0.005577841636588653
2016-06-30,-0.0277959912401205
2016-07-31,0.001240927611910564
2016-08-31,0.005523105972351078
2016-09-30,-0.0081399599927785
2016-10-31,0.006361528898611124
2016-11-30,0.0379222560227792
2016-12-31,-0.006217812833320749
2017-01-31,0.013354436285572865
2017-02-28,0.004414274349977933
2017-03-31,-0.01740795462196685
2017-04-30,-0.030923986515493662
2017-05-31,-0.009926557104411532
2017-06-30,0.032186697208207965
2017-07-31,0.019138817206951084
2017-08-31,-0.02245847319957369
2017-09-30,0.009868066739180103
2017-10-31,-0.01484608565460437
2017-11-30,-0.022501200358287878
2017-12-31,0.026154500836637652
2018-01-31,-0.006430209598278076
2018-02-28,-0.031094778347987313
2018-03-31,-0.004627246892140194
2018-04-30,0.01428556153185742
2018-05-31,0.004518640964255689
2018-06-30,-0.015081150336200118
2018-07-31,0.008456701051306057
2018-08-31,-0.02679844810456708
2018-09-30,0.017421422823702872
2018-10-31,-0.0029152623230128973
2018-11-30,0.024079581646338114
2018-12-31,-0.050294837840452515
2019-01-31,0.03559012151816273
2019-02-28,-0.002136814627186179
2019-03-31,-0.0030746940335793773
2019-04-30,-0.0008754798026262297
2019-05-31,-0.02827852147020042
2019-06-30,0.00859738612935096
2019-07-31,-0.0015333290606706366
2019-08-31,-0.027470348366618495
2019-09-30,0.01081438465574832
2019-10-31,0.005065089513727047
2019-11-30,0.004404090679901221
2019-12-31,0.015872400233754982
2020-01-31,-0.03458597820944194
2020-02-29,-0.022936772240735592
2020-03-31,-0.053511426281821525
2020-04-30,0.03487155457463667
2020-05-31,0.012598556598575578
2020-06-30,0.020511162090681233
2020-07-31,-0.005357620134608016
2020-08-31,0.013564528579535984
2020-09-30,-0.011380692139393049
2020-10-31,-0.009503850879720888
2020-11-30,0.030428661803775667
2020-12-31,0.009295997495285913
2021-01-31,0.009018841785249632
2021-02-28,0.02227439706451304
2021-03-31,0.023894713476027583
2021-04-30,-0.007668084245297856
2021-05-31,0.009903585371857147
2021-06-30,-0.00717633671329734
2021-07-31,-0.014089700207991659
2021-08-31,0.0021385222662033765
2021-09-30,0.0004209940158865235
2021-10-31,0.027493032374295186
2021-11-30,-0.03096442927580903
2021-12-31,0.01069419069898637
2022-01-31,-0.00801547980365518
2022-02-28,0.006617432122074225
2022-03-31,0.030136286909495213
2022-04-30,0.007368487704303177
2022-05-31,-0.003427653110329135
2022-06-30,-0.008106239739017302
2022-07-31,0.005986641050975378
2022-08-31,-0.003563440290644095
2022-09-30,-0.04341700118984432
2022-10-31,0.0313712669806211
2022-11-30,-0.014565027687384218
2022-12-31,-0.030840508876223145
2023-01-31,0.007249109593346681
2023-02-28,0.005628821845105027
2023-03-31,-0.010348965304358925
2023-04-30,-0.0015241496578397955
2023-05-31,0.011258729715908505
2023-06-30,0.021807684992011092
2023-07-31,-0.006342282098192438
2023-08-31,-0.007104440429274595
2023-09-30,0.01710472581591415
2023-10-31,-0.015985724432635774
2023-11-30,0.011202244937993867
2023-12-31,-0.013304038823061816
2024-01-31,0.013261177493128946
2024-02-29,0.01007817537866732
2024-03-31,0.005575059770733384
2024-04-30,0.010084086484412894
2024-05-31,0.01334206718054829
2024-06-30,0.0044548470922999295
2024-07-31,-0.0389590139643963
2024-08-31,0.006475976022965075
2024-09-30,0.0017023562222348559
2024-10-31,-0.012156756982195746
2024-11-30,0.0026552517032953824
2024-12-31,-0.007792640900815863
2025-01-31,-0.0014475282933416682
2025-02-28,-0.01008590228368842
2025-03-31,-0.006750262645189927
2025-04-30,-0.016546309415225516
2025-05-31,0.007416594805904497
2025-06-30,-0.0032893246132782517
2025-07-31,0.0040022650691003666
2025-08-31,-0.007166665083579661
2025-09-30,-0.003746703825384489
2025-10-31,0.00803946952710783
2025-11-30,0.00632109912256517
2025-12-31,0.006113569019700171
2026-01-31,0.019773269707061558
2026-02-28,0.0037276897673985026
2026-03-31,-0.003934909293295773
2026-04-30,0.0168386652072974
2026-05-31,0.007230938180421781
2026-06-30,-0.009658416119808616
2026-07-31,0.008982933362186207
2026-08-31,0.014003602882270507
