,ret
2003-06-30,0.0
2003-07-31,0.0
2003-08-31,0.0
2003-09-30,0.0
2003-10-31,0.0
2003-11-30,0.0
2003-12-31,0.0
2004-01-31,0.0
2004-02-29,0.0
2004-03-31,0.0
2004-04-30,0.0
2004-05-31,0.0
2004-06-30,0.0002465438057204246
2004-07-31,-0.0028080586796683125
2004-08-31,0.0014467843923155264
2004-09-30,0.008391978989365204
2004-10-31,0.003334732717049961
2004-11-30,0.017392852541508134
2004-12-31,-0.004755940678843927
2005-01-31,-0.017236717849478847
2005-02-28,0.006248367093891961
2005-03-31,-0.008901190672206863
2005-04-30,-0.009193978633045413
2005-05-31,-0.011929094276894776
2005-06-30,-6.696785697511871e-05
2005-07-31,0.0023524828323799453
2005-08-31,-0.007282937385501703
2005-09-30,-0.0024469122947230163
2005-10-31,-0.006092908671342833
2005-11-30,0.007037572599148825
2005-12-31,-0.005516333987084391
2006-01-31,-0.0047522788229030855
2006-02-28,-0.0003895762774159191
2006-03-31,-0.004234444016958503
2006-04-30,-0.010134312573140698
2006-05-31,-0.004084949511282635
2006-06-30,0.0028628598237372457
2006-07-31,-0.003252470428860424
2006-08-31,0.017333181088709935
2006-09-30,-0.007602631664958422
2006-10-31,0.002578582212995116
2006-11-30,0.012077555007231823
2006-12-31,0.005130754005857418
2007-01-31,0.004248121574190733
2007-02-28,-0.0012022826287750922
2007-03-31,0.002567404033863391
2007-04-30,0.018111754465342925
2007-05-31,0.0034726848327589497
2007-06-30,0.015448982528012838
2007-07-31,-0.012657627924617275
2007-08-31,-0.017093124635634317
2007-09-30,0.023943902794776838
2007-10-31,0.012245812142795763
2007-11-30,-0.010424412563856176
2007-12-31,0.0005143572995018756
2008-01-31,0.008002435104670634
2008-02-29,0.012395772591071153
2008-03-31,0.0058161114960799815
2008-04-30,-0.011685011981046937
2008-05-31,-0.004635229391465176
2008-06-30,0.007318969681105813
2008-07-31,-0.006844922717970572
2008-08-31,-0.0034144127213368977
2008-09-30,0.0008394487639935442
2008-10-31,0.05608524741811646
2008-11-30,0.002806669261077772
2008-12-31,0.004958537946893046
2009-01-31,0.0024202527376583714
2009-02-28,-0.007981360859678802
2009-03-31,-0.02061345519409813
2009-04-30,-0.009192745658928251
2009-05-31,-0.024444009104749927
2009-06-30,-0.0034195898542434267
2009-07-31,-0.007769075088552321
2009-08-31,0.006672102116739597
2009-09-30,0.01037676001073202
2009-10-31,0.0042046974214836
2009-11-30,0.003950732628564353
2009-12-31,-0.0063655240323721805
2010-01-31,-0.008463605728188758
2010-02-28,-0.005662573864443244
2010-03-31,0.009298625549650186
2010-04-30,-0.0005987136613355274
2010-05-31,-0.023880214681139777
2010-06-30,0.0009293278126157826
2010-07-31,-0.00862960810477774
2010-08-31,0.009344549537791392
2010-09-30,-0.0031880317715243687
2010-10-31,0.0009802299624252385
2010-11-30,0.007136856454747795
2010-12-31,0.020193412968983922
2011-01-31,-0.02049992599343737
2011-02-28,0.004835503433098303
2011-03-31,-0.0017969438491478008
2011-04-30,0.022236291526992333
2011-05-31,-0.003937628983199628
2011-06-30,0.0053703599529535545
2011-07-31,0.01455573528179
2011-08-31,-0.008913255646940697
2011-09-30,-0.03143178875159215
2011-10-31,-0.018343266138227385
2011-11-30,0.0047982272032490725
2011-12-31,-0.0016072759534952077
2012-01-31,0.0024359299771323025
2012-02-29,-0.030298728791017387
2012-03-31,-0.012964229107264745
2012-04-30,0.0026195544149619113
2012-05-31,0.03399200819502689
2012-06-30,-0.027738171434046555
2012-07-31,0.014819059258352772
2012-08-31,-0.014163508313676432
2012-09-30,-0.009008289148595344
2012-10-31,-0.0017727126663653653
2012-11-30,0.0024823473195191873
2012-12-31,0.02138092455709667
2013-01-31,0.004404192329570292
2013-02-28,-0.027927481224618005
2013-03-31,-0.007457491519603383
2013-04-30,0.004259821527672543
2013-05-31,-0.002907816437267545
2013-06-30,0.011390552609244348
2013-07-31,0.012220684320757628
2013-08-31,-0.005381596480694838
2013-09-30,-0.001022865919667489
2013-10-31,-0.001757545195262293
2013-11-30,0.018444465023523437
2013-12-31,0.023101037971363494
2014-01-31,-0.019030138571178565
2014-02-28,0.0025932915719809923
2014-03-31,-0.003114938131865183
2014-04-30,0.0002583492571624122
2014-05-31,-0.016190350156825014
2014-06-30,0.009186473443957559
2014-07-31,-0.01345333900188982
2014-08-31,-0.0093233954969628
2014-09-30,0.0008967510016201397
2014-10-31,0.006427281275354866
2014-11-30,0.020926636374199375
2014-12-31,0.00887442483228062
2015-01-31,0.051579465586560305
2015-02-28,0.0030222811603660615
2015-03-31,0.00691347977262248
2015-04-30,-0.010439281366970237
2015-05-31,0.009381568227547337
2015-06-30,-0.010109161832240358
2015-07-31,0.0032274413868528065
2015-08-31,0.0012153161754216036
2015-09-30,-0.0015455622415502116
2015-10-31,-0.006719367775907479
2015-11-30,-0.0014755665074354498
2015-12-31,-0.011853122171272556
2016-01-31,0.009838319980246866
2016-02-29,0.0008207302922081704
2016-03-31,-0.021521958329068263
2016-04-30,0.003188188779428432
2016-05-31,0.0007641913454537526
2016-06-30,0.006059249428248828
2016-07-31,0.0007063143427879963
2016-08-31,0.0020614808900924235
2016-09-30,0.00543542382363044
2016-10-31,-0.000895304541632406
2016-11-30,-0.04115905686363379
2016-12-31,-0.009582963547405118
2017-01-31,-0.0018423315024908278
2017-02-28,4.257934526823512e-05
2017-03-31,-0.012705717754911763
2017-04-30,-0.01858713632509217
2017-05-31,-0.00334617767849621
2017-06-30,0.007998008530360933
2017-07-31,0.00902831605707573
2017-08-31,0.0012564503445916283
2017-09-30,-0.008000355154488875
2017-10-31,-0.0008872838230853865
2017-11-30,0.005287624566845829
2017-12-31,-0.0014024966592954828
2018-01-31,0.01876095869160745
2018-02-28,-0.02374128670814428
2018-03-31,0.0066297691235567835
2018-04-30,-0.0077190780850126105
2018-05-31,-0.02688382910427501
2018-06-30,0.0016907833814351569
2018-07-31,-0.00867862676662997
2018-08-31,0.0007418979390976048
2018-09-30,-0.0012892851158409538
2018-10-31,0.015031784073208845
2018-11-30,-0.016373402161755715
2018-12-31,-0.0008203441384671461
2019-01-31,-0.01988881640347042
2019-02-28,0.0009063905240440941
2019-03-31,-1.2074587479097697e-05
2019-04-30,-0.0016663329718383127
2019-05-31,0.015749868832008452
2019-06-30,-0.012154145419147798
2019-07-31,0.0233787037655733
2019-08-31,0.023925278060996574
2019-09-30,-0.008987875459545061
2019-10-31,-0.019956766045269345
2019-11-30,0.003562948833806669
2019-12-31,-0.020291115383932475
2020-01-31,0.007282240919098598
2020-02-29,0.007224333876711614
2020-03-31,0.025234783708864728
2020-04-30,-0.016474365351090807
2020-05-31,-0.004404887269762922
2020-06-30,-0.007522465763407843
2020-07-31,-0.009092276819745738
2020-08-31,0.003602039995720673
2020-09-30,-0.024446825389274184
2020-10-31,-0.008781951322825447
2020-11-30,0.0001626918292927772
2020-12-31,0.015174238095499787
2021-01-31,-0.005157812282550793
2021-02-28,0.00021385772894443565
2021-03-31,-0.007427819050254535
2021-04-30,0.0027348042472959385
2021-05-31,0.00946874096413382
2021-06-30,-0.01825963612052211
2021-07-31,-0.013004238347199139
2021-08-31,-0.004568226013430615
2021-09-30,-0.0003288460655069512
2021-10-31,0.028915448944926505
2021-11-30,-0.027064154780120003
2021-12-31,0.006218038354248386
2022-01-31,0.002381911745449257
2022-02-28,-0.0052990393059506175
2022-03-31,0.0283881702597462
2022-04-30,0.016132701584470777
2022-05-31,-0.004671384302058078
2022-06-30,0.021143323094444867
2022-07-31,-0.0007643426522130395
2022-08-31,0.01288452802158471
2022-09-30,0.014018842492606775
2022-10-31,-0.0014324652177268053
2022-11-30,-0.028598680780337258
2022-12-31,-0.014236567278774528
2023-01-31,-0.0028188511743644706
2023-02-28,0.002863628280286123
2023-03-31,-0.007451841512729651
2023-04-30,0.014977057264956285
2023-05-31,-0.0031877041719405768
2023-06-30,2.098427528333599e-05
2023-07-31,0.0042347940502679695
2023-08-31,0.005886752468859887
2023-09-30,-0.00949870929150004
2023-10-31,0.0033377025167447925
2023-11-30,0.006497053021396703
